onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0297	1.0	ISI	n/a	n/a	n/a	n/a
1.0297	0.5167	DISTRACTOR	1	1	B	Correct Rejection
1.5463	1.0167	ISI	n/a	n/a	n/a	n/a
2.563	0.5167	DISTRACTOR	1	2	F	Correct Rejection
3.0797	1.0167	ISI	n/a	n/a	n/a	n/a
4.0964	0.5167	DISTRACTOR	1	3	G	Correct Rejection
4.613	1.0167	ISI	n/a	n/a	n/a	n/a
5.6297	0.5167	TARGET	1	4	G	Hit
6.0081	n/a	RESPONSE	n/a	n/a	n/a	n/a
6.1464	1.0167	ISI	n/a	n/a	n/a	n/a
7.1631	0.5167	TARGET	1	5	G	Hit
7.5901	n/a	RESPONSE	n/a	n/a	n/a	n/a
7.6797	1.0167	ISI	n/a	n/a	n/a	n/a
8.6964	0.5167	DISTRACTOR	1	6	B	Correct Rejection
9.2131	1.0167	ISI	n/a	n/a	n/a	n/a
10.2297	0.5167	DISTRACTOR	1	7	F	Correct Rejection
10.7464	1.0167	ISI	n/a	n/a	n/a	n/a
11.7631	0.5167	DISTRACTOR	1	8	A	Correct Rejection
12.2798	1.0167	ISI	n/a	n/a	n/a	n/a
13.2964	0.5167	DISTRACTOR	1	9	I	Correct Rejection
13.8131	1.0167	ISI	n/a	n/a	n/a	n/a
14.8298	0.5167	TARGET	1	10	I	Hit
15.1641	n/a	RESPONSE	n/a	n/a	n/a	n/a
15.3465	1.0167	ISI	n/a	n/a	n/a	n/a
16.3631	0.5167	DISTRACTOR	1	11	H	Correct Rejection
16.8798	1.0167	ISI	n/a	n/a	n/a	n/a
17.8965	0.5167	DISTRACTOR	1	12	D	Correct Rejection
18.4131	1.0167	ISI	n/a	n/a	n/a	n/a
19.4298	0.5167	DISTRACTOR	1	13	F	Correct Rejection
19.9465	1.0167	ISI	n/a	n/a	n/a	n/a
20.9632	0.5167	DISTRACTOR	1	14	B	Correct Rejection
21.4798	1.0167	ISI	n/a	n/a	n/a	n/a
22.4965	0.5167	DISTRACTOR	1	15	J	Correct Rejection
23.0132	1.0167	ISI	n/a	n/a	n/a	n/a
24.0298	0.5167	DISTRACTOR	1	16	B	Correct Rejection
24.5465	1.0167	ISI	n/a	n/a	n/a	n/a
25.5632	0.5167	TARGET	1	17	B	Hit
26.0617	n/a	RESPONSE	n/a	n/a	n/a	n/a
26.0799	1.0167	ISI	n/a	n/a	n/a	n/a
27.0965	0.5167	DISTRACTOR	1	18	F	Correct Rejection
27.6132	1.0167	ISI	n/a	n/a	n/a	n/a
28.6299	0.5167	DISTRACTOR	1	19	D	Correct Rejection
29.1466	1.0167	ISI	n/a	n/a	n/a	n/a
30.1632	0.5167	DISTRACTOR	1	20	H	Correct Rejection
30.6799	1.0167	ISI	n/a	n/a	n/a	n/a
31.6966	0.5167	DISTRACTOR	1	21	A	Correct Rejection
32.2133	1.0167	ISI	n/a	n/a	n/a	n/a
33.2299	0.5167	DISTRACTOR	1	22	B	Correct Rejection
33.7466	1.0167	ISI	n/a	n/a	n/a	n/a
34.7633	0.5167	DISTRACTOR	1	23	I	Correct Rejection
35.2799	1.0167	ISI	n/a	n/a	n/a	n/a
36.2966	0.5167	DISTRACTOR	1	24	E	Correct Rejection
36.8133	1.0167	ISI	n/a	n/a	n/a	n/a
37.83	0.5167	DISTRACTOR	1	25	D	Correct Rejection
38.3466	1.0167	ISI	n/a	n/a	n/a	n/a
39.3633	0.5167	TARGET	1	26	D	Hit
39.7875	n/a	RESPONSE	n/a	n/a	n/a	n/a
39.88	1.0167	ISI	n/a	n/a	n/a	n/a
40.8966	0.5167	DISTRACTOR	1	27	B	Correct Rejection
41.4133	1.0167	ISI	n/a	n/a	n/a	n/a
42.43	0.5167	DISTRACTOR	1	28	J	Correct Rejection
42.9467	1.0167	ISI	n/a	n/a	n/a	n/a
43.9633	0.5167	DISTRACTOR	1	29	D	Correct Rejection
44.48	1.0167	ISI	n/a	n/a	n/a	n/a
45.4967	0.5167	TARGET	1	30	D	Hit
45.9553	n/a	RESPONSE	n/a	n/a	n/a	n/a
46.0133	1.0167	ISI	n/a	n/a	n/a	n/a
47.03	0.5167	DISTRACTOR	1	31	G	Correct Rejection
47.5467	1.0167	ISI	n/a	n/a	n/a	n/a
48.5634	0.5167	DISTRACTOR	1	32	I	Correct Rejection
49.08	1.0167	ISI	n/a	n/a	n/a	n/a
