onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0382	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0548	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5548	2.05	T_INK	1	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
3.597	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
3.6048	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.1048	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.1214	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.6214	1.3	T_INK	2	Incongruent	żółty	yellow	zielony	green	hit	n/a
6.9062	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
6.9214	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.4214	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.4214	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.9213	0.7833	T_INK	3	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
9.6879	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
9.7047	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.2047	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.2046	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.7046	0.7333	T_INK	4	Incongruent	zielony	green	czerwony	red	hit	n/a
12.4216	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
12.438	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.9379	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.9379	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.4379	0.4333	T_INK	5	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
14.8516	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
14.8712	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.3712	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.3712	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.8712	0.7833	T_INK	6	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
17.6492	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
17.6545	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.1545	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
