onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0232	1.0	ISI	n/a	n/a	n/a	n/a
1.0232	0.5	DISTRACTOR	1	1	D	Correct Rejection
1.5232	1.0	ISI	n/a	n/a	n/a	n/a
2.5231	0.5	DISTRACTOR	1	2	F	Correct Rejection
3.0231	1.0	ISI	n/a	n/a	n/a	n/a
4.0231	0.5	DISTRACTOR	1	3	I	Correct Rejection
4.5231	1.0	ISI	n/a	n/a	n/a	n/a
5.5231	0.5	DISTRACTOR	1	4	A	Correct Rejection
6.0231	1.0	ISI	n/a	n/a	n/a	n/a
7.0231	0.5	DISTRACTOR	1	5	J	Correct Rejection
7.523	1.0	ISI	n/a	n/a	n/a	n/a
8.523	0.5	DISTRACTOR	1	6	C	Correct Rejection
9.023	1.0	ISI	n/a	n/a	n/a	n/a
10.023	0.5	TARGET	1	7	C	Hit
10.3285	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.523	1.0	ISI	n/a	n/a	n/a	n/a
11.523	0.5	DISTRACTOR	1	8	E	Correct Rejection
12.0229	1.0	ISI	n/a	n/a	n/a	n/a
13.0229	0.5	DISTRACTOR	1	9	D	Correct Rejection
13.5229	1.0	ISI	n/a	n/a	n/a	n/a
14.5229	0.5	DISTRACTOR	1	10	I	Correct Rejection
15.0229	1.0	ISI	n/a	n/a	n/a	n/a
16.0229	0.5	DISTRACTOR	1	11	B	Correct Rejection
16.5229	1.0	ISI	n/a	n/a	n/a	n/a
17.5228	0.5	DISTRACTOR	1	12	A	Correct Rejection
18.0228	1.0	ISI	n/a	n/a	n/a	n/a
19.0228	0.5	DISTRACTOR	1	13	I	Correct Rejection
19.5228	1.0	ISI	n/a	n/a	n/a	n/a
20.5228	0.5	DISTRACTOR	1	14	C	Correct Rejection
21.0228	1.0	ISI	n/a	n/a	n/a	n/a
22.0228	0.5	TARGET	1	15	C	Hit
22.3519	n/a	RESPONSE	n/a	n/a	n/a	n/a
22.5227	1.0	ISI	n/a	n/a	n/a	n/a
23.5227	0.5	DISTRACTOR	1	16	I	Correct Rejection
24.0227	1.0	ISI	n/a	n/a	n/a	n/a
25.0227	0.5	TARGET	1	17	I	Hit
25.3098	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.5227	1.0	ISI	n/a	n/a	n/a	n/a
26.5227	0.5	DISTRACTOR	1	18	C	Correct Rejection
27.0226	1.0	ISI	n/a	n/a	n/a	n/a
28.0226	0.5	DISTRACTOR	1	19	J	Correct Rejection
28.5226	1.0	ISI	n/a	n/a	n/a	n/a
29.5226	0.5	DISTRACTOR	1	20	D	Correct Rejection
30.0226	1.0	ISI	n/a	n/a	n/a	n/a
31.0226	0.5	TARGET	1	21	D	Hit
31.4174	n/a	RESPONSE	n/a	n/a	n/a	n/a
31.5226	1.0	ISI	n/a	n/a	n/a	n/a
32.5225	0.5	DISTRACTOR	1	22	H	Correct Rejection
33.0225	1.0	ISI	n/a	n/a	n/a	n/a
34.0225	0.5	DISTRACTOR	1	23	E	Correct Rejection
34.5225	1.0	ISI	n/a	n/a	n/a	n/a
35.5225	0.5	DISTRACTOR	1	24	C	Correct Rejection
36.0225	1.0	ISI	n/a	n/a	n/a	n/a
37.0224	0.5	DISTRACTOR	1	25	J	Correct Rejection
37.5224	1.0	ISI	n/a	n/a	n/a	n/a
38.5224	0.5	DISTRACTOR	1	26	D	Correct Rejection
39.0224	1.0	ISI	n/a	n/a	n/a	n/a
40.0224	0.5	DISTRACTOR	1	27	C	Correct Rejection
40.5224	1.0	ISI	n/a	n/a	n/a	n/a
41.5224	0.5	DISTRACTOR	1	28	B	Correct Rejection
42.0223	1.0	ISI	n/a	n/a	n/a	n/a
43.0223	0.5	DISTRACTOR	1	29	I	Correct Rejection
43.5223	1.0	ISI	n/a	n/a	n/a	n/a
44.5223	0.5	DISTRACTOR	1	30	F	Correct Rejection
45.0223	1.0	ISI	n/a	n/a	n/a	n/a
46.0223	0.5	TARGET	1	31	F	Hit
46.3028	n/a	RESPONSE	n/a	n/a	n/a	n/a
46.5223	1.0	ISI	n/a	n/a	n/a	n/a
47.5222	0.5	DISTRACTOR	1	32	E	Correct Rejection
48.0222	1.0	ISI	n/a	n/a	n/a	n/a
49.0222	0.5	DISTRACTOR	1	33	A	Correct Rejection
49.5222	1.0	ISI	n/a	n/a	n/a	n/a
50.5222	0.5	DISTRACTOR	1	34	F	Correct Rejection
51.0222	1.0	ISI	n/a	n/a	n/a	n/a
52.0221	0.5	TARGET	1	35	F	Hit
52.2985	n/a	RESPONSE	n/a	n/a	n/a	n/a
52.5221	1.0	ISI	n/a	n/a	n/a	n/a
53.5221	0.5	DISTRACTOR	1	36	H	Correct Rejection
54.0221	1.0	ISI	n/a	n/a	n/a	n/a
55.0221	0.5	DISTRACTOR	1	37	C	Correct Rejection
55.5221	1.0	ISI	n/a	n/a	n/a	n/a
56.5221	0.4999	DISTRACTOR	1	38	A	Correct Rejection
57.022	1.0	ISI	n/a	n/a	n/a	n/a
58.022	0.5	TARGET	1	39	A	Hit
58.2942	n/a	RESPONSE	n/a	n/a	n/a	n/a
58.522	1.0	ISI	n/a	n/a	n/a	n/a
59.522	0.5	DISTRACTOR	1	40	E	Correct Rejection
60.022	1.0	ISI	n/a	n/a	n/a	n/a
61.022	0.5	DISTRACTOR	1	41	D	Correct Rejection
61.522	1.0	ISI	n/a	n/a	n/a	n/a
