onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
0.008	1.008	n/a	FIXCROSS	n/a	n/a	n/a
1.024	5.008	n/a	NO_6-DOT	BDMTŁ	n/a	n/a
7.136	n/a	n/a	RESPONSE	n/a	NO	n/a
8.057	1.009	n/a	FIXCROSS	n/a	n/a	n/a
9.074	5.008	n/a	NO_6-DOT	BCŁI	n/a	n/a
14.096	n/a	n/a	RESPONSE	n/a	NO	n/a
16.108	1.008	n/a	FIXCROSS	n/a	n/a	n/a
17.124	5.008	n/a	6-DOT	#KCD#	n/a	n/a
21.536	n/a	n/a	RESPONSE	n/a	YES	n/a
24.158	1.008	n/a	FIXCROSS	n/a	n/a	n/a
25.174	5.008	n/a	6-DOT	D#E#L	n/a	n/a
28.896	n/a	n/a	RESPONSE	n/a	YES	n/a
32.208	1.008	n/a	FIXCROSS	n/a	n/a	n/a
33.224	5.008	n/a	NO_6-DOT	YMTKO	n/a	n/a
37.336	n/a	n/a	RESPONSE	n/a	NO	n/a
42.266	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
47.266	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
48.282	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
51.296	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
55.316	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
56.333	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
59.16	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
63.366	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
64.383	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
65.68	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
71.416	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
72.433	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
76.576	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
79.466	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
80.483	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
84.4	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
89.525	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
94.525	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
95.541	5.008	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
100.512	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
