onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0694	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.1027	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6194	2.4667	T_INK	1	Incongruent	czerwony	red	niebieski	blue	hit	n/a
4.063	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
4.0861	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.6028	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.6194	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.1361	1.6834	T_INK	2	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
7.7901	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
7.8195	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.3361	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.3528	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.8695	1.4334	T_INK	3	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
11.2773	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
11.3028	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.8195	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.8362	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.3529	0.5834	T_INK	4	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
13.9006	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
13.9362	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.4529	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.4696	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.9862	0.8	T_INK	5	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
16.7639	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
16.7863	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.3029	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.3196	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.8363	0.65	T_INK	6	Incongruent	czerwony	red	żółty	yellow	hit	n/a
19.4513	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
19.4863	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.003	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.0197	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.5363	0.6833	T_INK	7	Incongruent	zielony	green	czerwony	red	hit	n/a
22.1866	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
22.2197	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.7364	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.753	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.2697	0.55	T_INK	8	Incongruent	niebieski	blue	czerwony	red	hit	n/a
24.794	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
24.8197	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.3364	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.3531	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.8697	0.55	T_INK	9	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
27.3854	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
27.4198	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.9364	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.9531	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.4698	0.95	T_INK	10	Incongruent	żółty	yellow	zielony	green	hit	n/a
30.3926	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
30.4198	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.9365	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.9531	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.4698	1.1	T_INK	11	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
33.5438	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
33.5698	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.0865	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.1032	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.6199	0.55	T_INK	12	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
36.1353	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
36.1699	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.6865	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.699	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.7534	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.7701	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.2868	0.9167	INK	1	Incongruent	niebieski	blue	zielony	green	hit	n/a
56.1784	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
56.2035	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.2202	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.7368	0.7333	INK	2	Incongruent	żółty	yellow	zielony	green	hit	n/a
58.4499	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
58.4702	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
59.4869	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
60.0035	0.7167	INK	3	Incongruent	zielony	green	czerwony	red	hit	n/a
60.6894	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
60.7202	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.7369	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.2536	0.6	INK	4	Incongruent	niebieski	blue	czerwony	red	hit	n/a
62.8328	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
62.8536	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
63.8702	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.3869	0.8334	INK	5	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
65.2003	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
65.2203	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.2369	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.7536	0.6333	INK	6	Incongruent	żółty	yellow	czerwony	red	hit	n/a
67.3597	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
67.387	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.4036	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.9203	0.6	INK	7	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
69.4872	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
69.5203	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
70.537	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.0537	0.55	INK	8	Incongruent	zielony	green	czerwony	red	hit	n/a
71.5827	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
71.6037	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.6204	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.137	0.5667	INK	9	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
73.6782	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
73.7037	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.7204	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75.2371	0.55	INK	10	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
75.7577	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
75.7871	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
