onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
0.008	1.008	n/a	FIXCROSS	n/a	n/a	n/a
1.024	5.008	n/a	NO_6-DOT	BDMTŁ	n/a	n/a
3.464	n/a	n/a	RESPONSE	n/a	NO	n/a
8.058	1.008	n/a	FIXCROSS	n/a	n/a	n/a
9.074	5.008	n/a	NO_6-DOT	BCŁI	n/a	n/a
10.944	n/a	n/a	RESPONSE	n/a	NO	n/a
16.107	1.009	n/a	FIXCROSS	n/a	n/a	n/a
17.124	5.008	n/a	6-DOT	#KCD#	n/a	n/a
19.24	n/a	n/a	RESPONSE	n/a	NO	n/a
24.158	1.008	n/a	FIXCROSS	n/a	n/a	n/a
25.174	5.008	n/a	6-DOT	D#E#L	n/a	n/a
27.104	n/a	n/a	RESPONSE	n/a	NO	n/a
32.207	1.009	n/a	FIXCROSS	n/a	n/a	n/a
33.224	5.008	n/a	NO_6-DOT	YMTKO	n/a	n/a
35.144	n/a	n/a	RESPONSE	n/a	NO	n/a
42.266	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
47.266	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
48.282	5.009	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
50.144	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
55.316	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
56.333	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
57.704	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
63.366	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
64.383	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
66.0	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
71.416	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
72.433	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
74.304	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
79.466	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
80.483	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
82.2	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
89.525	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
94.525	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
95.541	5.008	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
