onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0525	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0859	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6025	0.9333	T_INK	1	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
2.5073	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
2.5359	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.0525	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.0859	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.6026	1.2834	T_INK	2	Incongruent	żółty	yellow	zielony	green	hit	n/a
5.861	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
5.8859	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.4026	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.4193	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.9359	0.6	T_INK	3	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
8.512	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
8.536	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.0526	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.0693	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.586	0.4667	T_INK	4	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
11.0192	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
11.0526	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.5693	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.586	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.1027	0.9667	T_INK	5	Incongruent	niebieski	blue	zielony	green	hit	n/a
14.0374	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
14.0693	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.586	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.6027	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.1194	0.55	T_INK	6	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
16.6405	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
16.6694	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.186	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.2027	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.7194	0.5	T_INK	7	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
19.1956	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
19.2194	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.7361	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.7528	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.2694	0.4167	T_INK	8	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
21.655	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
21.6861	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.2028	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.2194	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.7361	0.5333	T_INK	9	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
24.2422	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
24.2695	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.7861	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.8028	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.3195	0.4334	T_INK	10	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
26.7335	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
26.7528	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.2695	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
