onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.015	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
7.015	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
8.032	5.008	6_DOT_DETECTION	NO_6-DOT	LKROR	n/a	n/a
13.416	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.065	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
16.082	5.008	6_DOT_DETECTION	NO_6-DOT	KCSR	n/a	n/a
20.4	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
23.115	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
24.132	5.008	6_DOT_DETECTION	6-DOT	##CU	n/a	n/a
27.656	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	MISS
31.165	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
32.182	5.008	6_DOT_DETECTION	6-DOT	#B#	n/a	n/a
34.76	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
39.215	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
40.232	5.008	6_DOT_DETECTION	6-DOT	#PI#	n/a	n/a
43.296	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
49.274	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
54.274	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
55.29	5.008	LEXICAL_DECISION	PSEUDOWORD	SAMAT	n/a	n/a
61.656	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
62.323	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
63.34	5.008	LEXICAL_DECISION	PSEUDOWORD	BLOSK	n/a	n/a
69.2	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
70.374	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
71.39	5.008	LEXICAL_DECISION	WORD	OBCE	n/a	n/a
77.76	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
78.424	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
79.44	5.008	LEXICAL_DECISION	WORD	BOM	n/a	n/a
84.696	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
86.474	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
87.49	5.008	LEXICAL_DECISION	WORD	TAMA	n/a	n/a
93.056	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
96.032	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
100.532	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
101.548	5.009	6_DOT_DETECTION	NO_6-DOT	KDIY	n/a	n/a
106.056	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
108.582	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
109.599	5.008	6_DOT_DETECTION	6-DOT	#ST#	n/a	n/a
113.24	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
116.632	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
117.649	5.008	6_DOT_DETECTION	NO_6-DOT	KARAC	n/a	n/a
120.96	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.682	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
125.699	5.008	6_DOT_DETECTION	NO_6-DOT	UUCEU	n/a	n/a
129.256	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
132.732	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
133.749	5.008	6_DOT_DETECTION	NO_6-DOT	RYŁA	n/a	n/a
136.72	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
141.791	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
146.791	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
147.807	5.008	LEXICAL_DECISION	PSEUDOWORD	MICE	n/a	n/a
154.84	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
154.841	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
155.857	5.008	LEXICAL_DECISION	WORD	MILI	n/a	n/a
162.04	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
162.89	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
163.907	5.008	LEXICAL_DECISION	PSEUDOWORD	OSIED	n/a	n/a
170.176	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
170.941	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
171.957	5.008	LEXICAL_DECISION	PSEUDOWORD	DIMKI	n/a	n/a
178.08	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
178.991	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
180.007	5.008	LEXICAL_DECISION	PSEUDOWORD	IBEA	n/a	n/a
186.216	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
188.549	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
194.049	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
195.065	5.009	6_DOT_DETECTION	6-DOT	OD##K	n/a	n/a
198.896	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
202.099	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
203.116	5.008	6_DOT_DETECTION	6-DOT	#UY#R	n/a	n/a
207.52	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
210.149	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
211.166	5.008	6_DOT_DETECTION	6-DOT	##A	n/a	n/a
217.72	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
218.199	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
219.216	5.008	6_DOT_DETECTION	NO_6-DOT	RDCD	n/a	n/a
222.856	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
226.249	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
227.266	5.008	6_DOT_DETECTION	NO_6-DOT	MTŁM	n/a	n/a
231.56	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
235.808	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
242.308	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
243.324	5.008	LEXICAL_DECISION	WORD	ISTOT	n/a	n/a
250.096	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
250.358	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
251.374	5.008	LEXICAL_DECISION	WORD	DATKI	n/a	n/a
258.016	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
258.408	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
259.424	5.008	LEXICAL_DECISION	WORD	TAM	n/a	n/a
263.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
266.457	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
267.474	5.008	LEXICAL_DECISION	PSEUDOWORD	SEMO	n/a	n/a
273.536	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
274.507	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
275.524	5.008	LEXICAL_DECISION	PSEUDOWORD	KLES	n/a	n/a
281.936	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
284.566	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
290.566	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
291.582	5.009	6_DOT_DETECTION	6-DOT	#DU#B	n/a	n/a
294.36	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
298.616	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
299.633	5.008	6_DOT_DETECTION	6-DOT	#II#	n/a	n/a
303.32	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
306.666	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
307.683	5.008	6_DOT_DETECTION	6-DOT	##ŁB	n/a	n/a
311.08	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
314.716	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
315.733	5.008	6_DOT_DETECTION	NO_6-DOT	MRŁŁK	n/a	n/a
318.896	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
322.766	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
323.783	5.008	6_DOT_DETECTION	NO_6-DOT	KCKD	n/a	n/a
326.816	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
332.824	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
338.825	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
339.841	5.008	LEXICAL_DECISION	WORD	BILET	n/a	n/a
345.72	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
346.874	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
347.891	5.008	LEXICAL_DECISION	WORD	KLAS	n/a	n/a
354.456	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
354.924	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
355.941	5.008	LEXICAL_DECISION	WORD	DOLE	n/a	n/a
361.92	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
362.975	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
363.991	5.008	LEXICAL_DECISION	PSEUDOWORD	ALIAT	n/a	n/a
369.936	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
371.025	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
372.041	5.008	LEXICAL_DECISION	PSEUDOWORD	MADO	n/a	n/a
378.096	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
380.583	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
386.083	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
387.1	5.008	6_DOT_DETECTION	NO_6-DOT	YŁE	n/a	n/a
390.936	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
394.133	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
395.15	5.008	6_DOT_DETECTION	6-DOT	O##T	n/a	n/a
398.88	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
402.183	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
403.2	5.008	6_DOT_DETECTION	6-DOT	#E#I	n/a	n/a
407.08	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
410.233	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
411.25	5.008	6_DOT_DETECTION	NO_6-DOT	ALSA	n/a	n/a
414.56	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
418.283	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
419.3	5.008	6_DOT_DETECTION	6-DOT	##ILU	n/a	n/a
422.88	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
427.842	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
433.342	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
434.358	5.008	LEXICAL_DECISION	PSEUDOWORD	SOM	n/a	n/a
440.536	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
441.391	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
442.408	5.008	LEXICAL_DECISION	WORD	TEST	n/a	n/a
448.656	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
449.441	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
450.458	5.008	LEXICAL_DECISION	WORD	MAKAK	n/a	n/a
456.512	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
457.492	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
458.508	5.008	LEXICAL_DECISION	PSEUDOWORD	CEKI	n/a	n/a
464.832	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
465.542	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
466.558	5.008	LEXICAL_DECISION	WORD	CALEM	n/a	n/a
472.552	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
474.6	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
481.6	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
482.617	5.008	6_DOT_DETECTION	NO_6-DOT	TAŁ	n/a	n/a
485.912	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
489.65	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
490.667	5.008	6_DOT_DETECTION	NO_6-DOT	PCŁ	n/a	n/a
493.816	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
497.7	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
498.717	5.008	6_DOT_DETECTION	6-DOT	KI##	n/a	n/a
503.096	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	MISS
505.75	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
506.767	5.008	6_DOT_DETECTION	6-DOT	##A	n/a	n/a
511.272	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
513.8	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
514.817	5.008	6_DOT_DETECTION	NO_6-DOT	YITPE	n/a	n/a
519.352	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
522.859	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
527.858	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
528.875	5.008	LEXICAL_DECISION	PSEUDOWORD	OCA	n/a	n/a
534.912	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
535.908	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
536.925	5.008	LEXICAL_DECISION	PSEUDOWORD	KLE	n/a	n/a
543.872	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
543.958	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
544.975	5.008	LEXICAL_DECISION	WORD	MODA	n/a	n/a
550.656	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
552.008	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
553.025	5.009	LEXICAL_DECISION	WORD	MAT	n/a	n/a
558.392	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
560.059	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
561.075	5.008	LEXICAL_DECISION	PSEUDOWORD	KACIE	n/a	n/a
567.176	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
569.617	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
574.117	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
575.134	5.008	6_DOT_DETECTION	6-DOT	##DD	n/a	n/a
