onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0716	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0883	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5883	1.4	T_INK	1	Incongruent	czerwony	red	niebieski	blue	hit	n/a
2.9733	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
2.9883	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.4883	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.4883	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.9883	1.3833	T_INK	2	Incongruent	zielony	green	niebieski	blue	hit	n/a
6.3621	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
6.3717	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.8717	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.8717	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.3717	1.1	T_INK	3	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
9.4632	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
9.4717	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.9717	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.9717	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.4718	0.85	T_INK	4	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
12.3084	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
12.3218	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.8218	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.8218	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.3218	0.9167	T_INK	5	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
15.2177	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
