global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
476.6441148127346	n/a	227189.6121856153	n/a	540.1356990491643	n/a	n/a	291746.5733873293	398.9045343163188	n/a	n/a	159124.82749811918	402.7314608767031	529.8131331542173	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000496623	n/a	2.46634404129e-07	n/a	0.0407771	n/a	n/a	0.0016627718844099	-0.0471326	n/a	n/a	0.0022214819827599	0.000235574	n/a	5.549510947600001e-08	n/a	0.000338624	n/a	1.14666213376e-07	n/a	0.0	n/a	n/a	0.0
473.7412193404263	-2.9028954723082734	224430.7429021539	8.426802123147874	527.6208959691664	-12.51480307999782	156.6202961311229	278383.80986330594	398.1400888770527	-0.764445439266126	0.5843768296147803	158515.53037102742	401.7008535021868	515.9585559779007	1.228889	27.691576	0.088500203	0.0634038	-0.1943646431	-0.1311108051	0.0165218759	-0.2841670322	0.0017731121	0.045521027	-0.0778021484	0.1682392837	-0.3998545293	0.1853378336	-0.2202343288	-0.1156515539	0.328854615	-0.0560744107	0.2263734015	-0.0034801462	0.2034067341	-0.0776510736	0.1362162453	-0.203002357	0.1882000649	-0.0404179438	0.0488008468	-0.0445568931	0.0271441512	-0.134549537	0.0467290613	-0.06693961	0.0186494742	0.0082407485	-0.132474113	-0.005435684	-0.1132922556	0.1610563559	0.0152317099	0.0825514242	-0.1491576159	0.0868555952	0.0793288372	0.0190565606	0.0767424329	-0.0645973932	-0.0788018571	-0.2043278316	0.1226100919	-0.2179586502	0.1812208874	-0.1482827581	0.0401504577	-0.0712225337	0.0935994759	-0.0295616998	0.0593297461	-0.1058253103	0.0284481512	0.1021892654	-0.0779550883	0.1160304644	0.0984915822	-0.0918830743	-0.100918814	0.1123584901	0.0189139595	0.0564344707	-0.1074104081	-0.1156877143	-0.108081573	0.0482798191	0.110829602	-0.0115892119	-0.0195851624	-0.259064532	0.0067885983	-0.1432694503	0.0108209256	-0.3074820181	0.2031055553	-0.0472600332	0.1625399059	-0.0425689725	0.0016387902	-0.1266628443	0.0825899177	-0.0404087226	0.0508096558	-0.1046340865	0.1512174086	-0.0094384395	-0.093501277	0.0360415249	-0.0329870002	-0.1004768676	0.0455010349	0.159133118	0.0	-0.00410678	-0.004603403	1.68656419684e-05	2.1191319180409e-05	0.100018	0.0592409	0.00350948423281	0.0100036003239999	-0.035158	0.0119745999999999	0.0001433910451599	0.001236084964	0.0	-0.000235574	0.0	5.549510947600001e-08	0.000320572	-1.805200000000001e-05	1.02766407184e-07	3.2587470400000027e-10	0.0	0.0	0.0	0.0
472.9309668133468	-0.8102525270795127	223663.6993710069	0.6565091576387364	522.8069096481099	-4.813986321056518	23.17446429931927	273327.06477580697	398.53818197957946	0.3980931025267864	0.1584781182794024	158832.6824955884	402.0375232968768	505.8856645167084	1.147886	25.866266	0.200669764	0.141747	-0.1306406312	-0.0972774682	-0.2165627893	-0.2299448399	-0.1379119498	0.0749350602	-0.2506038274	0.2150675758	-0.2168778926	-0.1340521395	-0.056389261	-0.0419250058	0.0548316062	-0.080491027	0.1612248327	0.0208023674	0.2819673807	0.1156211678	0.1198984277	-0.2223380027	0.1338914386	0.0731325492	-0.1186963037	0.1628151835	0.1492618935	0.1943809798	-0.1776633759	-0.0440661438	0.0657378793	0.1391915542	-0.076721234	-0.1124856536	0.0219361435	-0.0843243997	-0.0790854071	0.0138200625	-0.0531876895	0.0782560499	-0.1027632922	-0.0297102468	-0.0281753362	-0.0349628103	0.004698894	-0.3127112512	-0.0406307829	-0.1504236526	0.1764101804	-0.1279929691	-0.1008291237	0.0338439689	-0.2042722033	-0.2165148456	-0.1271703194	0.2118471484	0.0377880897	0.0053960489	0.0453393375	0.1394670623	-0.0312354135	0.0157524916	-0.0110823334	0.0127622824	-0.168992871	-0.0371143879	-0.0917434891	0.0657386123	-0.0089496122	-0.034198418	0.0774123396	0.0844033692	0.2277964289	-0.1020560455	0.0824674685	-0.030392768	-0.0891110073	-0.0708799414	-0.0639274896	0.0354332276	0.1877561821	-0.1839363119	-0.2007526809	0.1831354544	0.1248647954	-0.0342462476	-0.1053702663	-0.0662606514	0.0372707496	-0.0355643643	-0.1302413636	-0.035166457	-0.2411152408	-0.0615384938	0.0682941684	0.1394567917	0.0	0.00913154	0.01323832	8.338502277160001e-05	0.0001752531164224	-0.0367314	-0.1367494	0.01870039840036	0.0013491957459599	-0.0007790009999999	0.0343789990000001	0.001181915572242	6.068425580008442e-07	-7.20514e-05	-7.20514e-05	5.191404241960001e-09	5.191404241960001e-09	0.000136656	-0.0001839159999999	1.8674862336e-08	3.3825095055999996e-08	7.00935e-05	7.00935e-05	4.91309874225e-09	4.91309874225e-09
471.9510060542184	-0.979960759128403	222737.7521155889	0.9603230894315158	520.2399209274965	-2.566988720613381	6.589431091756322	270649.57532664784	397.54481520588246	-0.9933667736970052	0.9867775470851968	158041.88009707924	400.9330302773577	502.2202628706991	1.09686	24.716463	0.156512453	0.135286	-0.052012557	-0.0949200268	-0.189609505	0.0198536191	-0.0029198116	-0.0634535626	-0.1964774447	0.1839026248	-0.0030122462	0.0830036577	-0.1380432577	0.0425227731	0.0399618602	0.0598759647	0.0936970542	-0.0515218959	0.1631816952	0.0545564701	-0.044281328	-0.1533873844	0.0329900639	0.1355259387	-0.0084251541	0.0430630621	-0.1047522739	-0.0671958714	0.104561817	-0.082569126	0.1627396658	0.1225768639	-0.0618655343	-0.0802413293	0.0801979725	-0.0059699267	-0.0102231164	-0.1768831675	-0.189506609	0.2987743033	0.04071641	0.3977627721	-0.071778512	-0.0906375281	-0.014770395	-0.1642745934	-0.0384920137	0.0308500032	0.170552972	-0.015765885	-0.1160181336	-0.0397021691	0.0054171189	-0.0192546246	0.0786906078	-0.02879733	0.032734399	0.2171229807	0.1662484197	0.1232509085	0.0922216765	0.1237797776	0.1318349387	-0.0679478338	0.140840393	-0.2294014449	-0.3840207323	-0.2127738651	0.0208020132	-0.1507943054	0.0885084955	0.0559327385	0.000857672	-0.2198284654	-0.0243865835	-0.0173252001	-0.0179464586	0.0448464207	0.2203418981	-0.0605065115	0.0865190602	-0.1952156442	0.0065505915	0.1874119085	-0.0722073161	-0.0115583542	0.0150042742	0.3469484007	0.008316385	-0.1545561869	-0.1221034272	-0.2768694623	-0.0865791277	-0.0415028418	0.1467762821	-0.0634526206	0.0	0.00913505	3.5099999999999715e-06	8.34491385025e-05	1.2320099999999798e-11	0.0987595	0.1354909	0.01835778398281	0.00975343884025	-0.000778423	5.7799999990003e-07	3.340839998844347e-13	6.059423669289999e-07	6.86464e-05	0.0001406978	4.712328232959999e-09	1.9795870924840003e-08	0.000346214	0.000209558	1.19864133796e-07	4.3914555364000015e-08	0.0	-7.00935e-05	4.91309874225e-09	0.0
471.9262486983857	-0.0247573558327189	222714.38421053055	0.0006129266678278	517.1208830623066	-3.1190378651899664	9.728397204488784	267414.00769913977	397.5405514886654	-0.0042637172170429	1.817928450690886e-05	158038.49007791225	400.90838234771263	500.0646380399903	1.041725	23.474051	0.124201527	0.100424	-0.0238097191	-0.1312011616	-0.1027238567	0.1188250612	-0.0889492391	-0.1518680539	-0.0716521036	0.1920752316	0.0783836001	-0.2310785842	-0.0218442836	0.1867149272	0.0561661135	0.0658701756	0.2206612383	0.0164985776	0.1600442798	-0.0287757541	-0.1585787415	-0.0087941179	0.1940035365	0.0796931525	0.0573224444	-0.1367569708	-0.0080799584	0.1651183312	-0.0389965497	0.1702034927	-0.0406787429	0.0105489107	-0.0844567478	0.0838567525	-0.1884366376	-0.1323805264	-0.1606300019	-0.000696892	0.0290544425	0.0510294176	0.1477176693	0.0207115647	0.1631431272	0.1264368538	-0.2832958816	-0.1491962993	0.0580516554	0.1496158599	0.0807892969	-0.1956208161	-0.1090855229	-0.0030881912	0.0975688069	0.0859670155	-0.1267607719	0.0982151078	-0.1947007068	-0.0819725556	0.0175718983	0.0222426381	-0.0558378767	0.2027540858	-0.1059088505	0.1275856941	-0.082377169	-0.0104423744	-0.0143838	-0.2052118631	0.0063084881	0.187162633	-0.1381852501	-0.1763646385	0.194155568	-0.0580487239	0.0742489134	0.0861433223	0.1535713637	0.1013675881	-0.0456729697	-0.0699648404	0.2307062933	-0.0757740402	0.0244629249	0.0804563923	-0.0378096175	-0.1953927876	0.0600383643	0.1508805141	-0.1725207487	-0.0856973873	0.1978211396	0.0722726473	-0.0553560559	0.0117815737	0.0659724653	0.1044762843	0.0	0.00913177	-3.2799999999996027e-06	8.338922333290002e-05	1.0758399999997392e-11	0.00135746	-0.09740204	0.0094871573961616	1.8426976516e-06	-0.000730513	4.7909999999999967e-05	2.2953680999999966e-09	5.33649243169e-07	0.00026534	0.0001966936	7.04053156e-08	3.868837228096e-08	7.941659999999998e-06	-0.00033827234	6.306996355559997e-11	1.1442817600907561e-07	0.0	0.0	0.0	0.0
471.1963999096682	-0.7298487887175042	222026.04728783196	0.5326792543924082	517.0834855360143	-0.0373975262922385	0.0013985749727786	267375.3310140736	396.9801436382869	-0.5604078503785104	0.3140569587658628	157593.2344430749	400.3455927914322	497.4145820565688	1.055436	23.78302	0.15788681	0.121249	0.0656403431	-0.1055739799	0.0122907326	0.1280621913	0.0358380951	-0.0879776337	0.1152506602	0.169948812	0.1080973238	0.0179009172	-0.1566266494	0.0742146255	0.0114292988	0.0277557665	0.0011167512	0.2719097085	0.1053282525	-0.1022761549	-0.071240794	-0.1010437924	0.0033658178	-0.0161893959	0.1596168362	0.098610194	0.3534323371	0.076836887	-0.0135919666	0.0430051069	-0.0530576317	0.2754990875	-0.0940400958	-0.1292317828	0.2088522591	-0.0334133932	0.0666919775	0.0710281794	-0.0103810235	-0.0058874517	0.1614351304	0.0072535067	0.0747906276	0.1640417156	0.0200788859	-0.0680942159	0.1392574603	0.0465433197	0.1074086738	-0.0173591574	0.0771760787	-0.2208175368	-0.1080697866	-0.2235417092	-0.2483382933	-0.0647681804	-0.1057500103	-0.068609837	0.0665763412	0.3100420429	0.0049526493	-0.0250788123	0.1283092419	-0.1766820129	-0.0377034236	-0.0006021916	0.0812156975	-0.0654691225	-0.1066359028	0.0783160125	-0.1298052879	0.0786640969	-0.0445152961	-0.1846740885	-0.0634190143	0.0213434964	0.1881082832	0.039427883	-0.0751604187	-0.1204181158	-0.0142976607	-0.1355022384	-0.2168375264	-0.0557237172	-0.0634626303	0.1159342328	0.1033300994	0.0841579926	0.0145459658	-0.0536692137	0.0071614036	-0.0547009717	-0.0602866598	0.0568556544	-0.0552729751	0.1076352179	0.0	0.00331144	-0.00582033	1.09656348736e-05	3.3876241308900005e-05	0.118619	0.11726154	0.0137502687631716	0.014070467161	-0.00987642	-0.009145907	8.3647614852649e-05	9.75436720164e-05	-0.000111756	-0.000377096	1.2489403536000002e-08	1.42201393216e-07	-0.000128143	-0.0001360846599999	1.6420628448999998e-08	1.85190346873156e-08	0.0	0.0	0.0	0.0
470.8149122108587	-0.3814876988094511	221666.6815601186	0.1455328643429304	515.3818217361675	-1.7016637998468696	2.895659687709287	265618.4221760907	397.3716204915156	0.3914768532287098	0.1532541266138528	157904.2047720531	400.74467482213777	492.9744184078673	1.054548	23.763006	0.187222755	0.139262	0.1180531304	-0.1316219958	0.0570415191	0.0406934437	-0.1482260111	0.0666237151	0.114779075	0.1497747795	0.049743171	-0.2188358809	-0.1297098287	-0.0086070677	-0.0594846966	0.1289972765	-0.0150086517	0.0392755962	0.2047326541	-0.0133524612	-0.1224003677	0.1573243648	0.0421215364	-0.0500231604	0.1601210521	0.1780286176	0.0583393358	-0.1918503476	0.0419009047	-0.075850742	0.0128161189	-0.0911835258	0.0235868237	0.0896698978	0.1135930558	0.1499835542	-0.1135455637	0.0627757936	0.0965934408	-0.0455119815	-0.0176192708	0.0469981416	0.1317041051	0.035431445	0.0845686519	-0.1892791799	0.1061581976	0.1487185965	-0.1358057425	-0.0849601852	0.0843896269	-0.1619821832	-0.0931599779	-0.0370820635	0.1262698646	-0.1820982717	0.0749139199	0.0562500121	-0.0782538813	-0.0693489707	0.1475899696	-0.0759911637	0.1565949051	0.08778695	-0.074117354	0.0458920869	0.0513725915	-0.0512594007	0.0838596426	0.1019812553	-0.0100167539	0.1343367234	0.2087065939	-0.0762179315	-0.1041990606	-0.0314719364	0.1813973311	-0.0029156372	-0.0949360837	0.0877228169	-0.0932772791	-0.0692801284	-0.0313725767	0.1777746812	0.095487751	-0.1032707504	-0.1528785489	-0.0049166146	0.0733174849	0.1654347357	0.0102814811	0.0534545485	-0.0443149075	-0.0876353732	0.1430380932	0.0909336343	0.0	0.00215702	-0.00115442	4.6527352804e-06	1.3326855364000003e-06	-0.0186234	-0.1372424	0.0188354763577599	0.0003468310275599	0.0146254	0.02450182	0.0006003391833124	0.00021390232516	-0.000319224	-0.0002074679999999	1.01903962176e-07	4.3042971024e-08	6.24474e-05	0.0001905904	3.8996777667599994e-09	3.632470057216e-08	8.84239e-05	8.84239e-05	7.81878609121e-09	7.81878609121e-09
470.7377024218141	-0.0772097890446161	221593.9844813684	0.0059613515243141	515.3878512831295	0.0060295469620541	3.6355436567616496e-05	265624.63725024124	397.28841141145807	-0.0832090800575429	0.0069237510040225	157838.08184183997	400.7370626413854	487.8140022888832	1.073814	24.197136	0.185075984	0.142311	0.1981904301	-0.0960842217	0.0354528482	-0.0751084969	0.026249222	0.1873530303	0.067866091	0.0855759943	0.0293956089	0.0345963919	-0.1449112621	0.032615219	-0.1552209603	0.1709277454	0.1038944804	0.0792461474	0.1343688454	-0.1155951485	0.1188269668	-0.0514550389	0.0133536066	-0.0306355957	0.0422132231	-0.1328778377	0.0002179896	0.2947883386	0.1710385427	0.0663111825	0.1933407551	-0.0837723482	0.0677995221	0.1286536511	-0.1185642927	-0.1384592661	0.0412611794	0.0738715665	-0.0072932783	0.0103538663	0.0029373774	0.1057007668	-0.0370269983	0.0910711827	0.0534197459	-0.1211367334	0.1410084007	-0.1198168941	0.0262035494	0.0268364455	0.0033142735	0.0435547482	0.0587115733	0.0699424078	-0.2652490916	0.0613787556	-0.1201304328	0.1399798611	0.1722827903	-0.2093808658	0.0205812958	0.1305471988	-0.1396019698	-0.048076005	0.0186662375	0.0605056696	-0.0061130723	-0.1132888953	0.0248895064	-0.0928833351	-0.105806191	0.0329854307	-0.0256363174	-0.1715613943	-0.1806087354	-0.0274630426	0.0064385941	-0.0532763646	-0.1337248784	0.0284595826	0.0152268644	-0.0592202184	0.0606982662	0.0515676662	-0.1065322607	-0.0374333345	0.3914586421	-0.1161814312	-0.0235096358	-0.212689731	-0.0397255562	-0.1899645039	0.0693008097	-0.1230558824	-0.1475052437	-0.0524619958	0.0	0.00914009	0.00698307	8.35412452081e-05	4.87632666249e-05	0.122905	0.1415284	0.02003028800656	0.015105639025	-0.000564704	-0.015190104	0.0002307392595308	3.18890607616e-07	8.89465e-05	0.0004081705	7.911479862250001e-09	1.6660315707025001e-07	5.30791e-05	-9.368299999999996e-06	2.81739085681e-09	8.776504488999992e-11	7.84745e-05	-9.949399999999997e-06	9.899056035999994e-11	6.15824715025e-09
471.180230708559	0.4425282867449027	222010.8098105709	0.1958312845693788	517.9034667323617	2.5156154492322003	6.328321088415724	268224.0008533985	397.54048449916365	0.2520730877055825	0.0635408415454263	158038.43681582977	400.9614890249152	489.9926763380259	1.060499	23.89712	0.150388139	0.118347	0.1417818183	-0.0330843803	-0.2214654184	-0.0770380817	-0.0194827743	0.1483905009	-0.1597360254	0.0863269369	0.0022741473	-0.1658209695	-0.0477529418	0.1907353438	0.0534962781	0.0069887727	-0.1274609967	0.0520038629	0.2365335236	0.1490688041	-0.0517391066	-0.0682167244	0.0463490373	-0.0758975725	-0.0108371895	-0.0579599985	0.0293601293	0.165336642	0.0545903864	0.0960961231	-0.1195210394	0.0250954457	0.2289754748	-0.1139452033	0.105727419	0.1940066124	0.1246417335	-0.0195270768	-0.1650280625	-0.1892504981	0.1094892923	0.0490844747	0.0752039274	0.1012414619	0.0662399547	-0.2701693586	-0.0917218639	0.0146504759	0.0451799488	-0.0415028167	0.0644477939	0.0998526317	-0.0093718308	0.0374353993	-0.1734018517	-0.0327665766	-0.0650459448	-0.1418261595	0.0161120765	-0.0382946486	-0.0561763739	-0.2285597058	0.2056864604	-0.0305096167	0.2299085397	0.1707352419	-0.0075884747	-0.0138503419	-0.1177179712	0.0074863851	-0.0398794717	0.1778139334	0.2000657945	-0.0645531487	-0.1188186193	-0.0357556951	-0.0531461194	0.0789241942	-0.0286410972	-0.0521380007	0.0369918438	-0.0693884447	-0.025626206	0.0239811771	0.1409452513	-0.1558037306	0.0420143241	-0.1402778956	0.1677144469	0.0630550826	0.0264183457	-0.1003471066	-0.0482869926	-0.0576980613	0.0932512098	-0.2483517333	0.0	0.00914591	5.820000000000131e-06	8.36476697281e-05	3.3872400000001516e-11	0.00732434	-0.11558066	0.0133588889660356	5.36459564356e-05	0.0216782	0.022242904	0.0004947467783532	0.00046994435524	0.000150949	6.200249999999999e-05	2.2785600601e-08	3.844310006249999e-09	-5.7619e-05	-0.0001106981	3.3199491609999996e-09	1.225406934361e-08	0.0	-7.84745e-05	6.15824715025e-09	0.0
470.6385764055457	-0.5416543030133312	221500.66960103865	0.2933893839728576	515.0978627990274	-2.8056039333342824	7.871413430740796	265325.8082601257	396.6694665162073	-0.8710179829563458	0.7586723266333412	157346.66566625252	400.0317202371534	490.67362016306674	1.091363	24.592604	0.162072787	0.125185	0.1453906845	0.0027709476	-0.1190741597	0.1397051623	0.0491125318	0.008604441	-0.0998880325	0.0517917596	0.1804096043	0.0802002845	-0.0517872408	0.0480587701	-0.0093019955	0.0999150896	0.1665680353	0.094758181	0.1245336095	-0.1008856618	-0.1022713525	-0.0083933785	-0.1161168849	0.1022334794	-0.0970278845	-0.0743409516	0.0910413866	-0.1024964031	0.0189242982	-0.0051087493	-0.1153352671	-0.0470669179	0.0999829796	-0.0187410085	0.2407962419	-0.107335812	0.1846663788	-0.206652052	0.158332803	-0.0284990008	0.0311784979	-0.0250467944	0.10978564	0.2339239293	0.0003891336	-0.0828243857	0.0889778012	0.1211239426	0.059362994	0.1412491778	-0.075625649	0.0394191279	0.0840005195	-0.1167371447	0.0174949359	-0.0630902532	-0.021042254	-0.0682715813	-0.0505497552	-0.0277767814	-0.0354036917	0.0259412058	0.1605482166	-0.2942292114	0.1746045251	-0.1150145787	0.0951516333	0.0788010345	0.0342924238	0.1632198533	-0.303335661	-0.1175188673	-0.0628241542	-0.1569467104	-0.1206628498	-0.1084450986	0.0669089006	0.2337931507	0.0558480821	0.033470302	0.0433879813	-0.0020433338	-0.0388814119	0.0318453886	0.0252008892	-0.0699113158	0.1389972332	0.1004621745	0.0299794589	-0.0556430585	-0.0997324061	0.0757023042	0.0188893108	0.2401025422	0.1187263006	0.185568874	0.0	-0.00666731	-0.01581322	4.44530226361e-05	0.0002500579267683	0.129344	0.1220196599999999	0.0148887974265155	0.0167298703359999	-0.000483607	-0.022161807	0.0004911456895052	2.33875730449e-07	0.000109387	-4.156199999999999e-05	1.1965515769000001e-08	1.7273998439999991e-09	-5.7619e-05	0.0	3.3199491609999996e-09	0.0	0.0	0.0	0.0	0.0
