global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
521.9726132394636	n/a	n/a	272455.40897203464	661.8325309449684	n/a	n/a	438022.2990170226	431.2220627650383	n/a	n/a	185952.46741533463	435.89311468083775	509.74362133979145	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0364411	n/a	0.0013279537692099	n/a	0.00640057	n/a	n/a	4.09672963249e-05	-0.0576032	n/a	0.00331812865024	n/a	0.00209114	n/a	n/a	4.3728664996e-06	0.000305975	n/a	9.3620700625e-08	n/a	-0.00190074	n/a	n/a	3.6128125476e-06	0.0	0.0	0.0
518.751806085709	-3.220807153754663	10.373598721677212	269103.436317185	618.9597260015443	-42.87280494342417	1838.077403716896	383111.14241190674	432.0949065805872	0.8728438155488902	0.7618563263419451	186706.0082928864	435.8617526335356	482.8224075071208	1.457613	34.221886	0.11138678	0.0586322	-0.0465170816	0.1830215482	-0.0240984295	0.1097344571	0.003810146	-0.1459353343	0.0494529448	-0.0139701625	0.1558771743	-0.2405240877	0.0786719854	-0.0220007525	0.0494658912	-0.1010694863	-0.1570732751	0.0416439449	-0.1793196735	0.1075027509	-0.1568890916	-0.2368418903	0.0786300279	-0.0086951728	0.1631255069	-0.04095852	0.0304731208	-0.0524462465	0.1606657458	-0.0532527863	0.0697247337	-0.0817627916	0.0255627274	0.1569089091	-0.0641485135	0.0746253109	-0.1329356345	-0.0578074625	-0.0283445896	0.0747615797	0.0352497909	-0.1192162755	-0.0768965264	0.0227986022	0.0070879009	0.1634161967	-0.1210194849	0.0642641489	0.0021543122	0.0169030283	0.1020124266	-0.0108340886	-0.1028297271	-0.0601871353	-0.137798892	-0.0363837242	0.1655177242	-0.1354631636	0.179124386	-0.2059399446	0.1672257658	-0.0247164517	0.1398443067	-0.1172335629	0.039307253	-0.0081926103	0.15639478	-0.0859439897	0.0380606832	-0.0199232	0.0661178467	-0.1529161285	0.0804424555	0.0055090426	0.0839948733	-0.1162026041	-0.06753466	0.0365158184	0.1069530482	-0.0175412472	-0.1159916324	0.0464922368	0.0251772301	0.1293874169	-0.1424044709	0.0812798653	0.1411192338	0.0411698626	0.0012017094	-0.0991037599	-0.1356726939	0.1386592317	0.0	-0.0369453	-0.0005042	0.00136495519209	2.542176400000033e-07	0.0242604	0.01785983	0.0003189735276289	0.00058856700816	-0.0300966	0.0275066	0.00090580533156	0.00075661304356	0.00141195	-0.00067919	4.612990561000001e-07	1.9936028025e-06	0.000254752	-5.122299999999998e-05	6.4898581504e-08	2.623795728999998e-09	-0.00132083	0.0005799099999999	3.362956080999999e-07	1.7445918889e-06	0.0	0.0	0.0
516.7889349091513	-1.9628711765576556	3.8528632557608335	267070.803244535	615.279683364171	-3.680042637373276	13.54271381288526	378569.0887607145	431.10044238551086	-0.9944641950763184	0.98895903528879	185847.5914249832	434.79054111522026	477.3522044546181	1.002645	23.540123	0.06796415	0.031148	-0.0142761646	0.1708247583	0.0065849023	-0.0395050467	-0.0228377288	-0.1325760579	0.0170230721	0.0386469137	0.0373221011	0.0177304452	0.2276985893	-0.0429319454	0.0556253836	-0.055631668	-0.1367462617	0.1576724845	-0.1056616457	0.0094473546	0.0692819663	-0.227637877	-0.0300199143	0.1097514268	-0.1002222464	0.0209366313	0.034831051	-0.098457447	0.0267044212	0.1813370515	0.0007291549	0.0612790472	0.0709821905	0.0844640665	-0.0339226048	0.0874240288	-0.1693408144	-0.0765833619	0.0834584263	0.1845205723	-0.2091409326	-0.025498326	0.0494421791	-0.1609771477	0.1484955312	-0.0046962931	0.0874830697	0.0251104746	0.0436425356	-0.0761650721	0.0892160578	0.1450842842	-0.0051654992	0.1251329496	-0.1280459511	-0.1489431472	0.1163273134	0.0100295427	-0.0341814202	-0.1102572549	0.2157531941	0.0902860056	-0.1144931154	-0.0568405606	0.0334307793	0.011944478	0.1282815385	0.1367972927	0.0875875099	-0.0204939811	0.0709996311	0.0557900695	0.1951706299	-0.0320975036	0.179964383	-0.076248717	-0.0542032804	-0.0303451285	-0.0536762483	-0.2324160601	0.0422624977	-0.0485409909	-0.1531676999	0.0809776987	-0.09493915	0.0034102034	-0.0684249592	0.0019910566	-0.0409213568	0.1805119511	0.0889930132	0.1385327147	0.0	-0.0445121	-0.0075667999999999	0.0019813270464099	5.7256462239999975e-05	0.0432566	0.0189961999999999	0.0003608556144399	0.00187113344356	-0.0208436	0.009253	0.00043445566096	8.561800900000001e-05	0.00186752	0.00045557	2.075440249e-07	3.4876309504e-06	0.000151189	-0.000103563	2.2858113721e-08	1.0725294969000002e-08	-0.001237	8.383000000000002e-05	7.027468900000003e-09	1.5301690000000002e-06	0.0	0.0	0.0
516.6189721834215	-0.1699627257297606	0.0288873281374898	266895.1624198549	612.947983788385	-2.331699575785933	5.4368229117203	375705.2308302464	430.54228440488725	-0.558157980623605	0.3115403313338206	185366.65866057883	434.20010689856986	477.4311441662732	0.975645	22.906231	0.14469104	0.0742961	0.0122375955	0.136525895	-0.0850184071	0.0350621876	-0.0466717239	-0.0992679669	0.1619471756	0.0209789411	0.1076026035	-0.0555433326	0.0391418063	-0.0690120328	-0.1100700861	-0.1162705717	-0.014279025	0.1937346742	-0.1023147351	0.1426879911	0.0688684533	-0.1790312071	-0.0191465037	0.1189947099	-0.0006325287	-0.187066855	0.0908378488	0.0380961007	0.1488240666	0.119714437	-0.110566404	0.0093879022	0.1312737725	-0.0935530685	-0.1962661465	-0.0397729742	0.1836669737	-0.124385741	-0.0468796858	-0.1507684425	0.1124352048	0.0147625455	-0.0794541729	0.0872071206	-0.055592301	-0.076322992	0.0240710337	0.1324770891	-0.016004493	-0.0687387835	-0.0716821566	-0.0429917156	0.1234950827	0.1124020166	-0.006102555	-0.1919310462	0.0945027705	-0.1260936145	-0.0545018408	-0.1343597174	0.1478727361	0.0970646128	-0.001746582	-0.1981738686	0.0259522133	-0.05238891	0.0831564855	-0.0714509848	-0.0444708193	-0.0966252819	-0.098638489	0.2095389913	0.0554099159	0.2219952735	-0.1461952947	0.202733375	-0.0667904354	0.0639112775	0.0721474957	0.0797502634	-0.0440699492	0.0790503607	0.0680849788	-0.0513616064	0.1457169161	0.0048951647	0.0175094102	0.0566213642	0.0289242592	0.0974820689	0.0379993107	0.1382797962	0.0	-0.0325956	0.0119164999999999	0.00106247313936	0.0001420029722499	0.0927119	0.0494553	0.00244582669809	0.00859549640161	0.00925404	0.03009764	8.563725632159999e-05	0.0009058679335696	0.00117465	-0.0006928699999999	4.800688368999999e-07	1.3798026224999998e-06	0.000354951	0.000203762	1.25990212401e-07	4.1518952644e-08	-0.0010692	0.0001678	2.8156840000000024e-08	1.14318864e-06	0.0	0.0	0.0
516.3349456032753	-0.2840265801462465	0.0806710982295721	266601.77605113725	612.366640274501	-0.5813435138840077	0.3379602811350055	374992.90212108014	431.1404010789162	0.5981166740289723	0.3577435557514798	185882.04544248877	434.7019505402831	475.5891117959122	0.940952	22.0917	0.12197976	0.0626636	0.0351188841	0.1223579768	-0.0344745609	-0.0091941116	-0.0726296719	-0.0797938542	0.0768448782	-0.0277991126	0.0506794867	0.0531809583	0.1959333502	-0.14110926	-0.0204431126	-0.0089875136	-0.0371765047	0.0828922833	-0.1194952172	0.0934411791	0.0779406062	-0.0542395355	-0.1526455882	0.0905279369	-0.038157806	0.0064690226	0.1146109837	0.0524510892	0.0119496129	-0.0612717814	0.0728253246	-0.0211414182	-0.132067906	0.0324582919	0.045276603	-0.1491885705	-0.0349422692	0.0147483228	0.1015630253	-0.0181850868	-0.0744081967	-0.2083988614	-0.1359008409	0.0071670562	0.0614576095	0.0216363306	-0.1061172792	-0.0799808318	-0.0513896067	0.0274013773	-0.1524894349	-0.1661016138	-0.0364260543	0.1081497294	-0.0262459058	-0.0972773573	0.117552372	-0.0885086808	-0.0693814444	0.038163848	0.1146674277	0.1384407372	-0.0786668025	-0.0498941924	0.1400310576	-0.0182608179	-0.0440201634	0.0093602447	0.0140984806	0.0607001512	-0.0122448512	-0.123101383	-0.0440944595	-0.014800286	-0.0831375473	-0.0553254605	0.0692449873	-0.1572602927	0.110406834	-0.0867621306	-0.1187088354	0.1463310073	-0.1276718658	0.0205293097	0.12944284	-0.1398913981	-0.0055115794	-0.0188245655	0.0239125987	-0.177945559	-0.1066457458	0.1379007069	0.0	-0.0361839	-0.0035882999999999	0.00130927461921	1.2875896889999968e-05	0.0420603	-0.0506516	0.00256558458256	0.00176906883609	0.0398851	0.03063106	0.00159082120201	0.0009382618367236	0.000851473	-0.0003231769999999	1.0444337332899995e-07	7.250062697290001e-07	0.000103752	-0.000251199	1.0764477504000002e-08	6.310093760100001e-08	-0.001237	-0.0001678	2.8156840000000024e-08	1.5301690000000002e-06	0.0	0.0	0.0
515.9939293703947	-0.3410162328806336	0.1162920710880985	266249.7351470998	611.6516953265577	-0.7149449479433088	0.5111462785896604	374117.7963958522	430.3509810477731	-0.7894200311431518	0.6231839855700548	185201.96688878076	434.0220437441201	478.24874715821824	1.010331	23.720568	0.12805177	0.0775276	0.0214795812	0.1123454413	0.0031892704	0.1111493575	-0.0891367085	-0.0780231717	0.1472855009	0.0124745617	0.1582302911	0.0012978662	0.0051792759	-0.0770300331	-0.1558815144	-0.064646084	-0.0119229702	0.1547068769	-0.0942536336	0.0673421939	-0.029941876	-0.0596734902	0.1148865099	0.0206475904	-0.1159211947	-0.0512932015	0.0100277357	-0.0709112802	-0.0475514979	-0.1387713776	0.0159190044	0.1582095099	-0.0599342743	-0.0585819912	-0.0100283981	-0.1411463085	-0.0004496521	0.0141599148	0.0099346188	0.0025264593	-0.0342013917	-0.1812507186	0.0505495819	-0.0608199833	-0.0929289386	-0.0560525098	-0.0345781966	-0.0512738568	-0.1505060276	-0.0641317355	0.0721211244	0.0997511276	0.1749576552	0.0057599904	0.0009822023	-0.1512911285	0.0899380697	-0.0783960596	0.0205390678	-0.1524231496	0.0078840405	-0.0612136669	-0.0977764311	-0.0263129548	-0.0469298993	0.126732224	-0.0437734578	-0.0189995384	-0.1453217364	0.0155043446	0.0112013877	-0.0626909581	0.0182306786	0.0224085321	-0.0393656361	0.0057784562	0.0768664671	-0.2093036908	-0.0282379882	-0.1051034905	-0.1500853758	0.0026044606	0.0789207713	-0.0514962562	-0.1216502787	-0.1136616876	-0.0490970858	0.042941923	0.0220412436	0.0307573706	0.0881976008	0.1373957927	0.0	-0.0277593	0.0084245999999999	0.00077057873649	7.097388515999996e-05	0.0948838	0.0528235	0.00279032215225	0.00900293550244	0.0375587	-0.0023263999999999	0.00141065594569	5.412136959999997e-06	-7.339419999999998e-05	-0.0009248672	8.553793376358401e-07	5.386708593639997e-09	4.63328e-05	-5.741920000000001e-05	2.1467283558399997e-09	3.2969645286400004e-09	-0.000929741	0.000307259	9.440809308100005e-08	8.64418327081e-07	0.0	0.0	0.0
520.2428822197528	4.248952849358147	18.05360031606872	270652.6565003156	618.6170197898111	6.96532446325341	48.5157448783964	382687.0171736276	433.0632596829128	2.7122786351397394	7.356455394635487	187543.78688719	436.7870093562671	487.3284839734196	1.196145	28.083134	0.229695017	0.115369	-0.0006407282	0.0907312605	-0.1011914596	0.0050646238	-0.0375695144	-0.0689663881	0.0802817067	-0.0013426542	0.0719110437	-0.1980960437	-0.1579118398	0.1173056468	0.1025817257	-0.0165325987	-0.0950367434	-0.1115173627	-0.1441026547	0.1330345406	-0.1146291146	-0.1501407748	-0.0880636676	0.0006193415	-0.0363303372	-0.0543499894	-0.1424093325	-0.1274058315	-0.0072290652	0.23463657	0.054949694	0.0164020422	0.0172073389	0.0224213101	0.1122114782	-0.0656758029	0.0636708892	0.128365699	0.2125190677	-0.0896257037	0.0008114247	0.0896459683	-0.0179483684	0.0304117301	-0.0642137606	-0.1530567359	0.0816013086	0.0764636784	0.1276787279	0.033747066	-0.0685688117	0.0475150899	-0.0292203227	-0.1088583896	-0.0967460841	0.1097342034	0.1336799358	-0.126971749	0.0949099579	0.0211747061	0.1281866382	-0.0421877193	-0.0232519643	-0.0909986683	-0.1031788487	0.0036697699	0.1627231121	0.1792004879	0.1590536344	0.0104701692	0.127737917	0.1316971519	-0.1278961621	-0.07253225	0.0058438865	0.0855586851	0.1890516904	-0.0603290175	-0.0065777948	0.044408507	0.1148049347	0.0076658255	0.0237319613	-0.1506963821	0.1618938697	0.0528019242	0.0083867192	-0.0313057001	-0.0411360864	0.1246176288	0.0675867882	0.1367655143	0.0	0.0139304	0.0416897	0.00019405604416	0.00173803108609	0.014768	-0.0801158	0.00641854140964	0.000218093824	-0.0176909	-0.0552495999999999	0.00031296794281	0.0030525183001599	5.48764e-06	7.888183999999998e-05	6.222344681785597e-09	3.01141927696e-11	-4.44335e-05	-9.07663e-05	1.97433592225e-09	8.23852121569e-09	-4.65908e-05	0.0008831501999999	7.799542757600399e-07	2.1707026446400003e-09	0.0	0.0	0.0
518.0197938418775	-2.2230883778753423	4.942121935844421	268344.5068119812	615.725088627598	-2.8919311622131545	8.363265846979527	379117.3847654634	431.26291140707184	-1.8003482758409746	3.2412539143235697	185987.6987553039	434.9586308333187	483.1496724805301	1.119793	26.290541	0.107242183	0.0532649	0.0482813814	0.0870246737	-0.0135468402	-0.1153416299	-0.0648810801	-0.0540100992	0.0298862389	0.1137909827	0.0106350222	0.0522252344	0.0399342774	0.043107897	0.091685828	0.0189252452	-0.0006429645	0.0526308527	-0.0922574931	0.0865925484	0.1890425107	-0.0569417125	0.0550660462	0.1589173542	0.079987562	0.0608749177	-0.0175355182	-0.0752100519	0.081896712	-0.1557167793	0.2850215876	-0.0104040913	-0.0529412712	0.0658491534	0.1132493891	-0.0303196958	0.0720426539	-0.0585435608	0.0388276546	-0.0468215449	0.0598057063	0.0747404687	-0.1056129659	-0.0574784515	0.0740925687	-0.0653305343	-0.1694242002	0.0178631238	-0.0063185722	0.1490803577	0.1307964299	-0.0582748773	-0.0445498066	-0.0324114761	-0.0024972218	-0.0542392704	0.092150232	-0.0571213698	-0.1715421991	-0.1059209384	0.0817057747	0.1495256116	0.0191936095	0.0724784372	-0.006788825	0.0877720239	0.0961807277	-0.1177034371	-0.0456100112	0.226197078	0.1649165406	-0.1412309041	-0.0497325726	-0.116079289	-0.08885062	0.0544466033	0.0856315346	0.0913791408	0.0829148216	0.0791254761	0.0092709495	-0.0120689665	-0.1686244825	-0.055669191	-0.0904485408	0.0157215082	0.115052747	0.0517715839	0.0132161565	-0.1035783171	0.0907679055	0.1360104469	0.0	0.0139411	1.0699999999998905e-05	0.0001943542692099	1.1448999999997655e-10	0.0527857	0.0380177	0.00144534551329	0.00278633012449	0.0132922	0.0309831	0.00017668258084	0.0009599524856099	0.00039789	0.00039240236	1.539796121335696e-07	1.5831645209999997e-07	-0.000351701	-0.0003072675	1.23693593401e-07	9.441331655625001e-08	1.8353e-05	6.49438e-05	4.217697158440001e-09	3.3683260899999996e-10	0.0	0.0	0.0
516.9413545680311	-1.0784392738463566	1.1630312673742569	267228.36406263086	613.6120425447672	-2.113046082830806	4.464963748166613	376519.7387559612	431.0496441178142	-0.2132672892576579	0.0454829366673095	185803.79569409427	434.721642988589	481.4399355186167	1.071024	25.145521	0.0699415999999999	0.0339322	0.0256664268	0.1045350028	-0.0384475472	0.0705370766	-0.0655121677	-0.0831154177	0.0952043353	-0.0667346238	0.060602887	-0.0673884331	-0.1273110944	-0.0025557437	-0.1048209935	-0.0227780321	0.0016900402	0.0962243392	-0.1356612867	0.0157509928	-0.083445601	0.0215333653	0.0752386324	-0.0069467943	0.1460799037	0.1274354722	0.0001541696	-0.0120475147	-0.0731221538	-0.1798669153	0.0240543829	-0.1195528765	0.043608852	-0.0923349688	0.0041824081	-0.1800177385	-0.0392274222	0.1613062093	-0.236300205	-0.1523723554	-0.0880106707	-0.133870333	0.0439306969	-0.0494476949	0.0026791867	-0.0272483485	0.2035579716	-7.7293e-06	0.1058518667	0.0442358249	-0.0611625061	0.0396273627	-0.0469298853	0.1889971007	0.0090955161	-0.0875666949	0.1239809485	-0.0419733608	0.1136928189	-0.0473337254	-0.018533666	-0.0115602706	0.1416864859	0.1518122675	-0.0227945709	0.0849068881	-0.1524318813	-0.2236012528	-0.0507549625	-0.0116912954	0.0335164643	-0.0085235008	-0.0577074232	0.026426435	-0.1623309357	-0.2108396999	-0.1153416084	-0.2223846231	-0.0247122288	0.0173205272	0.0244525615	0.0379458305	0.0034584561	-0.0429469495	0.0541488914	0.0938312122	-0.1393451026	-0.0771097303	-0.164358988	0.0787409781	-0.1526499589	0.1351312793	0.0	0.0168922	0.0029511	0.0002853464208399	8.70899121e-06	0.0374341	-0.0153516	0.0002356716225599	0.0014013118428099	-0.00730608	-0.02059828	5.33788049664e-05	0.0004242891389584	-5.36694e-05	-0.0004515593999999	2.0390589172835998e-07	2.88040449636e-09	-0.000182448	0.000169253	3.3287272704000005e-08	2.8646578009e-08	1.8353e-05	0.0	0.0	3.3683260899999996e-10	0.0	0.0	0.0
516.7509891502734	-0.1903654177576754	0.0362389922780543	267031.584787786	613.3234860095646	-0.2885565352025878	0.0832648740081223	376165.69849092455	431.1681318781704	0.1184877603562313	0.0140393493542357	185905.9579473113	434.7627918943516	476.60043187167344	1.059412	24.8729	0.06513784	0.035594	0.0505169235	0.0882451709	0.0667393962	-0.0486996088	-0.0830824346	-0.079455849	-0.0345837742	0.0500511694	0.0293950541	0.1123571564	0.1142709617	-0.0277086058	-0.0431210539	-0.014136157	0.0197212864	0.0389064823	-0.1081647103	0.006244731	0.1898485443	0.0052588376	0.0808969507	0.0860037596	-0.0078103035	0.0649184485	-0.1577453981	-0.0240461831	-0.1365809827	0.1035778144	0.1602311514	0.0238690398	-0.1398060068	0.0645866389	-0.0744283989	0.0422554101	-0.0412980144	0.1123408108	-0.1084991403	-0.1326902684	-0.0677436163	-0.0241240524	-0.0381894875	-0.0711133589	-0.131103604	0.0511303041	0.0369029135	-0.1296844505	0.0155096921	-0.0684351414	-0.0817695625	0.0415040222	-0.1376262798	-0.0046212365	0.0165350165	-0.0446865376	0.1040927189	0.0116542818	-0.1824300844	-0.086175773	-0.0187515289	0.0764588051	-0.0194175452	0.1028465503	-0.1699604026	0.0320677606	-0.0592595186	0.1120165447	0.087669857	0.1197839357	0.103588771	-0.039515983	-0.0635939183	0.091558226	0.0499572252	-0.0914753114	-0.1005189137	-0.1507567318	0.1011507202	0.083844237	0.0583109551	-0.0436395809	0.1080139746	0.030654705	0.0478657661	-0.0271195027	-0.0734365956	-0.2198311595	0.0865824752	-0.035476249	-0.0297158748	0.1341288137	0.0	0.0139411	-0.0029511	0.0001943542692099	8.70899121e-06	0.0553965	0.0179624	0.00032264781376	0.00306877221225	0.021803	0.02910908	0.000475370809	0.0008473385384464	7.938279999999998e-05	0.0001330521999999	1.7702887924839994e-08	6.301628935839997e-09	-0.000351701	-0.000169253	1.23693593401e-07	2.8646578009e-08	1.8353e-05	0.0	0.0	3.3683260899999996e-10	0.0	0.0	0.0
