onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0564	1.0167	ISI	n/a	n/a	n/a	n/a
1.073	0.5167	DISTRACTOR	1	1	B	Correct Rejection
1.5897	1.0167	ISI	n/a	n/a	n/a	n/a
2.6064	0.5167	DISTRACTOR	1	2	F	Correct Rejection
3.1231	1.0167	ISI	n/a	n/a	n/a	n/a
4.1397	0.5167	DISTRACTOR	1	3	J	Correct Rejection
4.6564	1.0167	ISI	n/a	n/a	n/a	n/a
5.6731	0.5167	DISTRACTOR	1	4	G	Correct Rejection
6.1898	1.0167	ISI	n/a	n/a	n/a	n/a
7.2064	0.5167	DISTRACTOR	1	5	E	Correct Rejection
7.7231	1.0167	ISI	n/a	n/a	n/a	n/a
8.7398	0.5167	DISTRACTOR	1	6	A	Correct Rejection
9.2565	1.0167	ISI	n/a	n/a	n/a	n/a
10.2731	0.5167	TARGET	1	7	A	Hit
10.6537	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.7898	1.0167	ISI	n/a	n/a	n/a	n/a
11.8065	0.5167	TARGET	1	8	A	Hit
12.1894	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.3232	1.0167	ISI	n/a	n/a	n/a	n/a
13.3398	0.5167	DISTRACTOR	1	9	D	Correct Rejection
13.8565	1.0167	ISI	n/a	n/a	n/a	n/a
14.8732	0.5167	DISTRACTOR	1	10	I	Correct Rejection
15.3899	1.0167	ISI	n/a	n/a	n/a	n/a
16.4066	0.5167	DISTRACTOR	1	11	A	Correct Rejection
16.9232	1.0167	ISI	n/a	n/a	n/a	n/a
17.9399	0.5167	DISTRACTOR	1	12	C	Correct Rejection
18.4566	1.0167	ISI	n/a	n/a	n/a	n/a
19.4733	0.5167	DISTRACTOR	1	13	E	Correct Rejection
19.9899	1.0167	ISI	n/a	n/a	n/a	n/a
21.0066	0.5104	DISTRACTOR	1	14	G	Correct Rejection
21.517	1.0229	ISI	n/a	n/a	n/a	n/a
22.5399	0.5167	DISTRACTOR	1	15	C	Correct Rejection
23.0566	1.0167	ISI	n/a	n/a	n/a	n/a
24.0733	0.5167	DISTRACTOR	1	16	F	Correct Rejection
24.59	1.0167	ISI	n/a	n/a	n/a	n/a
25.6067	0.5167	TARGET	1	17	F	Hit
25.9465	n/a	RESPONSE	n/a	n/a	n/a	n/a
26.1233	1.0167	ISI	n/a	n/a	n/a	n/a
27.14	0.5167	DISTRACTOR	1	18	D	Correct Rejection
27.6567	1.0167	ISI	n/a	n/a	n/a	n/a
28.6733	0.5167	DISTRACTOR	1	19	I	Correct Rejection
29.19	1.0167	ISI	n/a	n/a	n/a	n/a
30.2067	0.5167	TARGET	1	20	I	Hit
30.5374	n/a	RESPONSE	n/a	n/a	n/a	n/a
30.7234	1.0167	ISI	n/a	n/a	n/a	n/a
31.7401	0.5167	DISTRACTOR	1	21	C	Correct Rejection
32.2567	1.0167	ISI	n/a	n/a	n/a	n/a
33.2734	0.5167	DISTRACTOR	1	22	E	Correct Rejection
33.7901	1.0167	ISI	n/a	n/a	n/a	n/a
34.8068	0.5167	TARGET	1	23	E	Hit
35.2724	n/a	RESPONSE	n/a	n/a	n/a	n/a
35.3234	1.0167	ISI	n/a	n/a	n/a	n/a
36.3401	0.5166	DISTRACTOR	1	24	I	Correct Rejection
36.8567	1.0167	ISI	n/a	n/a	n/a	n/a
37.8735	0.5167	DISTRACTOR	1	25	B	Correct Rejection
38.3901	1.0167	ISI	n/a	n/a	n/a	n/a
