onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0635	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0969	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6135	1.1	T_INK	1	Incongruent	żółty	yellow	zielony	green	hit	n/a
2.6845	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
2.7136	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.2302	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.2469	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.7636	0.8167	T_INK	2	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
5.5447	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
5.5802	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.0969	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1136	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.6302	0.6833	T_INK	3	Incongruent	czerwony	red	zielony	green	hit	n/a
8.2771	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
8.3136	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.8303	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.8469	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.3636	0.7	T_INK	4	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
11.0414	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
11.0636	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.5803	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.597	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.1136	0.6333	T_INK	5	Incongruent	zielony	green	niebieski	blue	hit	n/a
13.7257	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
13.747	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.2636	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.2803	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.797	0.9607	T_INK	6	Incongruent	niebieski	blue	zielony	green	hit	n/a
16.7298	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
16.7577	0.5227	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
