onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0627	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0794	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5961	1.45	T_INK	1	Incongruent	żółty	yellow	czerwony	red	hit	n/a
3.0232	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
3.0461	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.5628	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.5794	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.0961	0.9	T_INK	2	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
5.9665	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
5.9961	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.5128	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.5295	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.0462	1.0667	T_INK	3	Incongruent	zielony	green	czerwony	red	hit	n/a
9.0857	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
9.1128	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.6295	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.6462	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.1629	0.8833	T_INK	4	Incongruent	niebieski	blue	czerwony	red	hit	n/a
12.013	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
12.0462	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.5629	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.5795	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.0962	0.85	T_INK	5	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
14.9243	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
14.9462	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.4629	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.4796	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.9963	1.15	T_INK	6	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
18.1236	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
18.1463	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.6629	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.6796	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.1963	1.0333	T_INK	7	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
21.1948	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
21.2296	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.7463	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.763	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.2797	0.9833	T_INK	8	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
24.2341	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
24.263	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.7797	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.7964	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.313	1.5333	T_INK	9	Incongruent	żółty	yellow	zielony	green	hit	n/a
27.8172	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
27.8464	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.3631	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.3797	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.8964	1.25	T_INK	10	Incongruent	zielony	green	niebieski	blue	hit	n/a
31.1124	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
31.1464	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.6631	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.6798	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.1965	0.7667	T_INK	11	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
33.9437	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
33.9631	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.4798	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.4965	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.0131	0.95	T_INK	12	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
36.935	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
36.9632	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.4798	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.1498	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.2132	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.2299	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.7466	0.9	INK	1	Incongruent	zielony	green	niebieski	blue	hit	n/a
44.6291	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
44.6466	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.6633	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
46.1799	0.8167	INK	2	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
46.9646	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
46.9966	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.0133	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
