onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0598	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0931	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6098	0.7833	T_INK	1	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
2.3674	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
2.3931	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.9098	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.9265	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.4431	0.6833	T_INK	2	Incongruent	zielony	green	niebieski	blue	hit	n/a
5.1028	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
5.1265	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.6432	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.6598	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1765	0.6	T_INK	3	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
7.7423	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
7.7765	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.2932	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.3099	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.8265	0.6667	T_INK	4	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	incorrect	n/a
10.4617	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
10.4932	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5257	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
11.0099	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.0266	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.5432	0.8	T_INK	5	Incongruent	żółty	yellow	zielony	green	hit	n/a
13.309	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
13.3432	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.8599	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.8766	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.3933	0.6	T_INK	6	Incongruent	czerwony	red	żółty	yellow	hit	n/a
15.9645	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
15.9933	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.51	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5266	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.0433	0.6	T_INK	7	Incongruent	żółty	yellow	czerwony	red	hit	n/a
18.6199	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
18.6433	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.16	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.1767	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.6933	0.6	T_INK	8	Incongruent	czerwony	red	zielony	green	hit	n/a
21.2593	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
21.2933	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.81	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.8267	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.3434	0.5	T_INK	9	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
23.8188	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
23.8434	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.36	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.3767	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.8934	0.3833	T_INK	10	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
26.2503	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
26.2767	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.7934	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.8101	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.3267	0.5667	T_INK	11	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
28.8737	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
28.8934	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.4101	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.4268	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.9434	0.5	T_INK	12	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	incorrect	n/a
31.4171	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
31.4435	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.9601	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.2481	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.3102	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.3268	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.8435	0.75	INK	1	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
38.5676	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
38.5935	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.6102	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.1269	0.45	INK	2	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
40.5512	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
40.5769	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.5936	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.1102	0.5333	INK	3	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
42.6147	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
42.6436	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.6603	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.1769	0.5167	INK	4	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
44.6623	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
44.6936	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.7103	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
46.227	0.5333	INK	5	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	incorrect	n/a
46.7419	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
46.7603	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
46.8698	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
47.777	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.2936	0.6667	INK	6	Incongruent	żółty	yellow	czerwony	red	hit	n/a
48.9334	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
48.9603	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.977	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.4937	0.4833	INK	7	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
