onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0222	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0388	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5388	1.4	T_INK	1	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
2.9257	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
2.9388	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.4388	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.4388	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.9388	0.7333	T_INK	2	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
5.6597	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
5.6721	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.1721	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.172	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.672	1.8166	T_INK	3	Incongruent	zielony	green	żółty	yellow	hit	n/a
9.4809	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
9.4887	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.9887	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.9886	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.4886	1.7833	T_INK	4	Incongruent	czerwony	red	żółty	yellow	hit	n/a
13.2541	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
13.2719	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.7719	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.7719	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.2719	1.65	T_INK	5	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
16.9154	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
16.9219	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.4219	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.4218	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.9218	0.85	T_INK	6	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
19.7613	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
19.7718	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.2718	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.2885	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.7884	1.1167	T_INK	7	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
22.895	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
22.9051	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.4051	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.4051	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.905	0.8833	T_INK	8	Incongruent	zielony	green	czerwony	red	hit	n/a
25.7728	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
25.7884	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.2884	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.2883	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.7883	0.7833	T_INK	9	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
28.5547	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
28.5717	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.0716	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.0716	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.5716	1.3666	T_INK	10	Incongruent	żółty	yellow	czerwony	red	hit	n/a
31.9283	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
31.9383	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.4382	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.4382	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.9382	0.95	T_INK	11	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
34.8701	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
34.8882	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.3882	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.3882	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.8882	1.0667	T_INK	12	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
37.9397	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
37.9548	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.4548	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.8626	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.888	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.888	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
46.388	0.75	INK	1	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
47.1328	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
47.138	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.1379	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.6379	0.7167	INK	2	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
49.3392	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
49.3546	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.3546	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.8546	1.1333	INK	3	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
51.9773	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
51.9879	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.9879	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
