onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0232	1.0	ISI	n/a	n/a	n/a	n/a
1.0232	0.5	DISTRACTOR	1	1	B	Correct Rejection
1.5232	1.0	ISI	n/a	n/a	n/a	n/a
2.5232	0.5	DISTRACTOR	1	2	C	Correct Rejection
3.0232	1.0	ISI	n/a	n/a	n/a	n/a
4.0232	0.5	DISTRACTOR	1	3	J	Correct Rejection
4.5232	1.0	ISI	n/a	n/a	n/a	n/a
5.5232	0.5	DISTRACTOR	1	4	G	Correct Rejection
6.0232	1.0	ISI	n/a	n/a	n/a	n/a
7.0232	0.5	DISTRACTOR	1	5	J	Correct Rejection
7.5232	1.0	ISI	n/a	n/a	n/a	n/a
8.5232	0.5	TARGET	1	6	J	Hit
8.9777	n/a	RESPONSE	n/a	n/a	n/a	n/a
9.0232	1.0	ISI	n/a	n/a	n/a	n/a
10.0232	0.5	DISTRACTOR	1	7	E	Correct Rejection
10.5232	1.0	ISI	n/a	n/a	n/a	n/a
11.5232	0.5	TARGET	1	8	E	Hit
11.901	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.0232	1.0	ISI	n/a	n/a	n/a	n/a
13.0232	0.5	TARGET	1	9	E	Hit
13.3706	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.5233	1.0	ISI	n/a	n/a	n/a	n/a
14.5233	0.5	DISTRACTOR	1	10	J	Correct Rejection
15.0233	1.0	ISI	n/a	n/a	n/a	n/a
16.0233	0.5	DISTRACTOR	1	11	E	Correct Rejection
16.5233	1.0	ISI	n/a	n/a	n/a	n/a
17.5233	0.5	DISTRACTOR	1	12	I	Correct Rejection
18.0233	1.0	ISI	n/a	n/a	n/a	n/a
19.0233	0.5	DISTRACTOR	1	13	E	Correct Rejection
19.5233	1.0	ISI	n/a	n/a	n/a	n/a
20.5233	0.5	DISTRACTOR	1	14	G	Correct Rejection
21.0233	1.0	ISI	n/a	n/a	n/a	n/a
22.0233	0.5167	DISTRACTOR	1	15	J	Correct Rejection
22.54	1.0167	ISI	n/a	n/a	n/a	n/a
23.5567	0.5167	TARGET	1	16	J	Hit
23.9456	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.0733	1.0167	ISI	n/a	n/a	n/a	n/a
25.09	0.5167	DISTRACTOR	1	17	C	Correct Rejection
25.6067	1.0167	ISI	n/a	n/a	n/a	n/a
26.6233	0.5167	DISTRACTOR	1	18	J	Correct Rejection
27.14	1.0167	ISI	n/a	n/a	n/a	n/a
28.1567	0.5167	DISTRACTOR	1	19	E	Correct Rejection
28.6734	1.0167	ISI	n/a	n/a	n/a	n/a
29.69	0.5167	TARGET	1	20	E	Hit
30.1115	n/a	RESPONSE	n/a	n/a	n/a	n/a
30.2067	1.0167	ISI	n/a	n/a	n/a	n/a
31.2234	0.5167	DISTRACTOR	1	21	H	Correct Rejection
31.7401	1.0167	ISI	n/a	n/a	n/a	n/a
32.7567	0.5167	DISTRACTOR	1	22	F	Correct Rejection
33.2734	1.0167	ISI	n/a	n/a	n/a	n/a
34.2901	0.5167	DISTRACTOR	1	23	H	Correct Rejection
34.8067	1.0167	ISI	n/a	n/a	n/a	n/a
35.8234	0.5167	DISTRACTOR	1	24	B	Correct Rejection
36.3401	1.0167	ISI	n/a	n/a	n/a	n/a
37.3568	0.5167	DISTRACTOR	1	25	C	Correct Rejection
37.8734	1.0167	ISI	n/a	n/a	n/a	n/a
38.8901	0.5167	DISTRACTOR	1	26	F	Correct Rejection
39.4068	1.0167	ISI	n/a	n/a	n/a	n/a
40.4234	0.5167	DISTRACTOR	1	27	A	Correct Rejection
40.9401	1.0167	ISI	n/a	n/a	n/a	n/a
41.9568	0.5167	DISTRACTOR	1	28	I	Correct Rejection
42.4735	1.0167	ISI	n/a	n/a	n/a	n/a
43.4901	0.5167	DISTRACTOR	1	29	D	Correct Rejection
44.0068	1.0167	ISI	n/a	n/a	n/a	n/a
45.0235	0.5167	DISTRACTOR	1	30	I	Correct Rejection
45.5401	1.0167	ISI	n/a	n/a	n/a	n/a
46.5568	0.5167	DISTRACTOR	1	31	A	Correct Rejection
47.0735	1.0167	ISI	n/a	n/a	n/a	n/a
48.0902	0.5167	TARGET	1	32	A	Hit
48.4659	n/a	RESPONSE	n/a	n/a	n/a	n/a
48.6068	1.0166	ISI	n/a	n/a	n/a	n/a
49.6235	0.5167	DISTRACTOR	1	33	I	Correct Rejection
50.1402	1.0167	ISI	n/a	n/a	n/a	n/a
51.1568	0.5167	DISTRACTOR	1	34	B	Correct Rejection
51.6735	1.0167	ISI	n/a	n/a	n/a	n/a
52.6902	0.5167	TARGET	1	35	B	Hit
53.1145	n/a	RESPONSE	n/a	n/a	n/a	n/a
53.2069	1.0167	ISI	n/a	n/a	n/a	n/a
54.2235	0.5167	TARGET	1	36	B	Hit
54.6161	n/a	RESPONSE	n/a	n/a	n/a	n/a
54.7402	1.0167	ISI	n/a	n/a	n/a	n/a
55.7569	0.5167	DISTRACTOR	1	37	G	Correct Rejection
56.2736	1.0167	ISI	n/a	n/a	n/a	n/a
57.2902	0.5167	DISTRACTOR	1	38	I	Correct Rejection
57.8069	1.0167	ISI	n/a	n/a	n/a	n/a
58.8236	0.5167	DISTRACTOR	1	39	C	Correct Rejection
59.3402	1.0167	ISI	n/a	n/a	n/a	n/a
60.3569	0.5167	DISTRACTOR	1	40	J	Correct Rejection
60.8736	1.0167	ISI	n/a	n/a	n/a	n/a
