onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0637	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.097	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6137	1.1333	T_INK	1	Incongruent	żółty	yellow	czerwony	red	hit	n/a
2.7154	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
2.747	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.2637	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.2804	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.797	0.9	T_INK	2	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
5.6707	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
5.6971	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.2137	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.2304	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.7471	0.8333	T_INK	3	Incongruent	zielony	green	żółty	yellow	hit	n/a
8.5458	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
8.5804	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.0971	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.1137	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.6304	0.9167	T_INK	4	Incongruent	żółty	yellow	zielony	green	hit	n/a
11.5168	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
11.5471	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.0638	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.0804	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.5971	0.8167	T_INK	5	Incongruent	czerwony	red	niebieski	blue	hit	n/a
14.3922	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
14.4138	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.9304	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.9471	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
