onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.022	1.0	ISI	n/a	n/a	n/a	n/a
1.022	0.5	DISTRACTOR	1	1	A	Correct Rejection
1.522	1.0	ISI	n/a	n/a	n/a	n/a
2.522	0.5	TARGET	1	2	A	Hit
2.8154	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.022	1.0	ISI	n/a	n/a	n/a	n/a
4.022	0.5	TARGET	1	3	A	Miss
4.522	1.0	ISI	n/a	n/a	n/a	n/a
5.5221	0.5	DISTRACTOR	1	4	H	Correct Rejection
6.0221	1.0	ISI	n/a	n/a	n/a	n/a
7.0221	0.5	DISTRACTOR	1	5	D	Correct Rejection
7.5221	1.0	ISI	n/a	n/a	n/a	n/a
8.5221	0.5	DISTRACTOR	1	6	J	Correct Rejection
9.0221	1.0	ISI	n/a	n/a	n/a	n/a
10.0221	0.5	DISTRACTOR	1	7	H	Correct Rejection
10.5221	1.0	ISI	n/a	n/a	n/a	n/a
11.5221	0.5	DISTRACTOR	1	8	C	Correct Rejection
12.0221	1.0	ISI	n/a	n/a	n/a	n/a
13.0222	0.5	DISTRACTOR	1	9	D	Correct Rejection
13.5222	1.0	ISI	n/a	n/a	n/a	n/a
14.5222	0.5	DISTRACTOR	1	10	B	Correct Rejection
15.0222	1.0	ISI	n/a	n/a	n/a	n/a
16.0222	0.5	TARGET	1	11	B	Hit
16.3485	n/a	RESPONSE	n/a	n/a	n/a	n/a
16.5222	1.0	ISI	n/a	n/a	n/a	n/a
17.5222	0.5	DISTRACTOR	1	12	D	Correct Rejection
18.0222	1.0	ISI	n/a	n/a	n/a	n/a
19.0222	0.5	DISTRACTOR	1	13	C	Correct Rejection
19.5222	1.0	ISI	n/a	n/a	n/a	n/a
20.5222	0.5	TARGET	1	14	C	Hit
21.0222	1.0	ISI	n/a	n/a	n/a	n/a
21.0674	n/a	RESPONSE	n/a	n/a	n/a	n/a
22.0223	0.5	DISTRACTOR	1	15	I	Correct Rejection
22.5223	1.0	ISI	n/a	n/a	n/a	n/a
23.5223	0.5	TARGET	1	16	I	Hit
24.0223	1.0	ISI	n/a	n/a	n/a	n/a
24.0748	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.0223	0.5	DISTRACTOR	1	17	H	Correct Rejection
25.5223	1.0	ISI	n/a	n/a	n/a	n/a
26.5223	0.5	DISTRACTOR	1	18	B	Correct Rejection
27.0223	1.0	ISI	n/a	n/a	n/a	n/a
28.0223	0.5	DISTRACTOR	1	19	C	Correct Rejection
28.5223	1.0	ISI	n/a	n/a	n/a	n/a
