onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0594	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0928	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6095	1.8833	T_INK	1	Incongruent	zielony	green	niebieski	blue	incorrect	n/a
3.4641	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
3.4928	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.0095	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.0262	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.5428	3.05	T_INK	2	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
8.5569	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
8.5929	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.1095	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.1429	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.6595	1.4	T_INK	3	Incongruent	żółty	yellow	czerwony	red	hit	n/a
12.0211	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
12.0596	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.5762	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.5929	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.1096	1.0667	T_INK	4	Incongruent	niebieski	blue	czerwony	red	incorrect	n/a
15.1501	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
15.1763	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.3258	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
15.6929	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.7096	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.2263	1.1	T_INK	5	Incongruent	żółty	yellow	zielony	green	hit	n/a
18.2951	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
18.3263	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.8429	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.8596	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.3763	1.1	T_INK	6	Incongruent	zielony	green	czerwony	red	hit	n/a
21.4401	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
21.4763	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.9929	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.0096	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.5263	0.8833	T_INK	7	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
24.3776	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
24.4096	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.9263	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.943	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.4597	0.9	T_INK	8	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
27.331	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
27.3596	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.8763	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.893	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.4097	0.9	T_INK	9	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
30.2843	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
30.3097	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.8263	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.843	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.3597	1.1166	T_INK	10	Incongruent	zielony	green	żółty	yellow	hit	n/a
33.4453	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
33.4763	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.993	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.0097	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.5264	1.3	T_INK	11	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
36.7978	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
36.8264	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.3431	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.3597	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.8764	1.1333	T_INK	12	Incongruent	czerwony	red	niebieski	blue	hit	n/a
39.9747	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
40.0098	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.5264	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.9306	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.9932	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.0098	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.5265	1.3334	INK	1	Incongruent	zielony	green	czerwony	red	hit	n/a
51.8361	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
51.8599	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.8765	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.3932	0.7833	INK	2	Incongruent	żółty	yellow	czerwony	red	hit	n/a
54.151	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
54.1765	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.1932	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.7099	1.0	INK	3	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
56.6893	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
56.7099	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.7266	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58.2432	0.75	INK	4	Incongruent	zielony	green	niebieski	blue	hit	n/a
58.9722	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
58.9932	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
60.0099	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
60.5265	0.75	INK	5	Incongruent	żółty	yellow	zielony	green	hit	n/a
61.2551	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
61.2766	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.2932	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.8099	0.8	INK	6	Incongruent	zielony	green	niebieski	blue	hit	n/a
63.586	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
63.6099	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.6266	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
65.1433	0.8	INK	7	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
