onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0675	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0842	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6008	1.6334	T_INK	1	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
3.2098	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
3.2342	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.7509	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.7675	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.2842	1.7667	T_INK	2	Incongruent	czerwony	red	niebieski	blue	hit	n/a
7.0267	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
7.0509	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.5676	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.5843	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.1009	0.95	T_INK	3	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
10.0129	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
10.0509	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5676	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.5843	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.101	0.65	T_INK	4	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
12.7278	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
12.751	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.2677	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.2843	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.801	0.9667	T_INK	5	Incongruent	zielony	green	niebieski	blue	hit	n/a
15.7461	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
15.7677	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.2844	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.301	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.8177	1.1667	T_INK	6	Incongruent	żółty	yellow	czerwony	red	hit	n/a
18.956	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
18.9844	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.5011	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.5177	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.0344	1.2	T_INK	7	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
22.2138	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
22.2344	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.7511	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.7678	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.2845	0.7833	T_INK	8	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
25.0404	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
25.0678	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.5845	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.6012	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.1178	1.75	T_INK	9	Incongruent	zielony	green	żółty	yellow	hit	n/a
28.8411	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
28.8678	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.3845	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.4012	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.9179	1.3667	T_INK	10	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
32.2586	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
32.2846	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.8012	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.8179	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.3346	0.6833	T_INK	11	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
34.9895	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
35.0179	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.5346	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.5513	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.0679	0.6667	T_INK	12	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
37.7043	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
37.7346	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.2513	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.0579	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.118	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.1347	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.6513	1.55	INK	1	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
44.1719	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
44.2014	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.218	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.7347	1.0667	INK	2	Incongruent	niebieski	blue	zielony	green	hit	n/a
46.7749	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
