global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
496.6095142278865	n/a	n/a	246621.0096216574	641.3799562839806	n/a	411368.2483228409	n/a	393.9604069521532	n/a	n/a	155204.80224590618	393.4711468545048	591.470271117629	n/a	n/a	n/a	n/a	-0.0039079571	0.0943746482	-0.0009510485	0.0415779408	-0.0508930322	0.0452148087	-0.0432303015	0.2697743274	-0.1344201807	0.0515896138	-0.0804897443	0.0306346451	-0.6298589517	0.0896472975	-0.0504099189	0.0457458017	-0.0995416933	0.2827118208	-0.0467152948	0.0337965717	-0.0338299625	0.1085436609	-0.0231878465	0.0288160028	-0.0093542157	0.0344305002	-0.0231363516	0.0705424853	-0.0315482669	0.0019189905	-0.0245342669	0.0486164794	-0.0270098363	0.0522100665	-0.0100406573	0.0323976819	-0.0627228691	0.1350028521	-0.0281914609	0.040408472	-0.0020950148	0.0861002458	-0.0488061986	0.0671147211	0.1578784694	-0.0444234276	0.047446376	-0.0110963999	0.0091221093	-0.0478290113	0.0088097415	-0.0164913553	0.0055431362	-0.0383438537	0.0311944287	-0.0358514642	0.0368448765	-0.0654410202	0.0323276316	-0.0664535107	0.0226302181	-0.0919112379	0.0665235539	-0.0304715482	-0.0115536943	0.0517444644	0.0243737821	-0.0132482088	0.0423729438	0.0487364953	-0.0658507822	0.0863994176	0.0611471065	-0.0167271288	-0.0594953957	0.0820641888	-0.0336751776	-0.0618795606	0.0103504362	0.0196737769	0.0635956336	-0.0434503465	-0.0504462086	-0.0207500985	0.0272470847	0.003147026	0.0409570666	-0.045015024	-0.0334138263	-0.0626839459	0.0333498453	0.0897192529	-0.1062133404	-0.1050026124	0.0042238806	0.1039368142	0.045029929	-0.0842498945	-0.062710363	-0.0155816649	0.0301927548	0.0162147599	-0.0385058018	0.0082267391	-0.0785937497	0.0525301702	-0.0007551264	0.0306823088	-0.0310059538	0.0389483847	-0.06984629	0.005959357	-0.0186942005	0.0874977602	-0.1247383393	0.0267838464	-0.0314257971	0.0351517863	-0.065509761	0.0189919408	-0.0570299549	-0.0126745849	0.1645931925	0.0832177315	-0.0390173579	0.0212599878	-0.0291111783	0.0125650139	-0.0258295042	0.0285937528	-0.0182336238	0.0261631535	-0.0115565866	0.0454882275	-0.0514867222	0.0448224596	-0.0587645788	0.0493144167	-0.0274371016	0.053177462	-0.0632781653	-0.0873685496	0.0335367969	-0.0564095061	-0.0016625591	0.0096882713	0.0765218972	-0.0042209806	-0.0713444038	0.1100393587	-0.0561762561	0.0291357271	0.0495885432	-0.0082419024	-0.0730488171	0.0587778279	0.0201349128	0.0805267418	-0.0230139888	-0.0495626293	0.0504559055	0.0190402755	0.0124810006	-0.0502949332	-0.0393941023	-0.0384480669	0.093305857	0.0572136145	-0.0660205738	-0.0420375183	0.1522675347	0.0225875222	0.0144122401	-0.0336660117	-0.0983228646	0.0150135751	0.0001497072	-0.0058286632	0.0292346171	-0.0692359708	-0.0202888256	0.0584690386	-0.0027569041	0.0772715368	-0.0839155583	0.0360080651	-0.0045282336	0.0371399844	-0.0227772405	0.0234328403	-0.014327935	0.0154916847	-0.0177202259	-0.0608158217	0.0308076015	-0.0389673143	0.0050725344	-0.037487407	0.0384010303	-0.1652184387	0.0903489333	0.0903433624	0.0903340779	0.0903210801	0.0290628	n/a	0.00084464634384	n/a	-0.121253	n/a	0.014702290009	n/a	-0.0171685	n/a	0.00029475739225	n/a	-0.000141604	n/a	2.0051692816000004e-08	n/a	0.00092048	n/a	n/a	8.472834304e-07	0.00046009	n/a	2.1168280810000002e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
494.2296958955217	-2.3798183323648345	5.663535295059742	244262.99230497985	626.4328893599805	-14.947066924000069	392418.1648718937	223.4148096305369	393.8476415699497	-0.1127653822035199	0.0127160314235059	155115.96477021158	393.2263986547724	581.7269649378932	1.130995	32.425865	0.0986016	0.0581367	0.0450660435	0.0173885806	0.0494491523	-0.0341572753	-0.0124168615	-0.0380586349	0.0147899226	0.0811052058	-0.1029151879	0.0973474446	-0.0516876447	-0.0914729845	-0.276108896	0.0385177543	-0.0872843091	-0.0162363575	-0.1294251757	0.0804095335	-0.1498603269	-0.012201271	0.0249833717	0.1639095903	0.0118520417	-0.0088708124	-0.0056384234	-0.0057467385	-0.0356177908	0.0267026221	-0.0211110208	-0.0805621975	0.0514519253	0.0065056158	0.0293538511	0.0166127583	-0.0375674344	0.0300291444	0.0389657613	-0.0078292019	0.0353401522	-0.1566805218	0.0711023721	0.0343210696	0.0504406339	-0.0598838232	-0.0116905947	-0.0123684611	-4.06763e-05	0.1055216193	0.0053281876	0.0455182127	0.0467876712	-0.0227679873	0.0219028293	-0.0098046145	0.2251705895	-0.0236377293	-0.114775818	-0.0046778029	-0.0519414645	0.0138955341	0.0811045679	0.01421446	0.0581583559	0.0480920186	-0.0059536454	-0.0508163131	0.0411035285	0.0686277094	-0.0612647946	-0.0666513339	0.0025097668	-0.0051435371	-0.0370320385	0.08948987	0.0334930557	0.0746427377	0.031028967	-0.0386665182	-0.0284287208	-0.0017525594	0.0334455026	0.0128901636	-0.0349344367	-0.0676021445	-0.0890107072	-0.0189882798	-0.0100594242	0.0537516531	0.0324772407	-0.0524212073	-0.0612869337	-0.0648315051	-0.0605094501	-0.0665444579	0.0323190311	-0.1217599563	0.0293869702	0.1120197972	0.0375176507	0.0139606728	-0.0062746475	0.0048496657	0.0045146579	-0.0317638556	-0.0320984715	0.0292149405	0.0813577196	-0.05701588	-0.0101105878	-0.0226161397	-0.0150987244	-0.0425932417	-0.0420316699	-0.055064117	0.0144249327	-0.0338297363	0.1425630423	-0.045659546	-0.0668012404	-0.0184732717	0.0648557959	-0.0126819529	-0.0255568624	0.0633387487	0.1015405923	-0.0079538248	0.0698109862	0.018938596	-0.055530084	0.0719261377	-0.0604303133	0.1980504752	0.0449926637	-0.0733514789	-0.0320032578	-0.0761179754	0.0455481702	0.0896563721	-0.0336704058	-0.0641479484	-0.0488788507	0.028984299	-0.05473843	0.0170505211	0.0815377731	0.0282374226	-0.0652655617	0.0565895051	-0.0149283688	0.0027792862	0.057746206	0.1003053836	-0.0103681248	-0.027985378	0.0313342701	0.0330503613	0.0327400264	0.0220233087	-0.044599891	0.0168314849	0.0188423256	-0.0925063639	-0.0402813374	-0.0439831672	0.0414227095	-0.0800036833	-0.0469526741	0.0477096535	0.0219088673	-0.089110002	0.0415393164	-0.0194577748	-0.0567968671	0.0272853211	0.1130467919	0.011656587	-0.04023572	0.0048269324	0.0155491929	-0.0325432994	0.0208822521	0.0102999217	-0.038673466	-0.0168002024	0.0053552379	-0.0586422955	0.0151261713	-0.0578955366	0.0655303836	0.0266105531	-0.0091673129	0.0324200404	0.0213501836	0.0014014355	0.0409466143	0.0730145145	-0.0161372009	-0.027842295	0.0211150451	-0.0201154746	0.0903340779	0.0902839469	0.0902004158	0.0900835156	0.032568	0.0035052	0.001060674624	1.228642704e-05	-0.106703	0.0145499999999999	0.011385530209	0.0002117024999999	0.0331442	0.0503127	0.0010985379936399	0.00253136778129	-0.000496245	-0.0003546409999999	2.46259100025e-07	1.2577023888099996e-07	0.000696034	-0.000224446	5.0376006916e-08	4.84463329156e-07	0.000485677	2.5586999999999984e-05	2.35882148329e-07	6.546945689999992e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493.2725415151401	-0.957154380381553	0.9161445078835946	243317.80021280565	619.7638544560764	-6.669034903904162	384107.2352902527	44.476026549492	392.7385958722909	-1.1090456976588143	1.229982359495526	154243.6046877386	392.16999334393495	574.9174472352333	1.022592	29.317924	0.11417775	0.0665047	0.0136458639	-0.0029009878	-0.0712301203	-0.01208896	-0.0102184232	-0.0016095979	-0.0057993353	0.0347650723	-0.068455878	-0.0440840213	0.0115013604	0.0083477234	-0.1738675898	-0.0081010171	-0.0265033242	0.0616549745	-0.027218261	0.0235619396	-0.0457180661	-0.04758358	-0.0339805309	-0.0561700963	-0.0237596007	-0.0557338238	0.0146578073	0.0389062267	0.0363030986	0.0544605179	-0.0446354995	0.0125386218	-0.0161835699	0.014470125	0.0171033729	0.0465589017	0.1184532199	0.093101026	0.0084105047	0.1025886987	0.1316602432	0.0124424628	0.0166909171	-0.0258890137	0.0153942234	-0.0262606046	0.0088378849	-0.060171221	-0.0464972158	0.0119646317	0.0740581207	-0.0480102807	-0.0328104776	0.0252038665	0.0122624584	0.0089811989	-0.0347456879	-0.0113391113	0.044471745	0.0227826145	-0.1103764928	-0.0376909936	-0.025944748	0.0824434342	0.0345226282	-0.0190447482	-0.013551229	0.0427553634	0.0118497309	0.0750134939	0.0985424208	0.0583496736	0.0429439349	-0.0736423591	0.0636799	0.1080033331	-0.0355936734	0.0572247414	0.0535655218	-0.0839880849	-0.0284561019	0.0213432834	-0.0602940926	-0.0807950896	-0.0663277999	-0.0545690999	0.1454373731	-0.0987564412	-0.0206520865	0.068795133	-0.0476980612	-0.1262766355	0.1801441485	-0.0846326542	0.10367302	-0.0423532643	0.0643263644	-0.1211516503	0.1096689179	-0.0506799574	0.0839262736	-0.0198315204	-0.0549788594	-0.0167727687	-0.0395510971	0.0587315028	-0.0404378768	0.0501940653	-0.0049701873	0.0143927488	-0.0245341739	-0.0156351623	-0.0303288076	0.1149227643	-0.087754125	-0.0172689096	-0.1100082738	-0.1180161674	-0.0152196051	-0.053208575	0.0107613009	-0.017348051	0.0194450046	0.0656036735	0.0308864024	-0.0178617024	0.0339721921	0.0814631164	-0.0233394758	-0.0364357547	0.0143802689	0.0100701282	0.0231901897	-0.0142656333	-0.0180647667	0.0812659752	0.0020238332	-0.1125235203	-0.0101902396	-0.0308231175	0.0962029384	-0.052415601	-0.0041132394	-0.0342119609	0.0225778261	-0.0234346016	0.0574545984	-0.0484852847	0.0688513995	-0.0948166973	0.0453870698	0.0432790852	0.0880067676	0.1157472981	-0.0271517236	-0.0587323878	-0.0111496054	0.0719334505	0.0176668144	-0.0376256866	0.050237537	-0.0753902878	0.0850795809	0.0132876575	0.0951733328	0.0284781221	0.1328621102	0.0147326172	0.1703348995	0.0645570573	-0.0490674685	-0.1892730349	-0.1501671097	-0.0019912008	-0.0480676651	-0.1168590432	0.0607896206	0.1054134838	-0.0091950242	0.0014424829	0.0201250676	-0.0346509015	-0.0316553935	-0.0146784076	-0.0394125167	0.068274568	0.0030113503	0.018851107	-0.017320119	0.0620313895	-0.0268395183	-0.0081386636	-0.0261547884	0.0011311119	-0.0397148672	-0.0039388148	0.0048025328	-0.0014098037	0.0005719904	-0.0357026424	0.0938485372	-0.056685956	0.0903043695	0.0901651549	0.0899332895	0.0896090116	0.028751	-0.003817	0.0008266200009999	1.4569489000000008e-05	-0.0961363	0.0105667	0.0092421881776899	0.00011165514889	-0.0167671	-0.0499113	0.00028113564241	0.0024911378676899	0.000183718	0.000679963	3.3752303524e-08	4.62349681369e-07	0.000466276	-0.000229758	5.2788738564e-08	2.17413308176e-07	0.000397743	-8.793400000000002e-05	1.58199494049e-07	7.732388356000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493.0796600346629	-0.19288148047724	0.0372032655110919	243127.55113989871	615.2940320788689	-4.4698223772074925	378586.7459118721	19.97931208378484	393.2606460982007	0.5220502259098225	0.2725364383724967	154653.93576957425	392.5889923254904	572.5039788194468	1.007808	28.894077	0.1267609999999999	0.0881636999999999	0.0365066423	-0.0104456072	0.0586895714	0.0694032947	0.007388531	-0.0123654325	0.0307875024	-0.0158112459	-0.037538726	0.0485502684	-0.0347724795	0.0040491653	-0.0149217214	-0.002829903	0.0024463879	0.0371624281	-0.0407345164	-0.009834104	-0.055493467	-0.0132103401	0.1515467136	0.0869223301	-0.0061533145	-0.0666218899	0.0316921564	-0.0049991437	-0.0236133949	0.0460287658	0.0732982424	0.0286462888	-0.0224296788	0.0534716165	-0.0298466219	-0.022173914	0.0331221548	0.0536598313	-0.0717957633	-0.073772116	-0.0445908798	0.0185792397	0.007542833	0.0339218448	0.0468363978	-0.0515301892	0.0242920229	0.0704949756	-0.0259503449	-0.0419830695	0.0624107045	-0.0203819825	-0.0446738891	0.0931948992	-0.0643706918	0.105966289	-0.0105311791	-0.0312032049	-0.006739335	0.0065436449	-0.110824305	0.0509666191	0.014189045	0.0765883275	-0.0858828713	-0.0058557226	-0.081062492	-0.0422711821	0.0664865655	-0.0168654212	0.1060940656	-0.0122533525	0.0241708045	-0.0338605979	0.0248899934	-0.0368591919	-0.0806584048	-0.0877699075	-0.0407189641	0.0831134566	0.0908935739	0.0463156886	0.0106080853	-0.1388638202	-0.0060801257	-0.0368034767	-0.0566226783	0.1590437782	0.0792303993	0.0080012438	-0.0584919296	0.0060690606	0.0089154486	-0.0560601802	-0.2347449	-0.0393945325	-0.0530839468	0.0143456927	0.0044457234	-0.0021325543	0.0035911676	-0.006232159	-0.0628491001	-0.0347272016	0.0035730124	-0.0194775749	-0.0556760726	-0.0642112663	-0.0178034277	0.0204561364	-0.052257223	0.0349849605	0.0346121263	0.0532594759	-0.0523847663	0.0561547118	0.0854693621	0.0301817912	-0.0196336726	0.0333422844	-0.0194483938	-0.0225042508	0.0720147868	-0.0568685925	0.0062949379	-0.0470442054	-0.0401874529	0.064876432	-0.0114110501	-0.0497152486	0.0849136994	-0.0247402305	0.1246416898	0.0461463995	-0.0427285426	0.0416225058	-0.0037547269	-0.1157856162	0.0854602914	0.0057375038	-0.0155115725	-0.0450088891	0.0965887922	-0.0108660786	-0.0794326102	-0.0402362566	-0.0467442459	-0.1050089762	0.0418540157	-0.0528869407	0.0682488863	0.0102595861	-0.0807300879	-0.0229482522	-0.0329292038	0.0508481974	-0.0516978253	-0.0329061407	-0.0851043454	0.0472308966	0.1667584007	0.0287069262	0.0063610713	-0.0926582685	-0.090075633	0.1173479546	-0.0879816276	0.0495840224	0.0122822783	0.0757027813	0.0835252283	-0.0068538198	0.1791259511	-0.1050390894	0.0151198911	-0.0163383505	-0.0240003337	0.0429836871	-0.0376088308	0.0029092863	0.0102761735	-0.027248209	0.0277188322	0.03537104	-0.0014888385	0.0459459571	-0.0091848369	-0.006869054	0.0252364206	-0.0590900187	0.0621224315	0.0093568086	0.006911279	0.0301774269	-0.0075625248	0.0219631985	-0.0049600905	-0.0614153327	0.0494059704	-0.0400324521	-0.0263755117	0.057659823	0.0902598131	0.0899870646	0.0895330941	0.0888988159	0.0299174	0.0011664	0.00089505082276	1.3604889600000035e-06	-0.105339	-0.0092027	0.011096304921	8.468968729000016e-05	0.0574466	0.0742137	0.00330011185156	0.0055076732676899	-0.000567212	-0.00075093	3.21729452944e-07	5.638958649000001e-07	0.000466276	0.0	0.0	2.17413308176e-07	0.000490377	9.263399999999995e-05	2.40469602129e-07	8.581057955999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493.38136891449454	0.3017088798316649	0.091028248169278	243425.17519194057	615.6177251383943	0.3236930595254534	378985.1835045717	0.1047771967849487	393.3906984811506	0.1300523829498843	0.0169136223109433	154756.24165148754	392.7525680750178	574.4191187033617	0.989796	28.377659	0.14936678	0.0966589	0.0078624487	-0.023859265	0.0386505827	-0.0750171038	-0.0101166733	-0.0628557878	-0.0163330271	-0.0263110302	-0.0631351879	0.0420979148	0.0226052067	-0.0901618112	-0.0139099373	-0.0506958801	0.0389292199	0.0254856088	0.0233011729	-0.0153645612	-0.0148601704	-0.0494007633	0.0237127857	0.00425828	-0.0071835852	-0.0511960973	0.004539706	-0.0242497598	-0.0285170334	0.0020209305	0.0214820834	-0.0399661828	0.0911809979	-0.0416435284	0.0490443881	0.0145060152	0.0128018674	-0.0463069172	-0.0184611891	0.0347529806	0.0618857015	0.1425939889	-0.0590439396	0.0319792068	-0.0491008749	-0.0321751503	0.0263416068	0.1031057154	-0.0023980943	-0.1691283317	-0.0069223312	-0.0399429793	-0.037617953	0.0498684585	0.1237108218	-0.0076467506	-0.0196476165	0.0727723703	0.0236951443	0.0666131971	-0.1077538157	-0.0927372325	0.1170793476	-0.0420547806	0.0712295188	0.0636183071	-0.063401309	-0.0114600375	-0.0339615067	-0.0415732605	-0.0848564659	0.0633143021	-0.0411991413	0.0251093441	-0.1683179051	-0.0528697656	0.0230612965	-0.0003255525	-0.0468916472	-0.0094899783	0.1347590276	0.0086796164	-0.0087409671	-0.0015022772	-0.0214568417	-0.0082636926	-0.0151697016	-0.0147960455	0.0326836295	-0.0181853837	0.061998173	0.0782715291	0.0986003667	-0.0505598658	-0.069824927	0.0437116769	0.0417457662	-0.0766447283	0.0760663475	-0.0291227572	0.0259311364	-0.0056994604	-0.0483324131	-0.0077199127	0.0223491973	-0.026970082	-0.0144582559	-0.0108035526	0.03093657	-0.0960630717	0.0125937906	-0.0575151176	-0.0325656244	0.0116188035	0.0444716908	0.0320293665	-0.0472268587	-0.0641536986	-0.1399439558	0.0786693393	0.0299789867	0.0460531351	0.0171857037	-0.0840474459	0.0235311577	-0.0848000483	-0.1442352881	0.004836997	-0.0450259911	-0.0152457349	0.0726917441	0.1017760192	-0.0396247225	-0.061400696	0.078257843	0.0881558628	0.062268721	-0.1247413057	-0.006070182	0.1232853736	-0.0394083838	-0.0156810781	-0.0737454126	-0.0148876012	0.0432882622	0.0622150224	-0.0356563709	0.1111464468	0.0338335655	0.0646199554	-0.0165558913	-0.1698576075	-0.0148606262	-0.0258353285	0.0542824937	0.0566966953	-0.0394254625	0.0307746361	-0.1000531292	0.0424207269	0.0102975325	-0.0159737651	-0.0240419844	-0.0312499147	-0.026702227	0.0044558628	0.0088316102	0.0566464708	0.0378565338	-0.1021512153	0.0864587532	-0.0418350588	0.0086088345	-0.0919539317	-0.0596096339	-0.1024095426	0.0283580227	-0.0990815772	-0.0078195894	-0.0053675696	0.0237806323	-0.0524994129	0.0478106255	-0.0073119654	-0.0819876834	-0.0078871527	0.0300470423	-0.0574668293	-0.0121932749	-0.0066480511	-0.0036743608	0.01972901	-0.0291747351	0.054609924	0.0535539344	-0.0107064824	0.036396714	0.037190764	0.0223299313	-0.0408599949	0.0254787081	-0.0713786151	0.0902004158	0.089749793	0.0890004218	0.0879547967	0.0233241	-0.0065933	0.00054401364081	4.347160489e-05	-0.0820802999999999	0.0232587000000001	0.0067371756480899	0.00054096712569	-0.0261293	-0.0835759	0.00068274031849	0.00698493106081	6.40026e-05	0.0006312145999999	4.0963328067600005e-09	3.984318712531599e-07	0.000466276	0.0	0.0	2.17413308176e-07	0.000402814	-8.756299999999997e-05	1.62259118596e-07	7.667278968999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
