onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0278	1.0	ISI	n/a	n/a	n/a	n/a
1.0278	0.5	DISTRACTOR	1	1	J	Correct Rejection
1.5278	1.0	ISI	n/a	n/a	n/a	n/a
2.5279	0.5	DISTRACTOR	1	2	E	Correct Rejection
3.0279	1.0	ISI	n/a	n/a	n/a	n/a
4.0279	0.5	TARGET	1	3	E	Hit
4.5279	1.0	ISI	n/a	n/a	n/a	n/a
4.6869	n/a	RESPONSE	n/a	n/a	n/a	n/a
5.5279	0.5	DISTRACTOR	1	4	F	Correct Rejection
6.0279	1.0	ISI	n/a	n/a	n/a	n/a
7.0279	0.5	DISTRACTOR	1	5	I	Correct Rejection
7.5279	1.0	ISI	n/a	n/a	n/a	n/a
8.5279	0.5	DISTRACTOR	1	6	J	Correct Rejection
9.0279	1.0	ISI	n/a	n/a	n/a	n/a
10.028	0.5	TARGET	1	7	J	Hit
10.5255	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.528	1.0	ISI	n/a	n/a	n/a	n/a
11.528	0.5	DISTRACTOR	1	8	B	Correct Rejection
12.028	1.0	ISI	n/a	n/a	n/a	n/a
13.028	0.5	DISTRACTOR	1	9	D	Correct Rejection
13.528	1.0	ISI	n/a	n/a	n/a	n/a
14.528	0.5	DISTRACTOR	1	10	G	Correct Rejection
15.028	1.0	ISI	n/a	n/a	n/a	n/a
16.028	0.5	DISTRACTOR	1	11	B	Correct Rejection
16.5281	1.0	ISI	n/a	n/a	n/a	n/a
17.5281	0.5	TARGET	1	12	B	Hit
18.0281	1.0	ISI	n/a	n/a	n/a	n/a
18.1238	n/a	RESPONSE	n/a	n/a	n/a	n/a
19.0281	0.5	TARGET	1	13	B	Hit
19.4995	n/a	RESPONSE	n/a	n/a	n/a	n/a
19.5281	1.0	ISI	n/a	n/a	n/a	n/a
20.5281	0.5	DISTRACTOR	1	14	I	Correct Rejection
21.0281	1.0	ISI	n/a	n/a	n/a	n/a
22.0281	0.5	TARGET	1	15	I	Hit
22.5281	1.0	ISI	n/a	n/a	n/a	n/a
22.6987	n/a	RESPONSE	n/a	n/a	n/a	n/a
23.5282	0.5	TARGET	1	16	I	Hit
24.0282	1.0	ISI	n/a	n/a	n/a	n/a
24.0744	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.0282	0.5	DISTRACTOR	1	17	A	Correct Rejection
25.5282	1.0	ISI	n/a	n/a	n/a	n/a
26.5282	0.5	DISTRACTOR	1	18	F	Correct Rejection
27.0282	1.0	ISI	n/a	n/a	n/a	n/a
28.0282	0.5	TARGET	1	19	F	Hit
28.5282	1.0	ISI	n/a	n/a	n/a	n/a
28.6813	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.5282	0.5	DISTRACTOR	1	20	A	Correct Rejection
30.0282	1.0	ISI	n/a	n/a	n/a	n/a
31.0283	0.5	DISTRACTOR	1	21	F	Correct Rejection
31.5283	1.0	ISI	n/a	n/a	n/a	n/a
32.5283	0.5167	DISTRACTOR	1	22	C	Correct Rejection
33.045	1.0167	ISI	n/a	n/a	n/a	n/a
34.0616	0.5167	DISTRACTOR	1	23	F	Correct Rejection
34.5783	1.0167	ISI	n/a	n/a	n/a	n/a
35.595	0.5167	DISTRACTOR	1	24	E	Correct Rejection
36.1117	1.0167	ISI	n/a	n/a	n/a	n/a
37.1284	0.5167	DISTRACTOR	1	25	J	Correct Rejection
37.645	1.0167	ISI	n/a	n/a	n/a	n/a
38.6617	0.5167	TARGET	1	26	J	Hit
39.1784	1.0167	ISI	n/a	n/a	n/a	n/a
39.1909	n/a	RESPONSE	n/a	n/a	n/a	n/a
40.1951	0.5167	DISTRACTOR	1	27	E	Correct Rejection
40.7117	1.0167	ISI	n/a	n/a	n/a	n/a
41.7284	0.5167	DISTRACTOR	1	28	C	Correct Rejection
42.2451	1.0167	ISI	n/a	n/a	n/a	n/a
43.2618	0.5167	DISTRACTOR	1	29	B	Correct Rejection
43.7784	1.0167	ISI	n/a	n/a	n/a	n/a
44.7951	0.5167	DISTRACTOR	1	30	C	Correct Rejection
45.3118	1.0167	ISI	n/a	n/a	n/a	n/a
46.3285	0.5167	DISTRACTOR	1	31	G	Correct Rejection
46.8452	1.0167	ISI	n/a	n/a	n/a	n/a
47.8618	0.5167	DISTRACTOR	1	32	C	Correct Rejection
48.3785	1.0167	ISI	n/a	n/a	n/a	n/a
49.3952	0.5167	DISTRACTOR	1	33	E	Correct Rejection
49.9119	1.0167	ISI	n/a	n/a	n/a	n/a
50.9285	0.5167	DISTRACTOR	1	34	D	Correct Rejection
51.4452	1.0167	ISI	n/a	n/a	n/a	n/a
52.4619	0.5167	DISTRACTOR	1	35	G	Correct Rejection
52.9786	1.0	ISI	n/a	n/a	n/a	n/a
53.9786	0.5167	DISTRACTOR	1	36	D	Correct Rejection
54.4953	1.0167	ISI	n/a	n/a	n/a	n/a
55.512	0.5167	DISTRACTOR	1	37	A	Correct Rejection
