onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0322	1.0	ISI	n/a	n/a	n/a	n/a
1.0322	0.5	DISTRACTOR	1	1	J	Correct Rejection
1.5323	1.0	ISI	n/a	n/a	n/a	n/a
2.5323	0.5	DISTRACTOR	1	2	G	Correct Rejection
3.0323	1.0	ISI	n/a	n/a	n/a	n/a
4.0323	0.4999	DISTRACTOR	1	3	E	Correct Rejection
4.5322	1.0001	ISI	n/a	n/a	n/a	n/a
5.5323	0.5	DISTRACTOR	1	4	I	Correct Rejection
6.0323	1.0	ISI	n/a	n/a	n/a	n/a
7.0323	0.5	DISTRACTOR	1	5	A	Correct Rejection
7.5323	1.0	ISI	n/a	n/a	n/a	n/a
8.5323	0.5	TARGET	1	6	A	Hit
8.8778	n/a	RESPONSE	n/a	n/a	n/a	n/a
9.0323	1.0	ISI	n/a	n/a	n/a	n/a
10.0323	0.5	DISTRACTOR	1	7	F	Correct Rejection
10.5323	1.0	ISI	n/a	n/a	n/a	n/a
11.5323	0.5	DISTRACTOR	1	8	I	Correct Rejection
12.0323	1.0	ISI	n/a	n/a	n/a	n/a
13.0323	0.5	TARGET	1	9	I	Miss
13.5323	1.0	ISI	n/a	n/a	n/a	n/a
14.5323	0.5	DISTRACTOR	1	10	D	False Alarm
14.8123	n/a	RESPONSE	n/a	n/a	n/a	n/a
15.0323	1.0	ISI	n/a	n/a	n/a	n/a
16.0324	0.5	DISTRACTOR	1	11	H	Correct Rejection
16.5324	1.0	ISI	n/a	n/a	n/a	n/a
17.5324	0.5	TARGET	1	12	H	Hit
17.8835	n/a	RESPONSE	n/a	n/a	n/a	n/a
18.0324	1.0	ISI	n/a	n/a	n/a	n/a
19.0324	0.5	DISTRACTOR	1	13	B	Correct Rejection
19.5324	1.0	ISI	n/a	n/a	n/a	n/a
20.5324	0.5	DISTRACTOR	1	14	D	Correct Rejection
21.0324	1.0	ISI	n/a	n/a	n/a	n/a
22.0324	0.5167	TARGET	1	15	D	Hit
22.4104	n/a	RESPONSE	n/a	n/a	n/a	n/a
22.5491	1.0167	ISI	n/a	n/a	n/a	n/a
23.5657	0.5167	TARGET	1	16	D	Hit
24.01	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.0824	1.0167	ISI	n/a	n/a	n/a	n/a
25.0991	0.5167	DISTRACTOR	1	17	E	Correct Rejection
25.6158	1.0167	ISI	n/a	n/a	n/a	n/a
26.6324	0.5167	DISTRACTOR	1	18	J	Correct Rejection
27.1491	1.0167	ISI	n/a	n/a	n/a	n/a
28.1658	0.5167	DISTRACTOR	1	19	H	Correct Rejection
28.6824	1.0167	ISI	n/a	n/a	n/a	n/a
29.6991	0.5167	DISTRACTOR	1	20	C	Correct Rejection
30.2158	1.0167	ISI	n/a	n/a	n/a	n/a
31.2325	0.5167	DISTRACTOR	1	21	A	Correct Rejection
31.7491	1.0167	ISI	n/a	n/a	n/a	n/a
32.7658	0.5167	DISTRACTOR	1	22	F	Correct Rejection
33.2825	1.0167	ISI	n/a	n/a	n/a	n/a
