onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0253	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0419	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5419	1.4167	T_INK	1	Incongruent	żółty	yellow	czerwony	red	hit	n/a
2.9417	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
2.9586	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.4586	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.4586	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.9586	0.8167	T_INK	2	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
5.7554	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
5.7753	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.2753	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.2753	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.7753	0.65	T_INK	3	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
8.4094	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
8.4253	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.9253	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.9254	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.4254	0.5333	T_INK	4	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
10.9354	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
10.9587	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.4754	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.4921	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
