onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.032	1.0	ISI	n/a	n/a	n/a	n/a
1.032	0.5	DISTRACTOR	1	1	F	Correct Rejection
1.532	1.0	ISI	n/a	n/a	n/a	n/a
2.532	0.5	DISTRACTOR	1	2	D	Correct Rejection
3.032	1.0	ISI	n/a	n/a	n/a	n/a
4.0321	0.5	DISTRACTOR	1	3	B	Correct Rejection
4.5321	1.0	ISI	n/a	n/a	n/a	n/a
5.5321	0.5	TARGET	1	4	B	Hit
5.9927	n/a	RESPONSE	n/a	n/a	n/a	n/a
6.0321	1.0	ISI	n/a	n/a	n/a	n/a
7.0321	0.5	DISTRACTOR	1	5	A	Correct Rejection
7.5321	1.0	ISI	n/a	n/a	n/a	n/a
8.5321	0.5	DISTRACTOR	1	6	I	Correct Rejection
9.0321	1.0	ISI	n/a	n/a	n/a	n/a
10.0321	0.5	DISTRACTOR	1	7	F	Correct Rejection
10.5321	1.0	ISI	n/a	n/a	n/a	n/a
11.5321	0.5	DISTRACTOR	1	8	H	Correct Rejection
12.0321	1.0	ISI	n/a	n/a	n/a	n/a
13.0321	0.5	TARGET	1	9	H	Hit
13.4074	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.5321	1.0	ISI	n/a	n/a	n/a	n/a
14.5321	0.5	DISTRACTOR	1	10	J	Correct Rejection
15.0321	1.0	ISI	n/a	n/a	n/a	n/a
16.0321	0.5	DISTRACTOR	1	11	I	Correct Rejection
16.5321	1.0	ISI	n/a	n/a	n/a	n/a
17.5322	0.5	DISTRACTOR	1	12	J	False Alarm
18.0322	1.0	ISI	n/a	n/a	n/a	n/a
18.1375	n/a	RESPONSE	n/a	n/a	n/a	n/a
19.0322	0.5	DISTRACTOR	1	13	E	Correct Rejection
19.5322	1.0	ISI	n/a	n/a	n/a	n/a
20.5322	0.5	DISTRACTOR	1	14	C	Correct Rejection
21.0322	1.0	ISI	n/a	n/a	n/a	n/a
22.0322	0.5	TARGET	1	15	C	Hit
22.4202	n/a	RESPONSE	n/a	n/a	n/a	n/a
22.5322	1.0	ISI	n/a	n/a	n/a	n/a
23.5322	0.5	DISTRACTOR	1	16	A	Correct Rejection
24.0322	1.0	ISI	n/a	n/a	n/a	n/a
25.0322	0.5	TARGET	1	17	A	Hit
25.3926	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.5322	1.0167	ISI	n/a	n/a	n/a	n/a
26.5489	0.5167	DISTRACTOR	1	18	I	Correct Rejection
27.0656	1.0167	ISI	n/a	n/a	n/a	n/a
28.0822	0.5167	DISTRACTOR	1	19	B	Correct Rejection
28.5989	1.0167	ISI	n/a	n/a	n/a	n/a
29.6156	0.5167	DISTRACTOR	1	20	H	Correct Rejection
30.1323	1.0167	ISI	n/a	n/a	n/a	n/a
31.1489	0.5167	DISTRACTOR	1	21	G	Correct Rejection
31.6656	1.0167	ISI	n/a	n/a	n/a	n/a
32.6823	0.5167	DISTRACTOR	1	22	C	Correct Rejection
33.199	1.0167	ISI	n/a	n/a	n/a	n/a
34.2156	0.5167	DISTRACTOR	1	23	E	Correct Rejection
34.7323	1.0167	ISI	n/a	n/a	n/a	n/a
35.749	0.5167	TARGET	1	24	E	Hit
36.2432	n/a	RESPONSE	n/a	n/a	n/a	n/a
36.2656	1.0167	ISI	n/a	n/a	n/a	n/a
37.2823	0.5167	DISTRACTOR	1	25	D	Correct Rejection
37.799	1.0167	ISI	n/a	n/a	n/a	n/a
38.8157	0.5167	DISTRACTOR	1	26	G	Correct Rejection
39.3323	1.0167	ISI	n/a	n/a	n/a	n/a
40.349	0.5167	DISTRACTOR	1	27	C	Correct Rejection
40.8657	1.0167	ISI	n/a	n/a	n/a	n/a
41.8824	0.5167	DISTRACTOR	1	28	H	Correct Rejection
42.399	1.0167	ISI	n/a	n/a	n/a	n/a
43.4157	0.5167	DISTRACTOR	1	29	J	Correct Rejection
43.9324	1.0167	ISI	n/a	n/a	n/a	n/a
44.949	0.5167	DISTRACTOR	1	30	G	Correct Rejection
45.4657	1.0167	ISI	n/a	n/a	n/a	n/a
46.4824	0.5167	TARGET	1	31	G	Hit
46.9991	1.0167	ISI	n/a	n/a	n/a	n/a
47.1417	n/a	RESPONSE	n/a	n/a	n/a	n/a
48.0157	0.5167	DISTRACTOR	1	32	F	Correct Rejection
48.5324	1.0167	ISI	n/a	n/a	n/a	n/a
49.5491	0.5167	DISTRACTOR	1	33	A	Correct Rejection
50.0658	1.0167	ISI	n/a	n/a	n/a	n/a
51.0824	0.5167	DISTRACTOR	1	34	I	Correct Rejection
51.5991	1.0167	ISI	n/a	n/a	n/a	n/a
52.6158	0.5167	TARGET	1	35	I	Hit
53.0064	n/a	RESPONSE	n/a	n/a	n/a	n/a
53.1325	1.0167	ISI	n/a	n/a	n/a	n/a
54.1491	0.5167	DISTRACTOR	1	36	B	Correct Rejection
54.6658	1.0167	ISI	n/a	n/a	n/a	n/a
55.6825	0.5167	DISTRACTOR	1	37	G	Correct Rejection
56.1991	1.0167	ISI	n/a	n/a	n/a	n/a
57.2158	0.5167	DISTRACTOR	1	38	C	Correct Rejection
57.7325	1.0167	ISI	n/a	n/a	n/a	n/a
58.7492	0.5167	DISTRACTOR	1	39	G	False Alarm
59.2658	1.0167	ISI	n/a	n/a	n/a	n/a
59.3984	n/a	RESPONSE	n/a	n/a	n/a	n/a
60.2825	0.5167	DISTRACTOR	1	40	C	Correct Rejection
60.7992	1.0167	ISI	n/a	n/a	n/a	n/a
61.8158	0.5167	DISTRACTOR	1	41	J	Correct Rejection
62.3325	1.0167	ISI	n/a	n/a	n/a	n/a
63.3492	0.5167	DISTRACTOR	1	42	C	Correct Rejection
63.8659	1.0333	ISI	n/a	n/a	n/a	n/a
64.8992	0.5167	TARGET	1	43	C	Hit
65.3431	n/a	RESPONSE	n/a	n/a	n/a	n/a
65.4159	1.0167	ISI	n/a	n/a	n/a	n/a
66.4326	0.5167	TARGET	1	44	C	Hit
66.9492	1.0167	ISI	n/a	n/a	n/a	n/a
67.3246	n/a	RESPONSE	n/a	n/a	n/a	n/a
67.9659	0.5167	DISTRACTOR	1	45	D	Correct Rejection
68.4826	1.0167	ISI	n/a	n/a	n/a	n/a
69.4992	0.5167	DISTRACTOR	1	46	C	Correct Rejection
70.0159	1.0167	ISI	n/a	n/a	n/a	n/a
71.0326	0.5167	DISTRACTOR	1	47	D	Correct Rejection
71.5493	1.0167	ISI	n/a	n/a	n/a	n/a
72.5659	0.5167	TARGET	1	48	D	Hit
72.9177	n/a	RESPONSE	n/a	n/a	n/a	n/a
73.0826	1.0167	ISI	n/a	n/a	n/a	n/a
74.0993	0.5167	DISTRACTOR	1	49	E	Correct Rejection
74.616	1.0167	ISI	n/a	n/a	n/a	n/a
75.6326	0.5167	DISTRACTOR	1	50	D	Correct Rejection
76.1493	1.1167	ISI	n/a	n/a	n/a	n/a
81.3232	n/a	RESPONSE	n/a	n/a	n/a	n/a
81.3493	1.0	ISI	n/a	n/a	n/a	n/a
82.3493	0.5167	DISTRACTOR	2	1	G	Correct Rejection
82.866	1.0167	ISI	n/a	n/a	n/a	n/a
83.8827	0.5167	DISTRACTOR	2	2	B	Correct Rejection
84.3994	1.0167	ISI	n/a	n/a	n/a	n/a
85.416	0.5167	TARGET	2	3	G	Hit
85.7658	n/a	RESPONSE	n/a	n/a	n/a	n/a
85.9327	1.0167	ISI	n/a	n/a	n/a	n/a
86.9494	0.5167	DISTRACTOR	2	4	J	Correct Rejection
87.4661	1.0167	ISI	n/a	n/a	n/a	n/a
88.4827	0.5167	DISTRACTOR	2	5	F	Correct Rejection
88.9994	1.0167	ISI	n/a	n/a	n/a	n/a
90.0161	0.5167	DISTRACTOR	2	6	E	Correct Rejection
90.5327	1.0167	ISI	n/a	n/a	n/a	n/a
91.5494	0.5167	DISTRACTOR	2	7	B	False Alarm
92.0661	1.0167	ISI	n/a	n/a	n/a	n/a
93.0526	n/a	RESPONSE	n/a	n/a	n/a	n/a
93.0828	0.5167	DISTRACTOR	2	8	H	Correct Rejection
93.5994	1.0167	ISI	n/a	n/a	n/a	n/a
94.6161	0.5167	DISTRACTOR	2	9	A	Correct Rejection
95.1328	1.0167	ISI	n/a	n/a	n/a	n/a
96.1495	0.5167	DISTRACTOR	2	10	J	False Alarm
96.6001	n/a	RESPONSE	n/a	n/a	n/a	n/a
96.6661	1.0167	ISI	n/a	n/a	n/a	n/a
97.6828	0.5167	DISTRACTOR	2	11	G	Correct Rejection
98.1995	1.0167	ISI	n/a	n/a	n/a	n/a
99.2161	0.5167	TARGET	2	12	J	Hit
99.6044	n/a	RESPONSE	n/a	n/a	n/a	n/a
99.7328	1.0167	ISI	n/a	n/a	n/a	n/a
100.7495	0.5167	DISTRACTOR	2	13	B	Correct Rejection
101.2662	1.0167	ISI	n/a	n/a	n/a	n/a
102.2828	0.5167	DISTRACTOR	2	14	B	Correct Rejection
