onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0321	1.0	ISI	n/a	n/a	n/a	n/a
1.0321	0.5	DISTRACTOR	1	1	E	Correct Rejection
1.5321	1.0	ISI	n/a	n/a	n/a	n/a
2.5321	0.5	DISTRACTOR	1	2	D	Correct Rejection
3.0321	1.0	ISI	n/a	n/a	n/a	n/a
4.0321	0.5	DISTRACTOR	1	3	I	Correct Rejection
4.5321	1.0	ISI	n/a	n/a	n/a	n/a
5.5321	0.5	DISTRACTOR	1	4	C	Correct Rejection
6.0321	1.0	ISI	n/a	n/a	n/a	n/a
7.0321	0.5	DISTRACTOR	1	5	I	Correct Rejection
7.5321	1.0	ISI	n/a	n/a	n/a	n/a
8.5321	0.5	DISTRACTOR	1	6	A	Correct Rejection
9.0321	1.0	ISI	n/a	n/a	n/a	n/a
10.0321	0.5	DISTRACTOR	1	7	B	Correct Rejection
10.5321	1.0	ISI	n/a	n/a	n/a	n/a
11.5321	0.5	TARGET	1	8	B	Hit
11.9655	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.0321	1.0	ISI	n/a	n/a	n/a	n/a
13.0322	0.5	DISTRACTOR	1	9	E	Correct Rejection
13.5322	1.0	ISI	n/a	n/a	n/a	n/a
14.5322	0.5	TARGET	1	10	E	Hit
14.8449	n/a	RESPONSE	n/a	n/a	n/a	n/a
15.0322	1.0	ISI	n/a	n/a	n/a	n/a
16.0322	0.5	DISTRACTOR	1	11	D	Correct Rejection
16.5322	1.0	ISI	n/a	n/a	n/a	n/a
17.5322	0.5	DISTRACTOR	1	12	C	Correct Rejection
18.0322	1.0	ISI	n/a	n/a	n/a	n/a
19.0322	0.5	DISTRACTOR	1	13	J	Correct Rejection
19.5322	1.0	ISI	n/a	n/a	n/a	n/a
20.5322	0.5	DISTRACTOR	1	14	B	Correct Rejection
21.0322	1.0	ISI	n/a	n/a	n/a	n/a
22.0322	0.5	TARGET	1	15	B	Hit
22.3633	n/a	RESPONSE	n/a	n/a	n/a	n/a
22.5322	1.0	ISI	n/a	n/a	n/a	n/a
23.5322	0.5	TARGET	1	16	B	Hit
23.787	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.0322	1.0	ISI	n/a	n/a	n/a	n/a
25.0322	0.5	DISTRACTOR	1	17	F	Correct Rejection
25.5322	1.0	ISI	n/a	n/a	n/a	n/a
26.5323	0.5	DISTRACTOR	1	18	C	Correct Rejection
