global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58
497.6957762669742	n/a	247701.085713986	n/a	569.911518869784	n/a	n/a	324799.13934046414	399.8991441528465	n/a	n/a	159919.3254941791	401.97104544432113	558.6953489969665	n/a	n/a	n/a	n/a	-0.0271572269	-0.0567092519	0.0351174688	-0.0578025253	0.1937323545	-0.0837413959	0.0413716243	0.0738613192	-0.0421413642	0.1060980334	-0.1315196961	-0.0450580363	-0.0646613748	0.0305248964	-0.0955125362	0.0576651036	0.0373441934	-0.0114293665	0.0465576416	-0.0494048911	0.0040779068	-0.0383911142	0.0033688545	-0.000987187	0.0667908513	-0.2485771711	-0.0263557945	0.0196931038	-0.0141812714	0.0059324253	-0.0435599328	0.0130614813	-0.0411458974	0.1042601145	-0.0217372351	0.0689963341	-0.0433060545	-0.0774887674	0.0319030848	-0.0105233816	0.1164426721	0.0248878802	-0.003119866	0.0291605275	-0.0709791941	0.021697611	-0.0348861799	0.0387858048	-0.0274403062	0.206586019	-0.1914139739	-0.0183281271	0.0028746159	-0.0460336223	0.023784406	-0.0133196438	0.0987335656	-0.0220273356	0.0904560826	-0.007695778	-0.0384806091	0.025031269	-0.0687259043	0.0169985343	-0.054227946	0.0386442945	0.0026496633	-0.1555125551	0.1790041836	-0.0176318197	0.1641778511	-0.0401870885	0.0897499106	-0.0598425807	0.0088548855	-0.0145241713	0.0139514031	-0.0042826481	0.0353175413	-0.0101149861	-0.0392860647	-0.0035157889	0.0142944911	-0.0308536947	0.0903489333	0.0903433624	0.0903340779	0.0903210801	-0.0412155	n/a	n/a	0.00169871744025	-0.246377	n/a	0.060701626129	n/a	0.778089	n/a	n/a	0.6054224919210001	-0.0148477	n/a	0.00022045419529	n/a	0.00338759	n/a	1.1475766008099998e-05	n/a	0.000466208	n/a	2.1734989926400005e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
494.9522193329397	-2.7435569340344728	244977.69942260245	7.527104650288637	561.1291858333869	-8.782333036397063	77.12937356219125	314865.9631940397	399.1217606603034	-0.7773834925430947	0.6043250944784998	159298.1798325805	401.1585718361677	553.3636567175648	1.182569	36.562931	0.04194395	0.0264819	-0.0390693004	-0.0391736158	0.0392431328	-0.000273708	0.1407488513	-0.0631033665	0.0058974346	-0.0041784208	-0.0553294039	0.0658611547	-0.0841743006	-0.0459622026	-0.0653868046	-0.0032899106	-0.0745097455	0.0789039378	0.0375882823	0.0106133533	0.0141560616	-0.0439652653	0.015755817	-0.035685691	-0.0050570367	0.0167914469	0.0609590322	-0.2929310565	-0.0280906417	0.0544325707	0.0085147727	-0.0711574698	-0.0589741808	0.0643803283	0.026151563	0.1018531788	0.0244326698	0.0061890744	-0.0450662089	-0.0711785101	-0.0004436496	-0.0118630417	0.1097122637	-0.004975475	0.016512553	0.0152748854	-0.0479474858	0.0100122068	-0.0284492013	0.0349247488	-0.0062901356	0.2113319517	-0.2209095344	-0.0624947528	-0.0121389258	-0.055270616	0.0034378641	0.0685325915	-0.0126200924	-0.0342342099	0.080936472	-0.0542575068	-0.0418798768	0.0271056189	-0.0751039194	0.0128478659	-0.0547709208	0.0409345101	0.0079852006	-0.1595401502	0.1718374072	-0.0248221119	0.1636502211	-0.0174406374	0.0916343589	-0.0411844898	0.0031357223	-0.0290495954	-0.0197872619	0.0098990313	0.0266103244	-0.0196533374	0.0005339587	-0.0146079136	0.0991570623	-0.0077562161	0.0903340779	0.0902839469	0.0902004158	0.0900835156	-0.0413304	-0.0001149	1.3202010000000256e-08	0.00170820196416	-0.222398	0.023979	0.049460870404	0.000574992441	0.7750679999999999	-0.0030210000000001	9.12644100000098e-06	0.6007304046239998	-0.0148739	-2.620000000000053e-05	0.00022123290121	6.864400000000277e-10	0.00329514	-9.245e-05	1.0857947619599998e-05	8.5470025e-09	0.000288277	-0.000177931	8.310362872899999e-08	3.1659440761000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493.304520980181	-1.6476983527587097	243349.35041948585	2.7149098616837644	552.047379861742	-9.08180597164494	82.47919970660568	304756.30961221445	398.7505595170905	-0.3712011432128861	0.1377902887225535	159002.00871519273	400.540628758152	545.4413119995716	0.861881	26.647837	0.138802	0.0637159	-0.0283834437	-0.044622111	0.0627061814	0.0264092773	0.1017290425	-0.0935425845	-0.0140525525	0.0051567184	-0.0634932396	0.0358693297	0.0013128999	-0.0443726109	-0.0853431704	-0.007262436	-0.0692597085	0.0631560066	0.0184835264	-0.0145347652	0.0232164261	-0.0648832942	-0.0231775098	-0.0336699249	0.0309576017	0.0332251107	0.1269410482	-0.2244409708	-0.030120767	0.1269584633	0.0128360089	-0.0640070654	-0.057751576	0.014589138	-0.0359197805	0.0393989351	0.0858755721	0.025053918	-0.0461695441	-0.094485496	-0.0108098957	-0.0180108618	0.1014975186	0.0069519459	-0.0099566259	0.0138434113	-0.0743656914	-0.0110419025	-0.0430086677	0.001996568	-0.0035022013	0.2198882547	-0.1124229271	-0.1176711949	0.020765438	-0.1186844302	-0.0097442211	0.0633067846	0.05253045	-0.0447318287	-0.0137380666	-0.018983519	-0.0351088468	0.0330619259	-0.0650423163	0.0225032095	-0.047239317	0.0443500133	-0.0010390226	-0.1649621009	0.1784582935	-0.0164983681	0.1679584179	-0.0450838206	0.1065471557	-0.0618489363	-0.0202878454	-0.037319095	0.0315996036	-0.0079318253	0.0455813125	-0.030382767	-0.0182239443	0.0269712971	0.0635614848	0.0389693362	0.0903043695	0.0901651549	0.0899332895	0.0896090116	-0.021182	0.0201484	0.00040595802256	0.0004486771239999	-0.261811	-0.039413	0.068544999721	0.001553384569	0.8133749999999998	0.0383069999999999	0.0014674262489999	0.6615788906249997	-0.0145208	0.0003531	0.00021085363264	1.246796100000002e-07	0.00300101	-0.0002941299999999	9.0060610201e-06	8.65124568999998e-08	0.000459719	0.000171442	2.11341558961e-07	2.9392359364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
492.5806875481875	-0.723833431993512	242635.7337454451	0.5239348372715062	550.0096360773048	-2.0377437844372253	4.152399731012545	302510.59977788926	398.5537526116597	-0.1968069054307761	0.0387329580252384	158845.09372083604	400.37092409162045	539.7232802561301	0.8586479999999999	26.547863	0.301365055	0.156807	-0.0199137723	-0.0446540246	0.0778193407	0.0382495163	0.0908207939	-0.0879783911	-0.0024382577	-0.040456577	-0.0987448371	0.0082250795	-0.0529182388	-0.0409587565	-0.0897939742	-0.0069765705	-0.0399666412	0.0797129488	0.0495404196	0.0019632658	0.0090579183	-0.0756111652	-0.0329422517	-0.0630369257	-0.030214545	0.041118662	0.1163514311	-0.2630775005	-0.0124527602	0.0663813835	0.0430303099	-0.0492585267	-0.0900655058	0.0565841472	-0.0567914576	0.0355815482	-0.0173034763	0.0170997932	-0.0424945998	-0.0999792035	-0.0126898201	-0.0439353002	0.0918299098	0.0021809317	0.0123643527	0.0128084083	-0.075491311	-0.0269040902	-0.0459484015	0.0663614731	0.0303412888	0.2416163114	-0.146936271	-0.0491530653	-0.0114944253	-0.0346136724	-0.0456476271	0.0853171639	-0.0321902537	0.0038862736	0.0759193494	0.0806399461	-0.0381492655	0.0358636853	-0.0671303476	0.0235592213	-0.0634416113	0.0410916055	-0.0053016136	-0.1663913327	0.1621673941	-0.0035370805	0.2124921443	-0.0387469501	0.1213856788	-0.0596312504	-0.0094834517	-0.0057059619	0.019035907	0.0599268244	0.004686721	-0.00127868	0.0098611815	-0.0271242311	0.0276866054	-0.0694914534	0.0902598131	0.0899870646	0.0895330941	0.0888988159	-0.0689049	-0.0477229	0.00227747518441	0.00474788524401	-0.310332	-0.0485209999999999	0.096305950224	0.0023542874409999	0.924696	0.1113210000000001	0.012392365041	0.855062692416	-0.0158327	-0.0013119	0.00025067438929	1.7210816100000033e-06	0.0031238	0.0001227899999999	9.75812644e-06	1.5077384099999952e-08	1.84059e-05	-0.0004413130999999	3.3877715480999996e-10	1.9475725223161e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
492.3447563955557	-0.2359311526317924	242403.35915019907	0.0556635087821661	546.302164953027	-3.707471124277731	13.745342137353184	298446.05543236434	397.8785874863975	-0.6751651252621969	0.4558479463703179	158307.37038017088	399.5754778863406	539.1879410536092	0.807349	24.96179	0.1436872049999998	0.0871925	-0.0280771079	-0.0333637518	0.0455538303	0.0499183723	0.0696890474	-0.104400507	0.0148540114	-0.0103053704	-0.0593327889	0.0412074583	-0.0438500084	-0.0505334138	-0.0952449001	-0.0232448543	-0.0596457978	0.0999151958	0.0354928585	-0.0053406733	-0.0023095709	-0.0148760433	-0.0048116614	-0.0356972664	0.0037041473	0.0511806068	0.1156364569	-0.2253877239	-0.0508852335	0.0025614448	0.0387931995	-0.0121547639	0.0158365273	0.0647229779	-0.0122950002	0.0576271987	-0.0527100121	-0.0553485573	-0.0523479571	-0.1043011528	-0.0309029894	-0.0407047326	0.114840709	-0.0086761829	0.0088216238	-0.0001687546	-0.0240954002	-0.0039742377	-0.0443718561	0.0107593691	0.033112365	0.211130492	-0.1104516514	0.0071460055	-0.0359967232	-0.0524723089	-0.0169503941	-0.0204382933	0.006498804	-0.029219271	0.0110344	0.0654703537	-0.0416564711	0.029406931	-0.0703818872	0.0137699083	-0.0636147895	0.0416960107	-0.0049377847	-0.1599421969	0.1630111922	-0.0119563207	0.2077566973	-0.022846059	0.1075443725	-0.0596276285	-0.0024226128	0.0061929632	0.0110590085	0.0446705096	0.0358378502	-0.0462972412	-0.0205300331	-0.003819067	0.134571631	-0.0492434738	0.0902004158	0.089749793	0.0890004218	0.0879547967	-0.0541004	0.0148045	0.00021917322025	0.00292685328016	-0.248021	0.062311	0.0615144164409999	0.003882660721	0.91695	-0.0077459999999999	6.000051599999875e-05	0.8407973025000001	-0.0166275	-0.0007947999999999	0.00027647375625	6.317070399999973e-07	0.00320083	7.703000000000007e-05	1.02453126889e-05	5.93362090000001e-09	0.00032309	0.0003046841	1.043871481e-07	9.283240079281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493.5564591354674	1.2117027399116864	243597.97835434027	1.468223529909488	549.0725385854709	2.770373632443807	7.674970063339893	301480.6526286934	398.42505768870046	0.5464702023029417	0.298629682005018	158742.5265942443	400.2857312505576	541.9635968215234	0.945364	29.228996	0.37413465	0.229257	-0.0256982528	-0.038139684	0.0611116122	0.0445612464	0.0598067456	-0.0800450747	0.0007724677	-0.0017849628	-0.0625528164	0.0396490929	0.0626396291	-0.043710667	-0.0681739647	-0.0256551805	-0.0762559566	0.0583675777	0.025021332	0.0148987118	-0.0188196637	-0.0356068752	-0.0237199248	-0.0436404067	0.028822913	0.0335360208	0.0601809744	-0.1383939623	-0.043593876	0.0768286709	0.0062902027	0.0567188907	-0.0460887394	0.0347240329	0.0247595429	0.0192969714	0.0089367946	-0.0075200383	-0.0442997056	-0.0730828325	-0.0274128132	-0.004208518	0.0984254495	0.0050767694	0.020357311	-0.0143841138	-0.0487485898	-0.0228813077	-0.0529948071	0.0097493873	0.0011487353	0.123084289	-0.0838652101	-0.0934980088	-0.0213660718	-0.0093155529	-0.0185164431	0.0013070442	0.0624179987	-0.0537188921	0.0272150986	-0.0215454838	-0.0337885629	0.0251485571	-0.0669415539	0.0186348337	-0.0468609118	0.0358860421	0.0046086334	-0.1507617442	0.1752827159	-0.0242049719	0.1299234839	-0.0197539496	0.0772022105	-0.0323048948	0.0016526617	-0.0096154286	-0.0005309393	-0.0093071798	0.0306959277	-0.023190946	-0.0091972348	0.0161599067	0.032398323	0.0174492603	0.0901261876	0.0894534963	0.0883360609	0.0867794369	-0.0377949	0.0163055	0.00026586933025	0.00142845446601	-0.202193	0.0458279999999999	0.040882009249	0.0021002055839999	0.753266	-0.163684	0.026792451856	0.567409666756	-0.0141972	0.0024303	0.00020156048784	5.906358089999999e-06	0.00277639	-0.0004244399999999	7.7083414321e-06	1.801493135999999e-07	0.000211487	-0.000111603	4.4726751169e-08	1.2455229608999998e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
495.2366218976992	1.6801627622318165	245259.31166864463	2.822946907590448	552.0600335934018	2.9874950079309883	8.925126422412577	304770.280691148	399.6443356437654	1.2192779550649109	1.4866387317072702	159715.5950121466	401.5510397442674	540.4586933064011	1.131534	34.985031	0.60031565	0.401967	-0.0311616527	0.0137460675	0.0304510944	0.027621374	0.0553232078	-0.0189470962	0.0220765049	-0.0060951466	-0.0609135128	0.0438356688	-0.0473633737	-0.0219942532	-0.0162960925	0.0215070227	-0.0481510996	0.0269209623	0.0132586243	0.0188734647	-0.009149099	-0.0786955872	0.0436356899	-0.1115460575	0.026891775	0.0532545853	-0.052006315	-0.0258915072	-0.006661529	0.0158709515	0.0216574706	-0.0091246656	0.0350679925	-0.0107838955	0.0034875789	0.0054945167	-0.0868114353	-0.1188017034	-0.0220152178	-0.0207267749	0.0255095673	0.0142615531	0.0484770703	-0.0050681438	0.026161039	-0.0071012859	-0.0724610272	0.0276928867	-0.1150819207	0.0137741874	0.0419995422	-0.0401761814	-0.065915765	-5.66596e-05	-0.0191384109	0.0363175404	0.0144018442	-0.0305622045	-0.0424332214	0.0524881909	-0.0211185898	0.1068065393	-0.0251002237	0.0116429402	-0.0576455542	0.0068477957	-0.0188006005	0.0305748387	0.0150657926	-0.0707427443	0.1287207714	-0.0432562268	-0.0505996386	0.024547412	-0.0157342087	0.0379342037	0.039930889	0.0006369439	-0.0770153674	-0.0471358037	-0.0160187653	0.0424427073	-0.0048008021	-0.0455088863	-0.1092348246	-0.0393447085	0.0900371406	0.0890983693	0.0875409941	0.0853758279	-0.023664	0.0141308999999999	0.0001996823348099	0.000559984896	-0.146448	0.055745	0.021447016704	0.003107505025	0.454846	-0.29842	0.0890544964	0.2068848837159999	-0.0101483	0.0040488999999999	0.00010298799289	1.6393591209999993e-05	0.00227882	-0.00049757	5.1930205924e-06	2.475759049000001e-07	0.000305412	9.392500000000002e-05	9.327648974400001e-08	8.821905625000003e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
495.75431168738055	0.5176897896813557	245772.33755662845	0.2680027183403263	550.7045246322683	-1.3555089611335234	1.837404543713284	303275.4734504526	399.9797313619049	0.335395718139523	0.1124902877463264	159983.78550034162	401.81448436275696	541.5087809583446	0.766363	23.69458	0.2503339	0.133509	-0.0314386116	0.0239724746	0.021561965	0.0381748792	0.025031934	-0.0085494418	0.0148319172	0.0181561673	-0.0526743067	0.0403922841	0.0353112136	-0.0178113644	0.0205583381	0.0174192845	-0.0475533685	0.0173075639	0.0386744837	0.0166348481	0.0105598886	-0.0403393662	0.0330917684	-0.0514003454	0.0830657816	0.0721985612	-0.0644910728	0.0521942747	-0.0588773321	0.023358141	-0.0613116524	-0.0492132769	0.0691050509	0.0283097512	0.023533629	0.0057322959	0.0486436474	-0.06115715	-0.0189466774	0.0164494779	0.0220252356	0.0010602009	0.0523025695	0.0260725598	0.0232072915	0.0126465085	-0.0443077358	0.0153405432	-0.0805274739	-0.0612229774	0.0445662653	-0.0810359098	-0.0198152249	-0.0441964929	-0.0549250162	0.0112563513	0.1061399714	-0.0180347017	-0.0621870293	-0.0033756351	-0.0081068862	-0.0485500441	-0.022263829	0.0001741553	-0.0490085605	0.0010136562	-0.0138724125	0.0175785712	0.0151687507	-0.0372972768	0.0944392503	-0.0399809374	-0.0996785249	0.0337559962	-0.0508690534	0.060373942	0.0365556165	0.0043605086	-0.0731308644	-0.0572181344	0.0030768106	0.0040009751	0.0117760635	0.0239812481	-0.0126365746	0.0507087638	0.0899332895	0.0886846456	0.0866163981	0.0837476616	-0.0274489	-0.0037848999999999	1.432546800999998e-05	0.0007534421112099	-0.0775347	0.0689133	0.00601162970409	0.00474904291689	0.35529	-0.0995559999999999	0.0099113971359999	0.1262309841	-0.00930792	0.00084038	8.663737472640002e-05	7.062385443999999e-07	0.00196797	-0.00031085	3.8729059209e-06	9.662772250000006e-08	-0.000104952	-0.000410364	1.1014922304e-08	1.6839861249600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496.4546027998495	0.7002911124689604	246467.1726411564	0.4904076422030141	552.6352574649273	1.9307328326590325	3.7277292711075702	305405.72779332654	400.3702570775173	0.390525715612398	0.1525103345545755	160296.3427523173	402.1721318246341	543.0818851565069	0.7499059999999999	23.18577	0.09730005	0.0627013	-0.0389654201	0.0370296875	0.006178582	0.035652734	0.0208767787	-0.0025089874	0.0299263106	0.0325318162	-0.0255472771	0.0321186742	0.0257523426	-0.0133801064	0.0096467173	0.0143816187	-0.0647898582	0.0249438643	0.0248378305	0.0108098559	0.0004821219	-0.0541403349	0.0651416917	-0.0783836575	0.0757879304	0.0261551458	-0.0934443107	0.0245417232	-0.09582399	-0.0152642533	0.0029299595	0.0078751656	0.0207552165	-0.0101011528	0.0369959592	-0.003124314	-0.0213472735	-0.0858062363	-0.014890374	0.0009862082	0.0198184043	0.0009435788	0.0655402559	0.026680973	0.0215679696	0.0003609526	-0.051848864	0.0496640171	-0.1033196869	-0.0372350796	0.0077481547	-0.1001334855	-0.043157621	0.0054614008	-0.0917970888	-0.0146745123	0.0341402431	0.00012197	0.0068321495	0.0287716045	0.0073967699	-0.0072678595	-0.0233706748	-0.0008597287	-0.0505633698	-0.0012596675	-0.0135748583	0.0101596974	0.0181208002	-0.0235762005	0.0819683676	-0.0460202729	-0.1209410304	0.0475873073	-0.0606292801	0.0635815911	0.0417112915	0.0011803809	-0.101691168	-0.0590995661	-0.0127269504	0.0495995989	-0.0046803668	-0.032968385	-0.1065090244	-0.0290266685	0.0898146513	0.0882125971	0.0855636409	0.0818992203	-0.0275445	-9.560000000000124e-05	9.139360000000236e-09	0.00075869948025	-0.0716161	0.0059185999999999	0.00512886577921	3.502982595999995e-05	0.319829	-0.035461	0.001257482521	0.1022905892409999	-0.00849274	0.00081518	7.212663270760001e-05	6.645184324000007e-07	0.00167326	-0.0002947099999999	2.7997990276e-06	8.685398409999994e-08	-0.000111559	-6.607e-06	1.2445410481e-08	4.3652449e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496.4171638419675	-0.0374389578819887	246430.0005569028	0.0014016755672893	552.9222238815871	0.2869664166597658	0.0823497242905463	305722.9856621599	400.0004885569041	-0.3697685206132064	0.1367287588364792	160000.39084576195	401.8579924950557	543.5492454371016	0.7536779999999998	23.302395	0.06676483	0.0384435	-0.0370403443	0.0357089766	0.0168002767	0.0364849368	0.0193238661	-0.0119789105	0.0376678757	0.0085999572	-0.0104877316	0.0512589461	-0.0748157535	-0.0095224159	-0.0008655886	0.0061892448	-0.0522785933	0.0249149333	0.0317148214	0.0041124649	-0.0174493023	-0.0396793367	0.0676360099	-0.0668412467	0.0946999994	0.0480965208	-0.1651413392	0.0394525036	-0.0809449981	0.0147548531	-0.0403006079	-0.0057576651	0.0917050384	-0.1162598417	0.0073893495	-0.06304025	-0.0412637734	-0.0385477226	-0.0112128591	-0.0043730503	0.0101919332	-0.001311102	0.0613055318	0.0207477549	0.0169192561	-0.0066340773	-0.0314907339	0.0325942849	-0.0957552706	-0.0644361729	0.0235414743	-0.1590241717	-0.0796516804	-0.0224642782	-0.08073648	0.060183318	0.0616379221	-0.0146570756	-0.0288123607	0.1324500317	-0.0712989431	-0.0133519198	-0.0216931988	0.0027720035	-0.0472034051	0.0038253199	-0.0092192154	0.0144339483	0.0161852342	-0.0234432448	0.0772128895	-0.0453309691	-0.1235042038	0.0398372967	-0.0617164371	0.057713357	0.0339282198	-0.0055627291	-0.0820927803	-0.0577029483	-0.0103805051	0.0373418439	0.0119155202	-0.0262737545	-0.0444366733	0.0031266357	0.0896812455	0.0876825345	0.0843842802	0.079835366	-0.0197521	0.0077923999999999	6.072149775999997e-05	0.00039014545441	-0.0961633	-0.0245471999999999	0.00924738026689	0.0006025650278399	0.327382	0.007553	5.7047809000000485e-05	0.107178973924	-0.00805314	0.0004396	6.48530638596e-05	1.932481600000001e-07	0.00164193	-3.1329999999999986e-05	2.6959341249e-06	9.815688999999992e-10	-4.50444e-05	6.65146e-05	2.0289979713599997e-09	4.424192013159999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
