onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.023	1.0	ISI	n/a	n/a	n/a	n/a
1.023	0.5	DISTRACTOR	1	1	E	Correct Rejection
1.523	1.0	ISI	n/a	n/a	n/a	n/a
2.523	0.5	TARGET	1	2	E	Hit
2.9096	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.023	1.0	ISI	n/a	n/a	n/a	n/a
4.023	0.5	DISTRACTOR	1	3	D	Correct Rejection
4.523	1.0	ISI	n/a	n/a	n/a	n/a
5.523	0.5	DISTRACTOR	1	4	I	Correct Rejection
6.023	1.0	ISI	n/a	n/a	n/a	n/a
7.0231	0.5	DISTRACTOR	1	5	H	Correct Rejection
7.5231	1.0	ISI	n/a	n/a	n/a	n/a
8.5231	0.5	DISTRACTOR	1	6	I	False Alarm
9.0231	1.0	ISI	n/a	n/a	n/a	n/a
9.0964	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.0231	0.5	DISTRACTOR	1	7	A	Correct Rejection
10.5231	1.0	ISI	n/a	n/a	n/a	n/a
11.5231	0.5	TARGET	1	8	A	Hit
12.0231	1.0	ISI	n/a	n/a	n/a	n/a
12.1179	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.0231	0.5	DISTRACTOR	1	9	E	Correct Rejection
13.5231	1.0	ISI	n/a	n/a	n/a	n/a
14.5231	0.5	TARGET	1	10	E	Hit
14.9315	n/a	RESPONSE	n/a	n/a	n/a	n/a
15.0232	1.0	ISI	n/a	n/a	n/a	n/a
16.0232	0.5	DISTRACTOR	1	11	H	Correct Rejection
16.5232	1.0	ISI	n/a	n/a	n/a	n/a
17.5232	0.5	DISTRACTOR	1	12	J	Correct Rejection
18.0232	1.0	ISI	n/a	n/a	n/a	n/a
19.0232	0.5	DISTRACTOR	1	13	C	Correct Rejection
19.5232	1.0	ISI	n/a	n/a	n/a	n/a
20.5232	0.5	DISTRACTOR	1	14	E	Correct Rejection
21.0232	1.0	ISI	n/a	n/a	n/a	n/a
22.0232	0.5	DISTRACTOR	1	15	I	Correct Rejection
22.5232	1.0	ISI	n/a	n/a	n/a	n/a
23.5233	0.5	TARGET	1	16	I	Hit
24.0233	1.0167	ISI	n/a	n/a	n/a	n/a
24.0601	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.0399	0.5167	DISTRACTOR	1	17	H	Correct Rejection
25.5566	1.0167	ISI	n/a	n/a	n/a	n/a
26.5733	0.5167	DISTRACTOR	1	18	B	Correct Rejection
27.09	1.0333	ISI	n/a	n/a	n/a	n/a
28.1233	0.5333	DISTRACTOR	1	19	D	Correct Rejection
28.6567	1.0167	ISI	n/a	n/a	n/a	n/a
29.6733	0.5167	DISTRACTOR	1	20	G	Correct Rejection
30.19	1.0333	ISI	n/a	n/a	n/a	n/a
31.2234	0.5167	TARGET	1	21	G	Hit
31.74	1.0167	ISI	n/a	n/a	n/a	n/a
31.7976	n/a	RESPONSE	n/a	n/a	n/a	n/a
32.7567	0.5167	DISTRACTOR	1	22	D	Correct Rejection
33.2734	1.0167	ISI	n/a	n/a	n/a	n/a
34.2901	0.5167	DISTRACTOR	1	23	F	Correct Rejection
34.8067	1.0167	ISI	n/a	n/a	n/a	n/a
35.8234	0.5167	TARGET	1	24	F	Hit
36.3401	1.0334	ISI	n/a	n/a	n/a	n/a
36.3859	n/a	RESPONSE	n/a	n/a	n/a	n/a
37.3734	0.5167	DISTRACTOR	1	25	G	Correct Rejection
37.8901	1.0167	ISI	n/a	n/a	n/a	n/a
38.9068	0.5167	DISTRACTOR	1	26	F	Correct Rejection
39.4235	1.0333	ISI	n/a	n/a	n/a	n/a
40.4568	0.5167	DISTRACTOR	1	27	J	Correct Rejection
40.9735	1.0167	ISI	n/a	n/a	n/a	n/a
41.9902	0.5167	DISTRACTOR	1	28	D	Correct Rejection
42.5068	1.0167	ISI	n/a	n/a	n/a	n/a
43.5235	0.5167	DISTRACTOR	1	29	J	Correct Rejection
44.0402	1.0167	ISI	n/a	n/a	n/a	n/a
45.0569	0.5333	DISTRACTOR	1	30	G	Correct Rejection
45.5902	1.0167	ISI	n/a	n/a	n/a	n/a
46.6069	0.5167	DISTRACTOR	1	31	H	Correct Rejection
47.1235	1.0333	ISI	n/a	n/a	n/a	n/a
48.1569	0.5167	DISTRACTOR	1	32	D	Correct Rejection
48.6736	1.0167	ISI	n/a	n/a	n/a	n/a
49.6902	0.5167	DISTRACTOR	1	33	H	Correct Rejection
50.2069	1.0167	ISI	n/a	n/a	n/a	n/a
51.2236	0.5167	DISTRACTOR	1	34	B	Correct Rejection
51.7403	1.0167	ISI	n/a	n/a	n/a	n/a
52.7569	0.5167	DISTRACTOR	1	35	F	Correct Rejection
53.2736	1.0333	ISI	n/a	n/a	n/a	n/a
54.307	0.5167	DISTRACTOR	1	36	D	Correct Rejection
54.8237	1.0167	ISI	n/a	n/a	n/a	n/a
55.8403	0.5167	DISTRACTOR	1	37	J	Correct Rejection
56.357	1.0167	ISI	n/a	n/a	n/a	n/a
57.3737	0.5167	DISTRACTOR	1	38	D	Correct Rejection
57.8903	1.0167	ISI	n/a	n/a	n/a	n/a
58.907	0.5167	DISTRACTOR	1	39	A	Correct Rejection
59.4237	1.0167	ISI	n/a	n/a	n/a	n/a
60.4404	0.5167	DISTRACTOR	1	40	D	Correct Rejection
60.9571	1.0333	ISI	n/a	n/a	n/a	n/a
61.9904	0.5167	DISTRACTOR	1	41	H	Correct Rejection
62.5071	1.0167	ISI	n/a	n/a	n/a	n/a
63.5238	0.5167	TARGET	1	42	H	Hit
64.0404	1.0167	ISI	n/a	n/a	n/a	n/a
64.107	n/a	RESPONSE	n/a	n/a	n/a	n/a
65.0571	0.5167	DISTRACTOR	1	43	J	Correct Rejection
65.5738	1.0167	ISI	n/a	n/a	n/a	n/a
66.5905	0.5167	DISTRACTOR	1	44	C	Correct Rejection
67.1071	1.0167	ISI	n/a	n/a	n/a	n/a
68.1238	0.5167	DISTRACTOR	1	45	D	Correct Rejection
68.6405	1.0167	ISI	n/a	n/a	n/a	n/a
69.6572	0.5167	DISTRACTOR	1	46	F	Correct Rejection
70.1738	1.0167	ISI	n/a	n/a	n/a	n/a
