onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
0.007	1.008	n/a	FIXCROSS	n/a	n/a	n/a
1.024	5.008	n/a	NO_6-DOT	BDMTŁ	n/a	n/a
7.344	n/a	n/a	RESPONSE	n/a	NO	n/a
8.057	1.008	n/a	FIXCROSS	n/a	n/a	n/a
9.074	5.008	n/a	NO_6-DOT	BCŁI	n/a	n/a
14.16	n/a	n/a	RESPONSE	n/a	NO	n/a
16.107	1.008	n/a	FIXCROSS	n/a	n/a	n/a
17.124	5.008	n/a	6-DOT	#KCD#	n/a	n/a
21.464	n/a	n/a	RESPONSE	n/a	YES	n/a
24.156	1.009	n/a	FIXCROSS	n/a	n/a	n/a
25.174	5.008	n/a	6-DOT	D#E#L	n/a	n/a
29.36	n/a	n/a	RESPONSE	n/a	YES	n/a
32.207	1.008	n/a	FIXCROSS	n/a	n/a	n/a
33.224	5.008	n/a	NO_6-DOT	YMTKO	n/a	n/a
37.96	n/a	n/a	RESPONSE	n/a	NO	n/a
42.265	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
47.265	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
48.282	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
53.44	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
55.315	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
56.332	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
61.96	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
63.366	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
64.382	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
70.64	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
71.416	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
72.432	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
78.48	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
79.466	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
80.482	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
84.464	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
89.524	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
94.524	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
95.54	5.008	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
101.0	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
102.574	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
103.591	5.008	6_DOT_DETECTION	NO_6-DOT	BLPAK	n/a	n/a
108.144	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
110.624	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
111.641	5.008	6_DOT_DETECTION	6-DOT	LT##	n/a	n/a
115.744	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
118.674	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
119.691	5.008	6_DOT_DETECTION	NO_6-DOT	TCBYK	n/a	n/a
124.304	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
126.724	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
127.741	5.008	6_DOT_DETECTION	NO_6-DOT	KDB	n/a	n/a
131.424	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
135.782	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
140.782	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
141.799	5.008	LEXICAL_DECISION	PSEUDOWORD	TYBE	n/a	n/a
148.44	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
148.832	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
149.849	5.008	LEXICAL_DECISION	PSEUDOWORD	LIET	n/a	n/a
155.92	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
156.882	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
157.899	5.008	LEXICAL_DECISION	PSEUDOWORD	ALTUM	n/a	n/a
164.64	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
