onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0693	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.1026	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6194	1.4	T_INK	1	Incongruent	niebieski	blue	zielony	green	hit	n/a
2.9853	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
3.0194	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.536	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.5527	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.0694	0.8167	T_INK	2	Incongruent	czerwony	red	żółty	yellow	hit	n/a
5.8589	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
5.8861	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.4027	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.4194	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.9361	0.7333	T_INK	3	Incongruent	niebieski	blue	czerwony	red	hit	n/a
8.6367	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
8.6694	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.1861	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.2028	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.7194	0.95	T_INK	4	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
11.638	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
11.6694	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.1861	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.2028	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.7194	0.7333	T_INK	5	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
14.4317	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
14.4528	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.9694	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.9861	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.5028	0.3833	T_INK	6	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
16.8583	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
16.8861	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.4028	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.4195	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.9362	0.7333	T_INK	7	Incongruent	czerwony	red	zielony	green	hit	n/a
19.6361	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
19.6695	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.1861	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.2028	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.7195	0.65	T_INK	8	Incongruent	zielony	green	żółty	yellow	hit	n/a
22.3341	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
22.3695	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.8862	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.9028	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.4195	0.6167	T_INK	9	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
25.0161	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
25.0362	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.5529	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.5695	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.0862	0.4167	T_INK	10	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
27.4745	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
27.5029	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.0195	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.0362	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.5529	0.5166	T_INK	11	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
30.0448	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
30.0695	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.5862	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.6029	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.1196	0.45	T_INK	12	Incongruent	zielony	green	czerwony	red	hit	n/a
32.5352	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
32.5696	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.0862	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.2619	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
