onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0314	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.048	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.548	1.6	T_INK	1	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
3.1353	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
3.1481	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.6481	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.6481	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.1481	0.75	T_INK	2	Incongruent	czerwony	red	zielony	green	hit	n/a
5.8867	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
5.8981	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.3981	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.3981	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.9148	0.9	T_INK	3	Incongruent	czerwony	red	żółty	yellow	hit	n/a
8.7821	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
8.8148	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.3314	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.3481	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.8648	0.6667	T_INK	4	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
11.5014	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
11.5315	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.0481	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.0648	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.5815	0.45	T_INK	5	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
13.9967	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
14.0315	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.5481	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.5648	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.0815	0.6333	T_INK	6	Incongruent	zielony	green	żółty	yellow	hit	n/a
16.684	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
16.7148	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.2315	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.2482	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
