onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0523	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0857	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6024	1.9667	T_INK	1	Incongruent	czerwony	red	niebieski	blue	hit	n/a
3.5475	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
3.5691	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.0857	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.1024	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.6191	0.9833	T_INK	2	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
6.5676	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
6.6024	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1191	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.1357	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.6524	1.1	T_INK	3	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
9.7155	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
9.7524	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.2691	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.2858	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.8024	1.0334	T_INK	4	Incongruent	zielony	green	czerwony	red	incorrect	n/a
12.7996	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
12.8358	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.3525	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.3691	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.8858	1.25	T_INK	5	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
16.1074	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
16.1358	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.2672	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
16.6525	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.6692	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.1858	1.1667	T_INK	6	Incongruent	zielony	green	niebieski	blue	hit	n/a
19.3192	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
19.3525	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.8692	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.8859	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.4025	0.8333	T_INK	7	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
22.2116	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
22.2359	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.7525	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.7692	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.2859	1.0167	T_INK	8	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
25.2637	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
25.3026	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.8192	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.8359	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
