global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70
566.7956707249083	n/a	n/a	321257.33235249866	749.9044186845227	n/a	n/a	562356.637162572	475.047556555107	n/a	225670.1809889776	n/a	480.6024960010738	831.0231481502428	n/a	n/a	n/a	n/a	-0.0369748073	-0.0038205981	-0.0417173956	-0.0999045387	-0.0297602398	0.0114612724	-0.0346712462	-0.0003817025	0.0021532258	-0.0042100254	0.0221450937	-0.0028122817	0.0086228962	-0.0008176754	-0.0228543008	-0.0025846184	0.0254154204	-0.0011590978	0.012024117	0.0772658915	0.0772633433	0.0772590964	0.0772531509	0.0772455069	0.0772361645	0.077225124	-0.0165728	n/a	0.0002746576998399	n/a	0.102541	n/a	0.0105146566809999	n/a	-1.07353	n/a	1.1524666609000005	n/a	0.00223352	n/a	n/a	4.9886115904e-06	-0.00113656	n/a	1.2917686336e-06	n/a	0.000637444	n/a	4.06334853136e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.6953549702604	-6.100315754647909	37.213852306405485	314379.2810852263	703.9299164291588	-45.97450225536397	2113.654857628467	495517.3272439624	475.4549191300426	0.4073625749355756	226057.3801249553	0.1659442674581424	479.5284514816423	806.5560965436403	0.795238	44.225197	0.4707941000000001	0.217455	-0.0168859779	0.0184631188	-0.0141602696	-0.0097859571	0.0176870872	-0.0053173357	-0.0285311977	0.0104312208	-0.0016679429	-0.0012855241	0.0180665832	-0.0135064667	0.0186526874	0.0107101373	-0.0013328253	0.0002026752	0.0128542962	-0.0132589697	0.0196039197	0.0772590964	0.0772361645	0.0771979497	0.0771444595	0.0770757045	0.0769916984	0.0768924577	-0.0547138	-0.038141	0.00299359991044	0.001454735881	0.148632	0.0460909999999999	0.0220914714239999	0.0021243802809999	-0.917326	0.1562040000000001	0.8414869902759999	0.024399689616	0.00515328	0.0029197599999999	8.524998457599997e-06	2.65562947584e-05	-0.00067997	0.00045659	4.623592009e-07	2.084744281e-07	-0.000593368	-0.001230812	3.520855834240001e-07	1.514898179344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.4571344438581	-2.2382205264023014	5.009631124808595	311874.37101124536	698.3176826062975	-5.612233822861299	31.49716848246835	487647.5858406296	473.397680140394	-2.0572389896485674	224105.3635623068	4.2322322605302585	477.2549332226368	803.0218157152715	0.401317	22.318275	0.1036428	0.0597551	-0.0140493339	0.0190148308	-0.0194010629	-0.0012926231	0.0200890149	-0.0008698031	-0.0290989494	-0.0076129739	-0.0034509903	-0.0059832899	0.009676275	-0.0254753987	0.0092182489	-0.0067579407	0.0047927891	-0.0055201536	0.0032693516	-0.0242594835	0.0111558451	0.0772455069	0.0771818164	0.0770757045	0.0769272295	0.076736473	0.0765035398	0.076228558	-0.0644919	-0.0097781	0.00415920516561	9.56112396100001e-05	0.0963541	-0.0522778999999999	0.0092841125868099	0.0027329788284099	-0.894053	0.0232729999999999	0.799330766809	0.0005416325289999	0.00530041	0.00014713	2.1647236900000155e-08	2.8094346168100003e-05	-0.000626489	5.348099999999997e-05	3.924884671210001e-07	2.860217360999997e-09	-0.000427703	0.000165665	1.8292985620900002e-07	2.7444892225000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.6545423659861	0.1974079221280362	0.0389698877189088	312094.8977061494	696.9740389216588	-1.343643684638664	1.805378351269366	485772.81093077	473.7357959409513	0.3381158005572615	224425.60435580663	0.1143222945864778	477.3617416753325	804.0909498551088	0.387006	21.522404	0.06730605	0.038365	-0.0150436504	0.0197930871	-0.0147387883	0.0016312335	0.0211266795	-0.0030256073	-0.0250089285	-0.0055073018	-0.0157584149	0.0031116592	0.0220813398	-0.0088300519	0.0104945255	-0.0050718385	0.0132703662	0.0009806881	0.0180482098	-0.008821308	0.0111150186	0.077225124	0.0771003181	0.0768924577	0.0766017666	0.076228558	0.075773234	0.075236285	-0.0582931	0.0061988	0.00339808550761	3.8425121440000057e-05	0.104412	0.0080579	0.010901865744	6.492975241000011e-05	-0.8591879999999998	0.0348650000000001	0.7382040193439997	0.001215568225	0.0052557	-4.470999999999989e-05	1.99898409999999e-09	2.7622382490000004e-05	-0.000473177	0.000153312	2.2389647332900001e-07	2.3504569344000004e-08	-0.000593368	-0.000165665	3.520855834240001e-07	2.7444892225000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.7172449567548	1.0627025907687084	1.129336796426525	313283.39430197986	700.952701837717	3.9786629160581697	15.8297585996165	491334.69021359534	474.53570654589873	0.7999106049474562	225184.1367870153	0.6398569759074054	478.37921677467295	807.0923753332929	0.412307	22.929464	0.157450045	0.0948	-0.0164222402	0.0189256037	-0.0213577308	-0.0014690474	0.016771244	-0.0015694814	-0.0264269826	-0.0019556619	-0.0042283558	-0.0064560137	0.0115105521	-0.0176474838	0.0204352023	-0.0013947771	0.0020330719	-0.0062236496	0.0073099287	-0.0154590548	0.018326394	0.0771979497	0.0769916984	0.0766483543	0.0761685287	0.0755530762	0.0748030925	0.0739199131	-0.0591507	-0.0008576	0.00349880531049	7.354777600000001e-07	0.125471	0.0210589999999999	0.015742971841	0.0004434814809999	-0.940229	-0.0810410000000001	0.8840305724409999	0.006567643681	0.00578006	0.0005243599999999	2.7495340959999975e-07	3.34090936036e-05	9.23119e-05	0.0005654889	8.52148688161e-09	3.1977769602321005e-07	-0.000593368	0.0	3.520855834240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.7895450157943	-3.927699940960565	15.426826826221626	308902.0183488636	697.0415583196833	-3.911143518033669	15.29704361865678	485866.9340247325	472.7652561961121	-1.7704503497866426	223506.9874661755	3.1344944410596454	476.148058236188	798.2389404465299	0.986908	54.884491	0.904332905	0.600684	-0.0158317625	0.0197916323	0.0151720446	0.0028202435	0.0135647838	-0.019862336	-0.0158038708	-0.0131245972	0.0062145348	0.004775459	0.0052981723	-0.0191582022	-0.0077939868	-0.0140224423	-0.0035956831	0.0030137093	0.0044944887	-0.0168757796	0.0010757301	0.0771639862	0.0768559953	0.0763435874	0.0756281254	0.0747115123	0.0735961859	0.0722851128	-0.0725516999999999	-0.0134009999999998	0.0052637491728899	0.0001795868009999	0.0457506	-0.0797204	0.00209311740036	0.00635534217616	-0.386058	0.554171	0.149040779364	0.3071054972409999	0.00256573	-0.00321433	1.03319173489e-05	6.5829704329e-06	0.00139343	0.0013011181	1.9416471649e-06	1.69290831014761e-06	-0.00121873	-0.0006253619999999	1.4853028129e-06	3.910776310439999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.8049399621245	5.015394946330275	25.154186467675263	314502.1806859221	700.6705918443816	3.629033524698343	13.16988432338448	490939.2782755561	476.0264762445495	3.2612200484373943	226601.20608580264	10.63555620433	479.7292729229656	809.1488113976128	0.852732	47.422585	0.6871999	0.486138	-0.0161965999	0.0211248597	-0.013461836	-0.0026509634	0.0154298104	-0.0015803479	-0.0264135717	0.0093738338	-0.0013939494	0.0031943898	0.0259273798	-0.0118391488	0.0206517916	0.0083717094	-0.0026111264	-0.0004030747	0.0228174462	-0.0128347251	0.0206423916	0.0771232366	0.0766932567	0.0759783984	0.074981317	0.0737057163	0.0721563343	0.0703389265	-0.0804210999999999	-0.0078693999999999	0.0064675533252099	6.192745635999998e-05	0.0717589	0.0260082999999999	0.00514933972921	0.0006764316688899	-0.8121129999999999	-0.4260549999999998	0.6595275247689998	0.1815228630249998	0.00625627	0.00369054	1.3620085491600004e-05	3.91409143129e-05	0.0008369939999999	-0.0005564360000001	7.005589560358327e-07	3.096210220961113e-07	-0.000920362	0.0002983679999999	8.470662110439999e-07	8.902346342399996e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.5012138873411	-2.3037260747834125	5.307153827636989	311923.60591363354	697.215376701885	-3.455215142496627	11.938511680937983	486109.28150955145	473.7798280605857	-2.246648183963771	224467.32547711817	5.047428062507709	477.5637753185149	805.1224561909683	0.418521	23.275013	0.1613328999999999	0.0864681999999999	-0.0123415974	0.0232328504	-0.0119255462	0.0027196921	0.0240170586	-0.0015504006	-0.032923192	-0.0049081977	-0.0078531958	0.0026413874	0.0212796768	-0.0203670976	0.0177019273	-0.0046927316	0.005966295	0.0014665834	0.0139880661	-0.0191195582	0.0203272974	0.0770757045	0.0765035398	0.0755530762	0.0742290135	0.0725378991	0.0704880952	0.0680897378	-0.0813596	-0.0009385000000001	0.00661938451216	8.807822500001988e-07	0.136142	0.0643831	0.018534644164	0.00414518356561	-0.8641109999999999	-0.0519979999999999	0.7466878203209998	0.0027037920039999	0.00684063	0.0005843599999999	3.414766095999999e-07	4.67942187969e-05	0.000642155	-0.0001948389999998	4.123630440250001e-07	3.796223592096102e-08	-0.000819295	0.0001010669999999	6.712442970250001e-07	1.0214538488999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.6329870469527	0.1317731596116118	0.0173641655940273	312070.81421700085	696.4201652672621	-0.7952114346229564	0.6323612257551005	485001.0465908806	474.44820346363457	0.6683754030488558	225101.0977698704	0.4467256794007204	478.17906877882695	804.7931153081079	0.409657	22.782047	0.1695623499999999	0.105751	-0.0119200403	0.0214493397	-0.0152347706	0.0022744562	0.0181886508	0.0103820035	-0.027910852	0.0032759484	-0.0063560976	-0.0069473908	0.0140386898	-0.019292758	0.014393869	0.0031996751	0.0049982414	-0.0072772565	0.0060576185	-0.0190179927	0.0161351808	0.077021394	0.0762869114	0.0750679574	0.0733722734	0.0712106278	0.0685967487	0.0655472358	-0.0777882	0.0035714	0.00605100405924	1.2754897960000016e-05	0.1538	0.0176579999999999	0.02365444	0.0003118049639999	-0.958633	-0.0945220000000001	0.918977228689	0.008934408484	0.00752159	0.0006809599999999	4.637065215999994e-07	5.65743161281e-05	0.000362304	-0.000279851	1.3126418841599998e-07	7.831658220100005e-08	-0.000703887	0.000115408	4.954569087690001e-07	1.3319006464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.5570927608069	-6.075894286145854	36.91649137641984	305319.34076027496	684.2602359049811	-12.159929362280993	147.8638820956634	468212.0704407403	470.41700118383295	-4.031202279801619	221292.1550027903	16.25059182067777	474.5310146284299	796.4498629925963	1.136092	63.180969	0.7912066999999998	0.503643	-0.0010220973	0.0161185069	-0.0225419258	0.0301384788	0.0264444305	-0.0231741716	-0.0222618431	-0.0247740334	-0.0084431063	-0.0081358247	0.0004062641	-0.0130074266	0.0039594454	-0.023804078	0.0052316941	-0.0106032552	-0.0090365296	-0.0117791587	0.0025086474	0.0769603099	0.0760434475	0.0745234261	0.072412302	0.0697268202	0.0664882814	0.0627223728	-0.0614993	0.0162889	0.00378216390049	0.00026532826321	0.0447328	-0.1090671999999999	0.00200102339584	0.0118956541158399	-0.539755	0.418878	0.291335460025	0.1754587788839999	0.0030655	-0.0044560899999999	1.9856738088099995e-05	9.39729025e-06	0.000472992	0.000110688	2.23721432064e-07	1.2251833344000004e-08	-0.000331213	0.000372674	1.0970205136900003e-07	1.3888591027600006e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
