onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0226	1.0	ISI	n/a	n/a	n/a	n/a
1.0226	0.5	DISTRACTOR	1	1	F	Correct Rejection
1.5226	1.0	ISI	n/a	n/a	n/a	n/a
2.5226	0.5	DISTRACTOR	1	2	D	Correct Rejection
3.0226	1.0	ISI	n/a	n/a	n/a	n/a
4.0226	0.5	DISTRACTOR	1	3	A	Correct Rejection
4.5226	1.0	ISI	n/a	n/a	n/a	n/a
5.5226	0.5	DISTRACTOR	1	4	D	Correct Rejection
6.0226	1.0	ISI	n/a	n/a	n/a	n/a
7.0226	0.5	DISTRACTOR	1	5	G	Correct Rejection
7.5226	1.0	ISI	n/a	n/a	n/a	n/a
8.5226	0.5	DISTRACTOR	1	6	H	Correct Rejection
9.0227	1.0	ISI	n/a	n/a	n/a	n/a
10.0227	0.5	TARGET	1	7	H	Hit
10.4615	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.5227	1.0	ISI	n/a	n/a	n/a	n/a
11.5227	0.5	DISTRACTOR	1	8	B	Correct Rejection
12.0227	1.0	ISI	n/a	n/a	n/a	n/a
13.0227	0.5	DISTRACTOR	1	9	H	Correct Rejection
13.5227	1.0	ISI	n/a	n/a	n/a	n/a
14.5227	0.5	DISTRACTOR	1	10	A	Correct Rejection
15.0227	1.0	ISI	n/a	n/a	n/a	n/a
16.0227	0.5	DISTRACTOR	1	11	H	Correct Rejection
16.5227	1.0	ISI	n/a	n/a	n/a	n/a
17.5227	0.5	DISTRACTOR	1	12	F	Correct Rejection
18.0227	1.0	ISI	n/a	n/a	n/a	n/a
19.0227	0.5	DISTRACTOR	1	13	C	Correct Rejection
19.5227	1.0	ISI	n/a	n/a	n/a	n/a
20.5227	0.5	DISTRACTOR	1	14	I	Correct Rejection
21.0227	1.0	ISI	n/a	n/a	n/a	n/a
22.0227	0.5	TARGET	1	15	I	Hit
22.4266	n/a	RESPONSE	n/a	n/a	n/a	n/a
22.5228	1.0	ISI	n/a	n/a	n/a	n/a
23.5228	0.5	DISTRACTOR	1	16	F	Correct Rejection
24.0228	1.0	ISI	n/a	n/a	n/a	n/a
25.0228	0.5	DISTRACTOR	1	17	G	Correct Rejection
25.5228	1.0	ISI	n/a	n/a	n/a	n/a
26.5228	0.5	DISTRACTOR	1	18	H	Correct Rejection
27.0228	1.0	ISI	n/a	n/a	n/a	n/a
28.0228	0.5167	DISTRACTOR	1	19	A	Correct Rejection
28.5395	1.0167	ISI	n/a	n/a	n/a	n/a
29.5561	0.5167	DISTRACTOR	1	20	H	Correct Rejection
30.0728	1.0167	ISI	n/a	n/a	n/a	n/a
31.0895	0.5167	DISTRACTOR	1	21	E	Correct Rejection
31.6061	1.0167	ISI	n/a	n/a	n/a	n/a
32.6228	0.5167	DISTRACTOR	1	22	J	Correct Rejection
33.1395	1.0167	ISI	n/a	n/a	n/a	n/a
34.1562	0.5167	DISTRACTOR	1	23	F	Correct Rejection
34.6728	1.0167	ISI	n/a	n/a	n/a	n/a
35.6895	0.5167	DISTRACTOR	1	24	A	Correct Rejection
36.2062	1.0167	ISI	n/a	n/a	n/a	n/a
37.2229	0.5167	TARGET	1	25	A	Hit
37.575	n/a	RESPONSE	n/a	n/a	n/a	n/a
37.7395	1.0167	ISI	n/a	n/a	n/a	n/a
38.7562	0.5167	DISTRACTOR	1	26	F	Correct Rejection
39.2729	1.0167	ISI	n/a	n/a	n/a	n/a
40.2896	0.5167	TARGET	1	27	F	Hit
40.6462	n/a	RESPONSE	n/a	n/a	n/a	n/a
40.8062	1.0167	ISI	n/a	n/a	n/a	n/a
41.8229	0.5167	DISTRACTOR	1	28	H	Correct Rejection
42.3396	1.0167	ISI	n/a	n/a	n/a	n/a
43.3562	0.5166	DISTRACTOR	1	29	J	Correct Rejection
43.8729	1.0167	ISI	n/a	n/a	n/a	n/a
44.8896	0.5167	TARGET	1	30	J	Hit
45.2691	n/a	RESPONSE	n/a	n/a	n/a	n/a
45.4063	1.0167	ISI	n/a	n/a	n/a	n/a
46.4229	0.5167	DISTRACTOR	1	31	G	Correct Rejection
46.9396	1.0167	ISI	n/a	n/a	n/a	n/a
47.9563	0.5167	TARGET	1	32	G	Hit
48.2764	n/a	RESPONSE	n/a	n/a	n/a	n/a
48.4729	1.0167	ISI	n/a	n/a	n/a	n/a
49.4896	0.5167	DISTRACTOR	1	33	D	Correct Rejection
50.0063	1.0167	ISI	n/a	n/a	n/a	n/a
51.023	0.5167	TARGET	1	34	D	Hit
51.3317	n/a	RESPONSE	n/a	n/a	n/a	n/a
51.5396	1.0167	ISI	n/a	n/a	n/a	n/a
52.5563	0.5167	DISTRACTOR	1	35	G	Correct Rejection
53.073	1.0167	ISI	n/a	n/a	n/a	n/a
54.0897	0.5167	DISTRACTOR	1	36	J	Correct Rejection
54.6063	1.0167	ISI	n/a	n/a	n/a	n/a
55.623	0.5167	DISTRACTOR	1	37	B	Correct Rejection
56.1397	1.0167	ISI	n/a	n/a	n/a	n/a
57.1563	0.5167	DISTRACTOR	1	38	C	Correct Rejection
57.673	1.0167	ISI	n/a	n/a	n/a	n/a
58.6897	0.5167	DISTRACTOR	1	39	I	Correct Rejection
59.2064	1.0167	ISI	n/a	n/a	n/a	n/a
60.223	0.5167	DISTRACTOR	1	40	B	Correct Rejection
60.7397	1.0167	ISI	n/a	n/a	n/a	n/a
61.7564	0.5167	DISTRACTOR	1	41	G	Correct Rejection
62.273	1.0167	ISI	n/a	n/a	n/a	n/a
63.2897	0.5167	DISTRACTOR	1	42	I	Correct Rejection
63.8064	1.0167	ISI	n/a	n/a	n/a	n/a
64.8231	0.5167	TARGET	1	43	I	Hit
65.1523	n/a	RESPONSE	n/a	n/a	n/a	n/a
65.3397	1.0167	ISI	n/a	n/a	n/a	n/a
66.3564	0.5167	DISTRACTOR	1	44	E	Correct Rejection
66.8731	1.0167	ISI	n/a	n/a	n/a	n/a
67.8898	0.5167	TARGET	1	45	E	Hit
68.2396	n/a	RESPONSE	n/a	n/a	n/a	n/a
68.4064	1.0167	ISI	n/a	n/a	n/a	n/a
