onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.024	1.0	ISI	n/a	n/a	n/a	n/a
1.024	0.5	DISTRACTOR	1	1	D	Correct Rejection
1.524	1.0	ISI	n/a	n/a	n/a	n/a
2.524	0.5	TARGET	1	2	D	Hit
2.7979	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.024	1.0	ISI	n/a	n/a	n/a	n/a
4.024	0.5	TARGET	1	3	D	Hit
4.3488	n/a	RESPONSE	n/a	n/a	n/a	n/a
4.524	1.0	ISI	n/a	n/a	n/a	n/a
5.5239	0.5	DISTRACTOR	1	4	F	Correct Rejection
6.0239	1.0	ISI	n/a	n/a	n/a	n/a
7.0239	0.5	DISTRACTOR	1	5	C	Correct Rejection
7.5239	1.0	ISI	n/a	n/a	n/a	n/a
8.5239	0.5	TARGET	1	6	C	Hit
8.8737	n/a	RESPONSE	n/a	n/a	n/a	n/a
9.0239	1.0	ISI	n/a	n/a	n/a	n/a
10.0239	0.5	DISTRACTOR	1	7	F	Correct Rejection
10.5238	1.0	ISI	n/a	n/a	n/a	n/a
11.5238	0.5	TARGET	1	8	F	Hit
12.0076	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.0238	1.0	ISI	n/a	n/a	n/a	n/a
13.0238	0.5	DISTRACTOR	1	9	H	Correct Rejection
13.5238	1.0	ISI	n/a	n/a	n/a	n/a
14.5238	0.5	TARGET	1	10	H	Hit
14.8217	n/a	RESPONSE	n/a	n/a	n/a	n/a
15.0238	1.0	ISI	n/a	n/a	n/a	n/a
16.0238	0.5	DISTRACTOR	1	11	F	Correct Rejection
16.5238	1.0	ISI	n/a	n/a	n/a	n/a
17.5237	0.5	DISTRACTOR	1	12	I	Correct Rejection
18.0237	1.0	ISI	n/a	n/a	n/a	n/a
19.0237	0.5	DISTRACTOR	1	13	H	Correct Rejection
19.5237	1.0	ISI	n/a	n/a	n/a	n/a
20.5237	0.5	DISTRACTOR	1	14	C	Correct Rejection
21.0237	1.0	ISI	n/a	n/a	n/a	n/a
22.0237	0.5	DISTRACTOR	1	15	F	Correct Rejection
22.5236	1.0	ISI	n/a	n/a	n/a	n/a
23.5236	0.5	DISTRACTOR	1	16	E	Correct Rejection
24.0236	1.0	ISI	n/a	n/a	n/a	n/a
25.0236	0.5	DISTRACTOR	1	17	C	Correct Rejection
25.5236	1.0	ISI	n/a	n/a	n/a	n/a
26.5236	0.5	DISTRACTOR	1	18	J	Correct Rejection
27.0236	1.0	ISI	n/a	n/a	n/a	n/a
28.0236	0.5	DISTRACTOR	1	19	I	Correct Rejection
28.5235	1.0	ISI	n/a	n/a	n/a	n/a
29.5235	0.5	DISTRACTOR	1	20	H	Correct Rejection
30.0235	1.0	ISI	n/a	n/a	n/a	n/a
31.0235	0.5	DISTRACTOR	1	21	D	Correct Rejection
31.5235	1.0	ISI	n/a	n/a	n/a	n/a
32.5235	0.5	DISTRACTOR	1	22	G	Correct Rejection
33.0235	1.0	ISI	n/a	n/a	n/a	n/a
34.0234	0.5	DISTRACTOR	1	23	F	Correct Rejection
34.5234	1.0	ISI	n/a	n/a	n/a	n/a
35.5234	0.5	DISTRACTOR	1	24	H	Correct Rejection
36.0234	1.0	ISI	n/a	n/a	n/a	n/a
37.0234	0.5	DISTRACTOR	1	25	A	Correct Rejection
37.5234	1.0	ISI	n/a	n/a	n/a	n/a
38.5234	0.5	DISTRACTOR	1	26	E	Correct Rejection
39.0234	1.0	ISI	n/a	n/a	n/a	n/a
40.0233	0.5	DISTRACTOR	1	27	B	Correct Rejection
40.5233	1.0	ISI	n/a	n/a	n/a	n/a
41.5233	0.5	DISTRACTOR	1	28	G	Correct Rejection
42.0233	1.0	ISI	n/a	n/a	n/a	n/a
43.0233	0.5	DISTRACTOR	1	29	I	Correct Rejection
43.5233	1.0	ISI	n/a	n/a	n/a	n/a
44.5233	0.5	DISTRACTOR	1	30	C	Correct Rejection
45.0233	1.0	ISI	n/a	n/a	n/a	n/a
46.0232	0.5	DISTRACTOR	1	31	H	Correct Rejection
46.5232	1.0	ISI	n/a	n/a	n/a	n/a
47.5232	0.5	DISTRACTOR	1	32	C	Correct Rejection
48.0232	1.0	ISI	n/a	n/a	n/a	n/a
49.0232	0.5	DISTRACTOR	1	33	A	Correct Rejection
49.5232	1.0	ISI	n/a	n/a	n/a	n/a
50.5232	0.5	TARGET	1	34	A	Hit
50.9574	n/a	RESPONSE	n/a	n/a	n/a	n/a
51.0232	1.0	ISI	n/a	n/a	n/a	n/a
52.0231	0.5	DISTRACTOR	1	35	D	Correct Rejection
52.5231	1.0	ISI	n/a	n/a	n/a	n/a
53.5231	0.5	TARGET	1	36	D	Hit
53.8035	n/a	RESPONSE	n/a	n/a	n/a	n/a
54.0231	1.0	ISI	n/a	n/a	n/a	n/a
55.0231	0.5	DISTRACTOR	1	37	B	Correct Rejection
55.5231	1.0	ISI	n/a	n/a	n/a	n/a
56.5231	0.5	DISTRACTOR	1	38	A	Correct Rejection
57.0231	1.0	ISI	n/a	n/a	n/a	n/a
58.023	0.5	DISTRACTOR	1	39	G	Correct Rejection
58.523	1.0	ISI	n/a	n/a	n/a	n/a
59.523	0.5	DISTRACTOR	1	40	E	Correct Rejection
60.023	1.0	ISI	n/a	n/a	n/a	n/a
61.023	0.5	DISTRACTOR	1	41	F	Correct Rejection
61.523	1.0	ISI	n/a	n/a	n/a	n/a
62.5229	0.5	DISTRACTOR	1	42	E	False Alarm
62.9334	n/a	RESPONSE	n/a	n/a	n/a	n/a
63.0229	1.0	ISI	n/a	n/a	n/a	n/a
64.0229	0.5	DISTRACTOR	1	43	J	Correct Rejection
64.5229	1.0	ISI	n/a	n/a	n/a	n/a
65.5229	0.5	TARGET	1	44	J	Hit
65.8594	n/a	RESPONSE	n/a	n/a	n/a	n/a
66.0229	1.0	ISI	n/a	n/a	n/a	n/a
67.0229	0.5	TARGET	1	45	J	Hit
67.5229	1.0	ISI	n/a	n/a	n/a	n/a
67.6341	n/a	RESPONSE	n/a	n/a	n/a	n/a
68.5228	0.5	DISTRACTOR	1	46	D	Correct Rejection
69.0228	1.0	ISI	n/a	n/a	n/a	n/a
70.0228	0.5	TARGET	1	47	D	Hit
70.3204	n/a	RESPONSE	n/a	n/a	n/a	n/a
70.5228	1.0	ISI	n/a	n/a	n/a	n/a
71.5228	0.5	DISTRACTOR	1	48	E	Correct Rejection
72.0228	1.0	ISI	n/a	n/a	n/a	n/a
73.0228	0.5	DISTRACTOR	1	49	J	Correct Rejection
73.5228	1.0	ISI	n/a	n/a	n/a	n/a
74.5228	0.5	DISTRACTOR	1	50	I	Correct Rejection
75.0227	1.0666	ISI	n/a	n/a	n/a	n/a
83.3196	n/a	RESPONSE	n/a	n/a	n/a	n/a
83.3559	1.0	ISI	n/a	n/a	n/a	n/a
84.3559	0.5	DISTRACTOR	2	1	J	Correct Rejection
84.8559	1.0	ISI	n/a	n/a	n/a	n/a
85.8559	0.5	DISTRACTOR	2	2	B	Correct Rejection
86.3559	1.0	ISI	n/a	n/a	n/a	n/a
87.3559	0.5	TARGET	2	3	J	Hit
87.7486	n/a	RESPONSE	n/a	n/a	n/a	n/a
87.8558	1.0	ISI	n/a	n/a	n/a	n/a
88.8558	0.5	DISTRACTOR	2	4	J	Correct Rejection
89.3558	1.0	ISI	n/a	n/a	n/a	n/a
90.3558	0.5	DISTRACTOR	2	5	F	False Alarm
90.8558	1.0	ISI	n/a	n/a	n/a	n/a
91.0265	n/a	RESPONSE	n/a	n/a	n/a	n/a
91.8558	0.5	DISTRACTOR	2	6	B	Correct Rejection
92.3558	1.0	ISI	n/a	n/a	n/a	n/a
93.3557	0.5	TARGET	2	7	F	Hit
93.8557	1.0	ISI	n/a	n/a	n/a	n/a
94.0003	n/a	RESPONSE	n/a	n/a	n/a	n/a
94.8557	0.5	DISTRACTOR	2	8	E	Correct Rejection
95.3557	1.0	ISI	n/a	n/a	n/a	n/a
96.3557	0.5	DISTRACTOR	2	9	H	Correct Rejection
96.8557	1.0	ISI	n/a	n/a	n/a	n/a
97.8557	0.5	DISTRACTOR	2	10	F	Correct Rejection
98.3557	1.0	ISI	n/a	n/a	n/a	n/a
99.3556	0.5	DISTRACTOR	2	11	E	Correct Rejection
99.8556	1.0	ISI	n/a	n/a	n/a	n/a
100.8556	0.5	DISTRACTOR	2	12	D	Correct Rejection
101.3556	1.0	ISI	n/a	n/a	n/a	n/a
102.3556	0.5	DISTRACTOR	2	13	B	Correct Rejection
102.8556	1.0	ISI	n/a	n/a	n/a	n/a
103.8556	0.5	DISTRACTOR	2	14	F	Correct Rejection
104.3556	1.0	ISI	n/a	n/a	n/a	n/a
105.3555	0.5	TARGET	2	15	B	Hit
105.8555	1.0	ISI	n/a	n/a	n/a	n/a
105.9923	n/a	RESPONSE	n/a	n/a	n/a	n/a
106.8555	0.5	DISTRACTOR	2	16	B	False Alarm
107.3555	1.0	ISI	n/a	n/a	n/a	n/a
107.4154	n/a	RESPONSE	n/a	n/a	n/a	n/a
108.3555	0.5	DISTRACTOR	2	17	H	Correct Rejection
