onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
0.002	1.008	n/a	FIXCROSS	n/a	n/a	n/a
1.019	5.008	n/a	NO_6-DOT	BDMTŁ	n/a	n/a
6.344	n/a	n/a	RESPONSE	n/a	NO	n/a
8.051	1.009	n/a	FIXCROSS	n/a	n/a	n/a
9.069	5.008	n/a	NO_6-DOT	BCŁI	n/a	n/a
13.16	n/a	n/a	RESPONSE	n/a	YES	n/a
16.102	1.008	n/a	FIXCROSS	n/a	n/a	n/a
17.119	5.008	n/a	6-DOT	#KCD#	n/a	n/a
20.84	n/a	n/a	RESPONSE	n/a	YES	n/a
24.152	1.008	n/a	FIXCROSS	n/a	n/a	n/a
25.169	5.008	n/a	6-DOT	D#E#L	n/a	n/a
29.144	n/a	n/a	RESPONSE	n/a	YES	n/a
32.202	1.008	n/a	FIXCROSS	n/a	n/a	n/a
33.219	5.008	n/a	NO_6-DOT	YMTKO	n/a	n/a
37.48	n/a	n/a	RESPONSE	n/a	NO	n/a
42.26	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
47.26	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
48.277	5.009	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
52.064	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
55.31	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
56.327	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
61.16	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
63.36	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
64.377	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
69.44	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
71.411	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
72.427	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
76.84	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
79.461	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
