onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0725	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.1058	0.5333	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6391	1.1333	T_INK	1	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
2.7337	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
2.7725	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.2892	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.3225	0.5333	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.8558	0.8	T_INK	2	Incongruent	czerwony	red	zielony	green	hit	n/a
5.6273	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
5.6558	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.1725	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1892	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.7059	0.6333	T_INK	3	Incongruent	niebieski	blue	zielony	green	hit	n/a
8.2972	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
8.3392	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.8559	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.8726	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.3893	0.5833	T_INK	4	Incongruent	czerwony	red	żółty	yellow	hit	n/a
10.9349	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
10.9726	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.4893	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.5059	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.0226	0.5333	T_INK	5	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
13.5249	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
13.556	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.0726	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.0893	0.5333	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.6226	0.3833	T_INK	6	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
15.9709	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
16.006	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.5227	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5393	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.056	0.4	T_INK	7	Neutral	xxxxx	xxxxx	zielony	green	incorrect	n/a
18.4169	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
18.456	0.5333	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.9894	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.006	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.5227	0.65	T_INK	8	Incongruent	czerwony	red	niebieski	blue	hit	n/a
