onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0348	1.0	ISI	n/a	n/a	n/a	n/a
1.0348	0.5	DISTRACTOR	1	1	H	Correct Rejection
1.5348	1.0	ISI	n/a	n/a	n/a	n/a
2.5348	0.5	DISTRACTOR	1	2	B	Correct Rejection
3.0348	1.0	ISI	n/a	n/a	n/a	n/a
4.0348	0.5	DISTRACTOR	1	3	F	Correct Rejection
4.5348	1.0	ISI	n/a	n/a	n/a	n/a
5.5349	0.5	DISTRACTOR	1	4	G	Correct Rejection
6.0348	1.0	ISI	n/a	n/a	n/a	n/a
7.0349	0.5	DISTRACTOR	1	5	H	Correct Rejection
7.5349	1.0	ISI	n/a	n/a	n/a	n/a
8.5349	0.5	DISTRACTOR	1	6	G	Correct Rejection
9.0349	1.0	ISI	n/a	n/a	n/a	n/a
10.0349	0.5	DISTRACTOR	1	7	B	Correct Rejection
10.5349	1.0	ISI	n/a	n/a	n/a	n/a
11.5349	0.5167	TARGET	1	8	B	Hit
11.8532	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.0516	1.0167	ISI	n/a	n/a	n/a	n/a
13.0682	0.5167	DISTRACTOR	1	9	G	Correct Rejection
13.5849	1.0167	ISI	n/a	n/a	n/a	n/a
14.6016	0.5167	DISTRACTOR	1	10	C	Correct Rejection
15.1183	1.0167	ISI	n/a	n/a	n/a	n/a
16.1349	0.5167	DISTRACTOR	1	11	A	Correct Rejection
16.6516	1.0167	ISI	n/a	n/a	n/a	n/a
17.6683	0.5167	DISTRACTOR	1	12	J	Correct Rejection
18.1849	1.0167	ISI	n/a	n/a	n/a	n/a
19.2016	0.5167	DISTRACTOR	1	13	A	Correct Rejection
19.7183	1.0167	ISI	n/a	n/a	n/a	n/a
20.735	0.5167	DISTRACTOR	1	14	D	Correct Rejection
21.2516	1.0167	ISI	n/a	n/a	n/a	n/a
22.2683	0.5167	DISTRACTOR	1	15	A	Correct Rejection
22.785	1.0167	ISI	n/a	n/a	n/a	n/a
23.8016	0.5167	DISTRACTOR	1	16	B	Correct Rejection
24.3183	1.0167	ISI	n/a	n/a	n/a	n/a
25.335	0.5167	TARGET	1	17	B	Hit
25.6419	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.8517	1.0167	ISI	n/a	n/a	n/a	n/a
26.8683	0.5167	DISTRACTOR	1	18	G	Correct Rejection
27.385	1.0167	ISI	n/a	n/a	n/a	n/a
28.4017	0.5167	DISTRACTOR	1	19	E	Correct Rejection
28.9184	1.0167	ISI	n/a	n/a	n/a	n/a
29.935	0.5167	DISTRACTOR	1	20	H	Correct Rejection
30.4517	1.0167	ISI	n/a	n/a	n/a	n/a
31.4684	0.5167	TARGET	1	21	H	Hit
31.8324	n/a	RESPONSE	n/a	n/a	n/a	n/a
31.985	1.0167	ISI	n/a	n/a	n/a	n/a
33.0017	0.5167	DISTRACTOR	1	22	I	Correct Rejection
33.5184	1.0167	ISI	n/a	n/a	n/a	n/a
34.5351	0.5167	DISTRACTOR	1	23	G	Correct Rejection
35.0517	1.0167	ISI	n/a	n/a	n/a	n/a
36.0684	0.5167	DISTRACTOR	1	24	A	Correct Rejection
36.5851	1.0167	ISI	n/a	n/a	n/a	n/a
37.6018	0.5167	DISTRACTOR	1	25	F	Correct Rejection
38.1184	1.0167	ISI	n/a	n/a	n/a	n/a
39.1351	0.5167	DISTRACTOR	1	26	H	Correct Rejection
39.6518	1.0167	ISI	n/a	n/a	n/a	n/a
40.6685	0.5167	DISTRACTOR	1	27	C	Correct Rejection
41.1851	1.0167	ISI	n/a	n/a	n/a	n/a
42.2018	0.5167	DISTRACTOR	1	28	I	Correct Rejection
42.7185	1.0167	ISI	n/a	n/a	n/a	n/a
43.7351	0.5167	DISTRACTOR	1	29	G	Correct Rejection
44.2518	1.0167	ISI	n/a	n/a	n/a	n/a
45.2685	0.5167	TARGET	1	30	G	Hit
45.621	n/a	RESPONSE	n/a	n/a	n/a	n/a
45.7852	1.0167	ISI	n/a	n/a	n/a	n/a
46.8018	0.5167	TARGET	1	31	G	Hit
47.3185	1.0167	ISI	n/a	n/a	n/a	n/a
47.4926	n/a	RESPONSE	n/a	n/a	n/a	n/a
48.3352	0.5167	DISTRACTOR	1	32	H	Correct Rejection
48.8518	1.0167	ISI	n/a	n/a	n/a	n/a
49.8685	0.5167	DISTRACTOR	1	33	J	Correct Rejection
50.3852	1.0167	ISI	n/a	n/a	n/a	n/a
51.4019	0.5167	DISTRACTOR	1	34	I	Correct Rejection
51.9185	1.0167	ISI	n/a	n/a	n/a	n/a
52.9352	0.5167	DISTRACTOR	1	35	C	Correct Rejection
53.4519	1.0167	ISI	n/a	n/a	n/a	n/a
54.4686	0.5167	DISTRACTOR	1	36	E	Correct Rejection
54.9852	1.0167	ISI	n/a	n/a	n/a	n/a
56.0019	0.5167	TARGET	1	37	E	Hit
56.3385	n/a	RESPONSE	n/a	n/a	n/a	n/a
56.5186	1.0167	ISI	n/a	n/a	n/a	n/a
57.5352	0.5167	DISTRACTOR	1	38	I	Correct Rejection
58.0519	1.0167	ISI	n/a	n/a	n/a	n/a
59.0686	0.5167	DISTRACTOR	1	39	G	Correct Rejection
59.5853	1.0167	ISI	n/a	n/a	n/a	n/a
60.6019	0.5167	DISTRACTOR	1	40	E	Correct Rejection
61.1186	1.0167	ISI	n/a	n/a	n/a	n/a
62.1353	0.5167	DISTRACTOR	1	41	D	Correct Rejection
62.652	1.0167	ISI	n/a	n/a	n/a	n/a
63.6686	0.5167	TARGET	1	42	D	Hit
64.1446	n/a	RESPONSE	n/a	n/a	n/a	n/a
64.1853	1.0167	ISI	n/a	n/a	n/a	n/a
65.202	0.5167	DISTRACTOR	1	43	B	Correct Rejection
65.7186	1.0167	ISI	n/a	n/a	n/a	n/a
66.7353	0.5167	TARGET	1	44	B	Hit
67.0558	n/a	RESPONSE	n/a	n/a	n/a	n/a
67.252	1.0167	ISI	n/a	n/a	n/a	n/a
68.2687	0.5167	DISTRACTOR	1	45	C	Correct Rejection
68.7853	1.0167	ISI	n/a	n/a	n/a	n/a
69.802	0.5167	DISTRACTOR	1	46	F	Correct Rejection
70.3187	1.0167	ISI	n/a	n/a	n/a	n/a
71.3354	0.5167	DISTRACTOR	1	47	C	Correct Rejection
71.852	1.0167	ISI	n/a	n/a	n/a	n/a
72.8687	0.5167	TARGET	1	48	C	Hit
73.2624	n/a	RESPONSE	n/a	n/a	n/a	n/a
73.3854	1.0167	ISI	n/a	n/a	n/a	n/a
74.402	0.5167	TARGET	1	49	C	Hit
74.9187	1.0167	ISI	n/a	n/a	n/a	n/a
75.1179	n/a	RESPONSE	n/a	n/a	n/a	n/a
75.9354	0.5167	DISTRACTOR	1	50	B	Correct Rejection
76.4521	1.1167	ISI	n/a	n/a	n/a	n/a
81.3564	n/a	RESPONSE	n/a	n/a	n/a	n/a
81.3854	1.0	ISI	n/a	n/a	n/a	n/a
82.3854	0.5	DISTRACTOR	2	1	F	Correct Rejection
82.8854	1.0	ISI	n/a	n/a	n/a	n/a
83.8854	0.5167	DISTRACTOR	2	2	F	False Alarm
84.4021	1.0167	ISI	n/a	n/a	n/a	n/a
84.4597	n/a	RESPONSE	n/a	n/a	n/a	n/a
85.4188	0.5167	TARGET	2	3	F	Hit
85.7714	n/a	RESPONSE	n/a	n/a	n/a	n/a
85.9355	1.0167	ISI	n/a	n/a	n/a	n/a
86.9521	0.5167	DISTRACTOR	2	4	B	Correct Rejection
87.4688	1.0167	ISI	n/a	n/a	n/a	n/a
88.4855	0.5167	DISTRACTOR	2	5	H	Correct Rejection
89.0021	1.0167	ISI	n/a	n/a	n/a	n/a
90.0188	0.5167	DISTRACTOR	2	6	E	Correct Rejection
90.5355	1.0167	ISI	n/a	n/a	n/a	n/a
91.5522	0.5167	DISTRACTOR	2	7	I	Correct Rejection
92.0688	1.0167	ISI	n/a	n/a	n/a	n/a
93.0855	0.5167	DISTRACTOR	2	8	I	False Alarm
93.6022	1.0167	ISI	n/a	n/a	n/a	n/a
93.6894	n/a	RESPONSE	n/a	n/a	n/a	n/a
94.6189	0.5167	TARGET	2	9	I	Hit
95.1355	1.0167	ISI	n/a	n/a	n/a	n/a
95.257	n/a	RESPONSE	n/a	n/a	n/a	n/a
96.1522	0.5167	DISTRACTOR	2	10	D	Correct Rejection
96.6689	1.0167	ISI	n/a	n/a	n/a	n/a
97.6856	0.5167	DISTRACTOR	2	11	G	Correct Rejection
98.2022	1.0167	ISI	n/a	n/a	n/a	n/a
99.2189	0.5167	DISTRACTOR	2	12	B	Correct Rejection
99.7356	1.0167	ISI	n/a	n/a	n/a	n/a
100.7522	0.5167	DISTRACTOR	2	13	E	Correct Rejection
101.2689	1.0167	ISI	n/a	n/a	n/a	n/a
102.2856	0.5167	DISTRACTOR	2	14	J	Correct Rejection
102.8023	1.0167	ISI	n/a	n/a	n/a	n/a
103.8189	0.5167	DISTRACTOR	2	15	C	Correct Rejection
104.3356	1.0167	ISI	n/a	n/a	n/a	n/a
105.3523	0.5167	DISTRACTOR	2	16	C	Correct Rejection
105.8689	1.0167	ISI	n/a	n/a	n/a	n/a
106.8856	0.5167	DISTRACTOR	2	17	F	Correct Rejection
107.4023	1.0167	ISI	n/a	n/a	n/a	n/a
108.419	0.5167	DISTRACTOR	2	18	D	Correct Rejection
108.9356	1.0167	ISI	n/a	n/a	n/a	n/a
109.9523	0.5167	DISTRACTOR	2	19	J	False Alarm
110.469	1.0167	ISI	n/a	n/a	n/a	n/a
110.9493	n/a	RESPONSE	n/a	n/a	n/a	n/a
111.4856	0.5167	DISTRACTOR	2	20	F	False Alarm
112.0023	1.0167	ISI	n/a	n/a	n/a	n/a
112.3569	n/a	RESPONSE	n/a	n/a	n/a	n/a
113.019	0.5167	TARGET	2	21	J	Miss
113.5357	1.0167	ISI	n/a	n/a	n/a	n/a
114.5523	0.5167	DISTRACTOR	2	22	B	Correct Rejection
115.069	1.0167	ISI	n/a	n/a	n/a	n/a
