onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0625	1.0167	ISI	n/a	n/a	n/a	n/a
1.0792	0.5166	DISTRACTOR	1	1	G	Correct Rejection
1.5958	1.0167	ISI	n/a	n/a	n/a	n/a
2.6125	0.5167	TARGET	1	2	G	Hit
3.0808	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.1292	1.0167	ISI	n/a	n/a	n/a	n/a
4.1458	0.5167	DISTRACTOR	1	3	D	Correct Rejection
4.6625	1.0167	ISI	n/a	n/a	n/a	n/a
5.6792	0.5166	DISTRACTOR	1	4	F	Correct Rejection
6.1959	1.0167	ISI	n/a	n/a	n/a	n/a
7.2126	0.5167	DISTRACTOR	1	5	B	Correct Rejection
7.7292	1.0166	ISI	n/a	n/a	n/a	n/a
8.7459	0.5167	DISTRACTOR	1	6	F	Correct Rejection
9.2626	1.0167	ISI	n/a	n/a	n/a	n/a
10.2793	0.5167	DISTRACTOR	1	7	D	Correct Rejection
10.7959	1.0167	ISI	n/a	n/a	n/a	n/a
11.8126	0.5167	DISTRACTOR	1	8	G	Correct Rejection
12.3293	1.0167	ISI	n/a	n/a	n/a	n/a
13.3459	0.5167	DISTRACTOR	1	9	J	Correct Rejection
13.8626	1.0167	ISI	n/a	n/a	n/a	n/a
14.8793	0.5167	DISTRACTOR	1	10	I	Correct Rejection
15.396	1.0167	ISI	n/a	n/a	n/a	n/a
16.4126	0.5167	DISTRACTOR	1	11	B	Correct Rejection
16.9293	1.0167	ISI	n/a	n/a	n/a	n/a
17.946	0.5166	DISTRACTOR	1	12	E	Correct Rejection
18.4626	1.0167	ISI	n/a	n/a	n/a	n/a
19.4793	0.5167	DISTRACTOR	1	13	G	Correct Rejection
19.996	1.0166	ISI	n/a	n/a	n/a	n/a
21.0126	0.5167	DISTRACTOR	1	14	H	Correct Rejection
21.5293	1.0167	ISI	n/a	n/a	n/a	n/a
22.546	0.5167	DISTRACTOR	1	15	F	Correct Rejection
23.0627	1.0167	ISI	n/a	n/a	n/a	n/a
24.0794	0.5167	TARGET	1	16	F	Hit
24.5026	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.596	1.0166	ISI	n/a	n/a	n/a	n/a
25.6127	0.5167	TARGET	1	17	F	Hit
26.051	n/a	RESPONSE	n/a	n/a	n/a	n/a
26.1294	1.0167	ISI	n/a	n/a	n/a	n/a
27.1461	0.5167	DISTRACTOR	1	18	B	Correct Rejection
27.6627	1.0166	ISI	n/a	n/a	n/a	n/a
28.6794	0.5167	TARGET	1	19	B	Hit
28.9722	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.1961	1.0166	ISI	n/a	n/a	n/a	n/a
30.2127	0.5167	DISTRACTOR	1	20	J	Correct Rejection
30.7294	1.0166	ISI	n/a	n/a	n/a	n/a
31.7461	0.5167	TARGET	1	21	J	Hit
32.069	n/a	RESPONSE	n/a	n/a	n/a	n/a
32.2628	1.0167	ISI	n/a	n/a	n/a	n/a
33.2794	0.5167	DISTRACTOR	1	22	C	Correct Rejection
33.7961	1.0166	ISI	n/a	n/a	n/a	n/a
34.8128	0.5167	DISTRACTOR	1	23	E	Correct Rejection
35.3294	1.0167	ISI	n/a	n/a	n/a	n/a
36.3461	0.5167	TARGET	1	24	E	Hit
36.6823	n/a	RESPONSE	n/a	n/a	n/a	n/a
36.8628	1.0167	ISI	n/a	n/a	n/a	n/a
37.8795	0.5167	DISTRACTOR	1	25	H	Correct Rejection
38.3962	1.0166	ISI	n/a	n/a	n/a	n/a
39.4128	0.5167	DISTRACTOR	1	26	B	Correct Rejection
39.9295	1.0167	ISI	n/a	n/a	n/a	n/a
40.9462	0.5167	DISTRACTOR	1	27	C	Correct Rejection
41.4629	1.0167	ISI	n/a	n/a	n/a	n/a
42.4795	0.5167	DISTRACTOR	1	28	A	Correct Rejection
42.9962	1.0167	ISI	n/a	n/a	n/a	n/a
44.0129	0.5166	DISTRACTOR	1	29	B	Correct Rejection
44.5295	1.0167	ISI	n/a	n/a	n/a	n/a
45.5462	0.5167	TARGET	1	30	B	Hit
45.9724	n/a	RESPONSE	n/a	n/a	n/a	n/a
46.0629	1.0167	ISI	n/a	n/a	n/a	n/a
47.0796	0.5167	DISTRACTOR	1	31	A	Correct Rejection
47.5962	1.0167	ISI	n/a	n/a	n/a	n/a
48.6129	0.5167	DISTRACTOR	1	32	C	Correct Rejection
49.1296	1.0167	ISI	n/a	n/a	n/a	n/a
50.1463	0.5166	TARGET	1	33	C	Hit
50.442	n/a	RESPONSE	n/a	n/a	n/a	n/a
50.6629	1.0167	ISI	n/a	n/a	n/a	n/a
51.6796	0.5167	DISTRACTOR	1	34	F	Correct Rejection
52.1963	1.0167	ISI	n/a	n/a	n/a	n/a
53.213	0.5167	DISTRACTOR	1	35	A	Correct Rejection
53.7296	1.0167	ISI	n/a	n/a	n/a	n/a
54.7463	0.5167	DISTRACTOR	1	36	D	Correct Rejection
55.263	1.0167	ISI	n/a	n/a	n/a	n/a
56.2796	0.5166	TARGET	1	37	D	Hit
56.7473	n/a	RESPONSE	n/a	n/a	n/a	n/a
56.7963	1.0167	ISI	n/a	n/a	n/a	n/a
57.813	0.5167	DISTRACTOR	1	38	C	Correct Rejection
58.3296	1.0167	ISI	n/a	n/a	n/a	n/a
59.3463	0.5166	DISTRACTOR	1	39	G	Correct Rejection
59.863	1.0167	ISI	n/a	n/a	n/a	n/a
60.8797	0.5167	DISTRACTOR	1	40	J	Correct Rejection
61.3964	1.0166	ISI	n/a	n/a	n/a	n/a
62.413	0.5167	DISTRACTOR	1	41	H	Correct Rejection
62.9297	1.0166	ISI	n/a	n/a	n/a	n/a
63.9463	0.5167	DISTRACTOR	1	42	A	Correct Rejection
64.463	1.0167	ISI	n/a	n/a	n/a	n/a
65.4797	0.5166	DISTRACTOR	1	43	J	Correct Rejection
65.9964	1.0167	ISI	n/a	n/a	n/a	n/a
67.0131	0.5167	TARGET	1	44	J	Hit
67.506	n/a	RESPONSE	n/a	n/a	n/a	n/a
67.5297	1.0167	ISI	n/a	n/a	n/a	n/a
68.5464	0.5167	DISTRACTOR	1	45	E	Correct Rejection
69.0631	1.0167	ISI	n/a	n/a	n/a	n/a
70.0798	0.5167	DISTRACTOR	1	46	I	Correct Rejection
70.5964	1.0167	ISI	n/a	n/a	n/a	n/a
71.6131	0.5167	DISTRACTOR	1	47	A	Correct Rejection
72.1298	1.0167	ISI	n/a	n/a	n/a	n/a
73.1464	0.5167	DISTRACTOR	1	48	H	Correct Rejection
73.6631	1.0167	ISI	n/a	n/a	n/a	n/a
74.6798	0.5167	DISTRACTOR	1	49	F	Correct Rejection
75.1965	1.0167	ISI	n/a	n/a	n/a	n/a
76.2131	0.5166	DISTRACTOR	1	50	B	Correct Rejection
76.7298	1.1167	ISI	n/a	n/a	n/a	n/a
91.4339	n/a	RESPONSE	n/a	n/a	n/a	n/a
91.4966	1.0167	ISI	n/a	n/a	n/a	n/a
92.5133	0.5166	DISTRACTOR	2	1	I	Correct Rejection
93.0299	1.0167	ISI	n/a	n/a	n/a	n/a
94.0466	0.5166	DISTRACTOR	2	2	H	Correct Rejection
94.5633	1.0167	ISI	n/a	n/a	n/a	n/a
95.58	0.5167	DISTRACTOR	2	3	B	Correct Rejection
96.0966	1.0166	ISI	n/a	n/a	n/a	n/a
97.1133	0.5167	TARGET	2	4	H	Hit
97.5955	n/a	RESPONSE	n/a	n/a	n/a	n/a
97.63	1.0167	ISI	n/a	n/a	n/a	n/a
98.6467	0.5167	DISTRACTOR	2	5	A	Correct Rejection
99.1633	1.0166	ISI	n/a	n/a	n/a	n/a
100.18	0.5167	DISTRACTOR	2	6	A	Correct Rejection
100.6967	1.0167	ISI	n/a	n/a	n/a	n/a
101.7134	0.5167	DISTRACTOR	2	7	H	Correct Rejection
102.23	1.0167	ISI	n/a	n/a	n/a	n/a
103.2467	0.5167	DISTRACTOR	2	8	C	Correct Rejection
103.7634	1.0166	ISI	n/a	n/a	n/a	n/a
104.78	0.5167	TARGET	2	9	H	Hit
105.1938	n/a	RESPONSE	n/a	n/a	n/a	n/a
105.2967	1.0167	ISI	n/a	n/a	n/a	n/a
106.3134	0.5167	TARGET	2	10	C	Hit
106.6623	n/a	RESPONSE	n/a	n/a	n/a	n/a
106.8301	1.0166	ISI	n/a	n/a	n/a	n/a
107.8467	0.5167	DISTRACTOR	2	11	A	Correct Rejection
108.3634	1.0167	ISI	n/a	n/a	n/a	n/a
109.3801	0.5167	DISTRACTOR	2	12	F	Correct Rejection
109.8968	1.0167	ISI	n/a	n/a	n/a	n/a
110.9134	0.5167	DISTRACTOR	2	13	B	Correct Rejection
111.4301	1.0167	ISI	n/a	n/a	n/a	n/a
112.4468	0.5167	DISTRACTOR	2	14	C	Correct Rejection
112.9635	1.0167	ISI	n/a	n/a	n/a	n/a
113.9801	0.5166	DISTRACTOR	2	15	C	Correct Rejection
114.4968	1.0167	ISI	n/a	n/a	n/a	n/a
115.5135	0.5167	DISTRACTOR	2	16	E	Correct Rejection
116.0302	1.0166	ISI	n/a	n/a	n/a	n/a
117.0468	0.5167	DISTRACTOR	2	17	F	Correct Rejection
117.5635	1.0167	ISI	n/a	n/a	n/a	n/a
118.5802	0.5166	DISTRACTOR	2	18	I	Correct Rejection
119.0968	1.0167	ISI	n/a	n/a	n/a	n/a
120.1135	0.5167	DISTRACTOR	2	19	A	Correct Rejection
120.6302	1.0167	ISI	n/a	n/a	n/a	n/a
121.6469	0.5167	DISTRACTOR	2	20	D	Correct Rejection
122.1635	1.0167	ISI	n/a	n/a	n/a	n/a
123.1802	0.5167	TARGET	2	21	A	Hit
123.6969	1.0167	ISI	n/a	n/a	n/a	n/a
123.7902	n/a	RESPONSE	n/a	n/a	n/a	n/a
124.7135	0.5167	DISTRACTOR	2	22	C	Correct Rejection
125.2302	1.0167	ISI	n/a	n/a	n/a	n/a
126.2469	0.5166	DISTRACTOR	2	23	I	Correct Rejection
126.7635	1.0167	ISI	n/a	n/a	n/a	n/a
127.7802	0.5167	DISTRACTOR	2	24	A	Correct Rejection
128.2969	1.0167	ISI	n/a	n/a	n/a	n/a
129.3136	0.5166	DISTRACTOR	2	25	A	Correct Rejection
129.8302	1.0167	ISI	n/a	n/a	n/a	n/a
130.8469	0.5167	DISTRACTOR	2	26	G	Correct Rejection
131.3636	1.0167	ISI	n/a	n/a	n/a	n/a
132.3803	0.5167	TARGET	2	27	A	Hit
132.7931	n/a	RESPONSE	n/a	n/a	n/a	n/a
132.897	1.0167	ISI	n/a	n/a	n/a	n/a
133.9136	0.5167	DISTRACTOR	2	28	B	Correct Rejection
134.4303	1.0167	ISI	n/a	n/a	n/a	n/a
135.447	0.5167	DISTRACTOR	2	29	C	Correct Rejection
135.9637	1.0167	ISI	n/a	n/a	n/a	n/a
136.9803	0.5166	DISTRACTOR	2	30	E	Correct Rejection
137.497	1.0167	ISI	n/a	n/a	n/a	n/a
138.5137	0.5167	TARGET	2	31	C	Hit
139.0025	n/a	RESPONSE	n/a	n/a	n/a	n/a
139.0303	1.0167	ISI	n/a	n/a	n/a	n/a
140.047	0.5167	DISTRACTOR	2	32	C	Correct Rejection
140.5637	1.0167	ISI	n/a	n/a	n/a	n/a
141.5804	0.5167	DISTRACTOR	2	33	A	Correct Rejection
142.097	1.0167	ISI	n/a	n/a	n/a	n/a
143.1137	0.5167	DISTRACTOR	2	34	J	Correct Rejection
143.6304	1.0167	ISI	n/a	n/a	n/a	n/a
144.6471	0.5166	TARGET	2	35	A	Hit
145.1162	n/a	RESPONSE	n/a	n/a	n/a	n/a
145.1637	1.0167	ISI	n/a	n/a	n/a	n/a
146.1804	0.5167	TARGET	2	36	J	Hit
146.5049	n/a	RESPONSE	n/a	n/a	n/a	n/a
146.6971	1.0167	ISI	n/a	n/a	n/a	n/a
147.7137	0.5166	TARGET	2	37	A	Hit
148.213	n/a	RESPONSE	n/a	n/a	n/a	n/a
148.2304	1.0167	ISI	n/a	n/a	n/a	n/a
149.2471	0.5167	DISTRACTOR	2	38	D	Correct Rejection
149.7638	1.0167	ISI	n/a	n/a	n/a	n/a
150.7804	0.5166	DISTRACTOR	2	39	D	False Alarm
151.2971	1.0167	ISI	n/a	n/a	n/a	n/a
151.3097	n/a	RESPONSE	n/a	n/a	n/a	n/a
152.3138	0.5166	DISTRACTOR	2	40	H	Correct Rejection
152.8304	1.0167	ISI	n/a	n/a	n/a	n/a
153.8471	0.5167	DISTRACTOR	2	41	J	Correct Rejection
154.3638	1.0167	ISI	n/a	n/a	n/a	n/a
155.3805	0.5166	DISTRACTOR	2	42	F	Correct Rejection
155.8971	1.0167	ISI	n/a	n/a	n/a	n/a
156.9138	0.5167	DISTRACTOR	2	43	H	Correct Rejection
157.4305	1.0167	ISI	n/a	n/a	n/a	n/a
158.4472	0.5167	TARGET	2	44	F	Hit
158.876	n/a	RESPONSE	n/a	n/a	n/a	n/a
158.9638	1.0167	ISI	n/a	n/a	n/a	n/a
159.9805	0.5167	DISTRACTOR	2	45	F	Correct Rejection
160.4972	1.0167	ISI	n/a	n/a	n/a	n/a
161.5139	0.5166	DISTRACTOR	2	46	B	Correct Rejection
162.0305	1.0167	ISI	n/a	n/a	n/a	n/a
163.0472	0.5167	DISTRACTOR	2	47	C	Correct Rejection
163.5639	1.0167	ISI	n/a	n/a	n/a	n/a
164.5806	0.5167	DISTRACTOR	2	48	F	Correct Rejection
165.0972	1.0167	ISI	n/a	n/a	n/a	n/a
166.1139	0.5167	DISTRACTOR	2	49	I	Correct Rejection
166.6306	1.0167	ISI	n/a	n/a	n/a	n/a
167.6473	0.5167	DISTRACTOR	2	50	B	Correct Rejection
168.1639	1.1	ISI	n/a	n/a	n/a	n/a
181.5747	n/a	RESPONSE	n/a	n/a	n/a	n/a
181.6306	1.0167	ISI	n/a	n/a	n/a	n/a
182.6474	0.5166	DISTRACTOR	3	1	E	Correct Rejection
183.164	1.0167	ISI	n/a	n/a	n/a	n/a
184.1807	0.5166	DISTRACTOR	3	2	G	Correct Rejection
184.6973	1.0167	ISI	n/a	n/a	n/a	n/a
185.7141	0.5167	DISTRACTOR	3	3	H	Correct Rejection
186.2307	1.0167	ISI	n/a	n/a	n/a	n/a
187.2474	0.5167	DISTRACTOR	3	4	I	Correct Rejection
187.7641	1.0167	ISI	n/a	n/a	n/a	n/a
188.7808	0.5167	TARGET	3	5	G	Hit
189.2687	n/a	RESPONSE	n/a	n/a	n/a	n/a
189.2974	1.0167	ISI	n/a	n/a	n/a	n/a
190.3141	0.5167	DISTRACTOR	3	6	F	Correct Rejection
190.8308	1.0167	ISI	n/a	n/a	n/a	n/a
191.8474	0.5167	DISTRACTOR	3	7	H	Correct Rejection
192.3641	1.0167	ISI	n/a	n/a	n/a	n/a
193.3808	0.5166	DISTRACTOR	3	8	A	Correct Rejection
193.8974	1.0167	ISI	n/a	n/a	n/a	n/a
194.9141	0.5167	DISTRACTOR	3	9	J	Correct Rejection
195.4308	1.0167	ISI	n/a	n/a	n/a	n/a
196.4475	0.5167	DISTRACTOR	3	10	G	Correct Rejection
196.9642	1.0167	ISI	n/a	n/a	n/a	n/a
197.9808	0.5167	TARGET	3	11	A	Hit
198.4152	n/a	RESPONSE	n/a	n/a	n/a	n/a
198.4975	1.0167	ISI	n/a	n/a	n/a	n/a
199.5142	0.5167	TARGET	3	12	J	Hit
200.0309	1.0167	ISI	n/a	n/a	n/a	n/a
200.0433	n/a	RESPONSE	n/a	n/a	n/a	n/a
201.0475	0.5167	TARGET	3	13	G	Hit
201.5642	1.0167	ISI	n/a	n/a	n/a	n/a
201.895	n/a	RESPONSE	n/a	n/a	n/a	n/a
202.5809	0.5166	DISTRACTOR	3	14	J	Correct Rejection
203.0975	1.0167	ISI	n/a	n/a	n/a	n/a
204.1142	0.5167	DISTRACTOR	3	15	F	Correct Rejection
204.6309	1.0167	ISI	n/a	n/a	n/a	n/a
205.6476	0.5167	DISTRACTOR	3	16	C	Correct Rejection
206.1642	1.0167	ISI	n/a	n/a	n/a	n/a
207.1809	0.5166	DISTRACTOR	3	17	I	Correct Rejection
207.6976	1.0167	ISI	n/a	n/a	n/a	n/a
208.7143	0.5167	DISTRACTOR	3	18	E	Correct Rejection
209.2309	1.0167	ISI	n/a	n/a	n/a	n/a
210.2476	0.5166	DISTRACTOR	3	19	J	Correct Rejection
210.7642	1.0167	ISI	n/a	n/a	n/a	n/a
211.781	0.5167	TARGET	3	20	I	Miss
212.2976	1.0167	ISI	n/a	n/a	n/a	n/a
213.3143	0.5166	DISTRACTOR	3	21	H	Correct Rejection
213.8309	1.0167	ISI	n/a	n/a	n/a	n/a
214.8476	0.5167	DISTRACTOR	3	22	D	Correct Rejection
215.3643	1.0167	ISI	n/a	n/a	n/a	n/a
216.381	0.5166	DISTRACTOR	3	23	A	Correct Rejection
216.8976	1.0167	ISI	n/a	n/a	n/a	n/a
217.9143	0.5166	DISTRACTOR	3	24	F	Correct Rejection
218.431	1.0167	ISI	n/a	n/a	n/a	n/a
219.4477	0.5167	DISTRACTOR	3	25	G	Correct Rejection
219.9643	1.0167	ISI	n/a	n/a	n/a	n/a
220.981	0.5167	DISTRACTOR	3	26	D	Correct Rejection
221.4977	1.0166	ISI	n/a	n/a	n/a	n/a
222.5143	0.5167	DISTRACTOR	3	27	D	Correct Rejection
223.031	1.0167	ISI	n/a	n/a	n/a	n/a
224.0477	0.5167	DISTRACTOR	3	28	E	Correct Rejection
224.5644	1.0167	ISI	n/a	n/a	n/a	n/a
225.5811	0.5167	DISTRACTOR	3	29	A	Correct Rejection
226.0977	1.0167	ISI	n/a	n/a	n/a	n/a
227.1144	0.5167	DISTRACTOR	3	30	A	False Alarm
227.6311	1.0166	ISI	n/a	n/a	n/a	n/a
227.9303	n/a	RESPONSE	n/a	n/a	n/a	n/a
228.6477	0.5167	DISTRACTOR	3	31	J	Correct Rejection
229.1644	1.0167	ISI	n/a	n/a	n/a	n/a
230.1811	0.5166	TARGET	3	32	A	Hit
230.6598	n/a	RESPONSE	n/a	n/a	n/a	n/a
230.6977	1.0167	ISI	n/a	n/a	n/a	n/a
231.7144	0.5167	TARGET	3	33	A	Hit
232.1602	n/a	RESPONSE	n/a	n/a	n/a	n/a
232.2311	1.0167	ISI	n/a	n/a	n/a	n/a
233.2478	0.5166	DISTRACTOR	3	34	I	Correct Rejection
233.7644	1.0167	ISI	n/a	n/a	n/a	n/a
234.7811	0.5167	DISTRACTOR	3	35	H	Correct Rejection
235.2978	1.0167	ISI	n/a	n/a	n/a	n/a
236.3145	0.5167	DISTRACTOR	3	36	F	Correct Rejection
236.8312	1.0167	ISI	n/a	n/a	n/a	n/a
237.8478	0.5167	TARGET	3	37	I	Hit
238.274	n/a	RESPONSE	n/a	n/a	n/a	n/a
238.3645	1.0167	ISI	n/a	n/a	n/a	n/a
239.3812	0.5167	DISTRACTOR	3	38	E	Correct Rejection
239.8978	1.0167	ISI	n/a	n/a	n/a	n/a
240.9145	0.5167	DISTRACTOR	3	39	H	Correct Rejection
241.4312	1.0167	ISI	n/a	n/a	n/a	n/a
242.4479	0.5167	TARGET	3	40	I	Hit
242.9645	1.0166	ISI	n/a	n/a	n/a	n/a
242.9669	n/a	RESPONSE	n/a	n/a	n/a	n/a
243.9812	0.5167	DISTRACTOR	3	41	I	Correct Rejection
244.4979	1.0167	ISI	n/a	n/a	n/a	n/a
245.5146	0.5167	DISTRACTOR	3	42	B	Correct Rejection
246.0312	1.0167	ISI	n/a	n/a	n/a	n/a
247.0479	0.5167	DISTRACTOR	3	43	F	Correct Rejection
247.5646	1.0166	ISI	n/a	n/a	n/a	n/a
248.5812	0.5167	DISTRACTOR	3	44	D	Correct Rejection
249.0979	1.0166	ISI	n/a	n/a	n/a	n/a
