onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0632	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0966	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6132	1.9333	T_INK	1	Incongruent	zielony	green	czerwony	red	hit	n/a
3.5117	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
3.5466	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.0633	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.0799	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.5966	1.05	T_INK	2	Incongruent	czerwony	red	żółty	yellow	hit	n/a
6.6245	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
6.6466	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1633	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.1799	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.6966	1.0167	T_INK	3	Incongruent	niebieski	blue	czerwony	red	hit	n/a
9.6895	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
9.7133	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.23	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.2467	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.7633	0.7334	T_INK	4	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
12.467	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
12.4967	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.0133	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.03	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.5467	1.05	T_INK	5	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
15.5637	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
15.5967	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.1133	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.13	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.6467	0.55	T_INK	6	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
18.1657	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
18.1967	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.7134	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.7301	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.2467	0.7167	T_INK	7	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
20.9431	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
20.9634	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.48	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.4968	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.0134	0.6833	T_INK	8	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
23.6729	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
23.6968	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.2134	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.2301	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.7468	0.9333	T_INK	9	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
26.6578	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
26.6801	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.1968	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.2135	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.7301	0.65	T_INK	10	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
29.3556	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
29.3801	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.8968	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.9135	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.4301	0.75	T_INK	11	Incongruent	niebieski	blue	zielony	green	hit	n/a
32.149	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
32.1802	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.6968	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.7301	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.2469	0.9333	T_INK	12	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
35.15	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
35.1802	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.6969	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.1247	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.1802	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.1969	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.7135	0.7167	INK	1	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
41.4074	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
41.4302	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.4469	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.9636	0.8667	INK	2	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
43.8018	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
43.8303	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.8469	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.3636	0.8	INK	3	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
46.1323	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
46.1636	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.1803	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.6969	0.7834	INK	4	Incongruent	czerwony	red	żółty	yellow	hit	n/a
