onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0364	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.053	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.553	2.4	T_INK	1	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
3.9334	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
3.953	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.453	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.4529	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.9529	0.7833	T_INK	2	Incongruent	zielony	green	czerwony	red	hit	n/a
6.7315	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
6.7363	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.2363	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.2362	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.7362	0.55	T_INK	3	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
9.2738	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
9.2862	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.7862	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.7862	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.2862	0.8167	T_INK	4	Incongruent	czerwony	red	niebieski	blue	hit	n/a
12.0879	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
12.1028	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.6028	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.6028	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.1028	0.55	T_INK	5	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
14.6462	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
14.6528	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.1528	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.1528	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.6528	0.85	T_INK	6	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
17.4923	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
17.5027	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
