onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0612	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0946	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6112	1.2	T_INK	1	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
2.7777	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
2.8112	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.3279	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.3446	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.8613	0.75	T_INK	2	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
5.5714	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
5.6113	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.1279	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1446	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.6613	0.9	T_INK	3	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
8.5246	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
8.5613	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.078	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.0946	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.6113	0.7334	T_INK	4	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
11.3183	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
11.3446	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.8613	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.878	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.3946	0.5334	T_INK	5	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
13.9045	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
13.928	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.4447	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.4613	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.978	0.9667	T_INK	6	Incongruent	zielony	green	niebieski	blue	hit	n/a
16.9216	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
16.9447	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.4614	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
