onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0353	1.0	ISI	n/a	n/a	n/a	n/a
1.0353	0.5	DISTRACTOR	1	1	C	Correct Rejection
1.5353	1.0	ISI	n/a	n/a	n/a	n/a
2.5353	0.5	DISTRACTOR	1	2	H	Correct Rejection
3.0353	1.0	ISI	n/a	n/a	n/a	n/a
4.0353	0.5	DISTRACTOR	1	3	A	Correct Rejection
4.5352	1.0	ISI	n/a	n/a	n/a	n/a
5.5352	0.5	DISTRACTOR	1	4	E	Correct Rejection
6.0352	1.0	ISI	n/a	n/a	n/a	n/a
7.0352	0.5	TARGET	1	5	E	Hit
7.3227	n/a	RESPONSE	n/a	n/a	n/a	n/a
7.5352	1.0	ISI	n/a	n/a	n/a	n/a
8.5352	0.5	TARGET	1	6	E	Hit
9.0352	1.0	ISI	n/a	n/a	n/a	n/a
9.2573	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.0351	0.5	TARGET	1	7	E	Hit
10.3765	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.5351	1.0	ISI	n/a	n/a	n/a	n/a
11.5351	0.5	DISTRACTOR	1	8	D	Correct Rejection
12.0351	1.0	ISI	n/a	n/a	n/a	n/a
13.0351	0.5	DISTRACTOR	1	9	I	Correct Rejection
13.5351	1.0	ISI	n/a	n/a	n/a	n/a
14.535	0.5	DISTRACTOR	1	10	H	Correct Rejection
15.035	1.0	ISI	n/a	n/a	n/a	n/a
16.035	0.5	DISTRACTOR	1	11	I	False Alarm
16.535	1.0	ISI	n/a	n/a	n/a	n/a
16.5481	n/a	RESPONSE	n/a	n/a	n/a	n/a
17.535	0.5	DISTRACTOR	1	12	C	Correct Rejection
18.035	1.0	ISI	n/a	n/a	n/a	n/a
19.035	0.5	DISTRACTOR	1	13	G	Correct Rejection
19.535	1.0	ISI	n/a	n/a	n/a	n/a
20.5349	0.5	DISTRACTOR	1	14	A	Correct Rejection
21.0349	1.0	ISI	n/a	n/a	n/a	n/a
22.0349	0.5	DISTRACTOR	1	15	C	Correct Rejection
22.5349	1.0	ISI	n/a	n/a	n/a	n/a
23.5349	0.5	DISTRACTOR	1	16	I	Correct Rejection
24.0349	1.0	ISI	n/a	n/a	n/a	n/a
25.0348	0.5	DISTRACTOR	1	17	A	Correct Rejection
25.5348	1.0	ISI	n/a	n/a	n/a	n/a
26.5348	0.5	DISTRACTOR	1	18	D	Correct Rejection
27.0348	1.0	ISI	n/a	n/a	n/a	n/a
28.0348	0.5	DISTRACTOR	1	19	J	Correct Rejection
28.5348	1.0	ISI	n/a	n/a	n/a	n/a
29.5348	0.5	DISTRACTOR	1	20	C	Correct Rejection
30.0347	1.0	ISI	n/a	n/a	n/a	n/a
31.0347	0.5	TARGET	1	21	C	Hit
31.3535	n/a	RESPONSE	n/a	n/a	n/a	n/a
31.5347	1.0	ISI	n/a	n/a	n/a	n/a
32.5347	0.5	DISTRACTOR	1	22	I	Correct Rejection
33.0347	1.0	ISI	n/a	n/a	n/a	n/a
34.0347	0.5	TARGET	1	23	I	Hit
34.4075	n/a	RESPONSE	n/a	n/a	n/a	n/a
34.5346	1.0	ISI	n/a	n/a	n/a	n/a
35.5346	0.5	DISTRACTOR	1	24	B	Correct Rejection
36.0346	1.0	ISI	n/a	n/a	n/a	n/a
37.0346	0.5	DISTRACTOR	1	25	I	Correct Rejection
37.5346	1.0	ISI	n/a	n/a	n/a	n/a
38.5346	0.5	DISTRACTOR	1	26	F	Correct Rejection
39.0346	1.0	ISI	n/a	n/a	n/a	n/a
40.0345	0.5	DISTRACTOR	1	27	B	Correct Rejection
40.5345	1.0	ISI	n/a	n/a	n/a	n/a
41.5345	0.5	DISTRACTOR	1	28	I	Correct Rejection
42.0345	1.0	ISI	n/a	n/a	n/a	n/a
43.0345	0.5	DISTRACTOR	1	29	G	Correct Rejection
43.5345	1.0	ISI	n/a	n/a	n/a	n/a
44.5344	0.5	DISTRACTOR	1	30	I	Correct Rejection
45.0344	1.0	ISI	n/a	n/a	n/a	n/a
46.0344	0.5	DISTRACTOR	1	31	F	Correct Rejection
46.5344	1.0	ISI	n/a	n/a	n/a	n/a
47.5344	0.5	DISTRACTOR	1	32	G	Correct Rejection
48.0344	1.0	ISI	n/a	n/a	n/a	n/a
49.0344	0.5	DISTRACTOR	1	33	J	Correct Rejection
49.5344	1.0	ISI	n/a	n/a	n/a	n/a
50.5343	0.5	DISTRACTOR	1	34	F	Correct Rejection
51.0343	1.0	ISI	n/a	n/a	n/a	n/a
52.0343	0.5	DISTRACTOR	1	35	A	Correct Rejection
52.5343	1.0	ISI	n/a	n/a	n/a	n/a
53.5343	0.5	DISTRACTOR	1	36	B	Correct Rejection
54.0343	1.0	ISI	n/a	n/a	n/a	n/a
55.0342	0.5	DISTRACTOR	1	37	C	Correct Rejection
55.5342	1.0	ISI	n/a	n/a	n/a	n/a
56.5342	0.5	DISTRACTOR	1	38	A	Correct Rejection
57.0342	1.0	ISI	n/a	n/a	n/a	n/a
58.0342	0.5	DISTRACTOR	1	39	C	Correct Rejection
58.5342	1.0	ISI	n/a	n/a	n/a	n/a
59.5341	0.5	DISTRACTOR	1	40	F	Correct Rejection
60.0341	1.0	ISI	n/a	n/a	n/a	n/a
61.0341	0.5	TARGET	1	41	F	Hit
61.3482	n/a	RESPONSE	n/a	n/a	n/a	n/a
61.5341	1.0	ISI	n/a	n/a	n/a	n/a
62.5341	0.5	TARGET	1	42	F	Hit
63.0341	1.0	ISI	n/a	n/a	n/a	n/a
63.1548	n/a	RESPONSE	n/a	n/a	n/a	n/a
64.0341	0.5	DISTRACTOR	1	43	I	Correct Rejection
64.5341	1.0	ISI	n/a	n/a	n/a	n/a
65.534	0.5	DISTRACTOR	1	44	E	Correct Rejection
66.034	1.0	ISI	n/a	n/a	n/a	n/a
67.034	0.5	DISTRACTOR	1	45	J	Correct Rejection
67.534	1.0	ISI	n/a	n/a	n/a	n/a
68.534	0.5	DISTRACTOR	1	46	B	Correct Rejection
69.034	1.0	ISI	n/a	n/a	n/a	n/a
70.034	0.5	TARGET	1	47	B	Hit
70.4138	n/a	RESPONSE	n/a	n/a	n/a	n/a
70.5339	1.0	ISI	n/a	n/a	n/a	n/a
71.5339	0.5	DISTRACTOR	1	48	I	Correct Rejection
72.0339	1.0	ISI	n/a	n/a	n/a	n/a
73.0339	0.5	TARGET	1	49	I	Hit
73.4675	n/a	RESPONSE	n/a	n/a	n/a	n/a
73.5339	1.0	ISI	n/a	n/a	n/a	n/a
74.5338	0.5	TARGET	1	50	I	Hit
74.8425	n/a	RESPONSE	n/a	n/a	n/a	n/a
75.0338	1.0667	ISI	n/a	n/a	n/a	n/a
87.7293	n/a	RESPONSE	n/a	n/a	n/a	n/a
87.7669	1.0	ISI	n/a	n/a	n/a	n/a
88.7669	0.5	DISTRACTOR	2	1	I	Correct Rejection
89.2669	1.0	ISI	n/a	n/a	n/a	n/a
90.2669	0.5	DISTRACTOR	2	2	D	Correct Rejection
90.7669	1.0	ISI	n/a	n/a	n/a	n/a
91.7668	0.5	TARGET	2	3	I	Hit
92.2061	n/a	RESPONSE	n/a	n/a	n/a	n/a
92.2668	1.0	ISI	n/a	n/a	n/a	n/a
93.2668	0.5	TARGET	2	4	D	Hit
93.7668	1.0	ISI	n/a	n/a	n/a	n/a
93.8209	n/a	RESPONSE	n/a	n/a	n/a	n/a
94.7668	0.5	TARGET	2	5	I	Miss
95.2668	1.0	ISI	n/a	n/a	n/a	n/a
96.2668	0.5	DISTRACTOR	2	6	I	Correct Rejection
96.7667	1.0	ISI	n/a	n/a	n/a	n/a
97.7667	0.5	DISTRACTOR	2	7	F	Correct Rejection
98.2667	1.0	ISI	n/a	n/a	n/a	n/a
99.2667	0.5	TARGET	2	8	I	Hit
99.5768	n/a	RESPONSE	n/a	n/a	n/a	n/a
99.7667	1.0	ISI	n/a	n/a	n/a	n/a
100.7667	0.5	DISTRACTOR	2	9	J	Correct Rejection
101.2666	1.0	ISI	n/a	n/a	n/a	n/a
102.2666	0.5	DISTRACTOR	2	10	G	Correct Rejection
102.7666	1.0	ISI	n/a	n/a	n/a	n/a
103.7666	0.5	DISTRACTOR	2	11	F	Correct Rejection
104.2666	1.0	ISI	n/a	n/a	n/a	n/a
105.2666	0.5	DISTRACTOR	2	12	E	Correct Rejection
105.7666	1.0	ISI	n/a	n/a	n/a	n/a
106.7665	0.5	DISTRACTOR	2	13	B	Correct Rejection
107.2665	1.0	ISI	n/a	n/a	n/a	n/a
108.2665	0.5	DISTRACTOR	2	14	G	Correct Rejection
108.7665	1.0	ISI	n/a	n/a	n/a	n/a
109.7665	0.5	DISTRACTOR	2	15	G	False Alarm
110.2665	1.0	ISI	n/a	n/a	n/a	n/a
110.2892	n/a	RESPONSE	n/a	n/a	n/a	n/a
111.2664	0.5	DISTRACTOR	2	16	J	Correct Rejection
111.7664	1.0	ISI	n/a	n/a	n/a	n/a
112.7664	0.5	DISTRACTOR	2	17	E	Correct Rejection
113.2664	1.0	ISI	n/a	n/a	n/a	n/a
