onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58.2916	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
58.3396	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
59.2194	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
68.0175	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.0838	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.1172	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.6338	1.6	T_INK	1	Incongruent	zielony	green	żółty	yellow	hit	n/a
71.2008	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
71.2339	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.7505	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.7672	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.2839	1.0667	T_INK	2	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	incorrect	n/a
74.3201	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
74.3506	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.8672	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75.8839	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.4006	0.7667	T_INK	3	Incongruent	żółty	yellow	czerwony	red	hit	n/a
77.1355	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
77.1673	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
77.6839	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
78.7006	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.2173	0.7167	T_INK	4	Incongruent	żółty	yellow	zielony	green	hit	n/a
79.9029	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
79.934	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
80.4507	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.4673	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.984	0.6667	T_INK	5	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
82.6223	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
82.6507	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
83.1673	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
84.184	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
84.7007	0.6333	T_INK	6	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
85.3097	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
85.334	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.8507	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
86.8674	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.3841	0.7	T_INK	7	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
88.0611	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
88.0841	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.6007	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
89.6174	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90.1341	0.65	T_INK	8	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
90.7646	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
90.7841	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.3008	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
92.3175	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
92.8341	0.75	T_INK	9	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
93.5639	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
93.5841	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94.1008	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.1175	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.6342	0.7167	T_INK	10	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
96.3153	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
96.3508	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
96.8675	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.8842	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
98.4009	0.8333	T_INK	11	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
99.2107	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
99.2342	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
99.7509	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
100.7676	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
101.2842	0.6833	T_INK	12	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
101.9461	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
101.9676	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102.4842	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
116.359	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
116.4177	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.4344	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.9511	0.9167	INK	1	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
118.8385	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
118.8678	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
119.8844	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.4011	1.1	INK	2	Incongruent	czerwony	red	zielony	green	hit	n/a
121.4779	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
121.5011	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.5178	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.0345	0.6	INK	3	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
123.6054	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
123.6345	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.6512	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
125.1678	0.7667	INK	4	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
125.9089	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
125.9345	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.9512	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.4679	0.7333	INK	5	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
128.1804	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
128.2012	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.2179	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.7346	0.6667	INK	6	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
130.372	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
130.4012	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.4179	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.9346	0.6167	INK	7	Incongruent	zielony	green	niebieski	blue	hit	n/a
132.5315	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
132.5513	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.5679	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
134.0846	0.5834	INK	8	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
134.643	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
134.668	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.6846	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.2013	0.6833	INK	9	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
136.8666	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
136.8846	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137.9013	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.418	0.5333	INK	10	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
138.9301	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
138.9513	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.968	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.4847	0.7833	INK	11	Incongruent	czerwony	red	żółty	yellow	hit	n/a
141.2496	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
141.268	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
142.2847	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
142.8014	1.1333	INK	12	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
143.905	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
143.9347	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
144.9514	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.4681	0.6334	INK	13	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
146.0806	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
146.1014	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
147.1181	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
147.6348	0.7667	INK	14	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
148.3841	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
148.4014	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
149.4181	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
149.9348	0.8833	INK	15	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
150.7835	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
150.8181	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.8348	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
152.3515	0.7667	INK	16	Incongruent	czerwony	red	niebieski	blue	hit	n/a
153.0871	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
153.1182	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
154.1348	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
154.6515	0.6333	INK	17	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
155.2626	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
155.2849	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
156.3015	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
156.8182	0.7333	INK	18	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
157.5181	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
157.5515	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
158.5682	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
159.0849	0.6	INK	19	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
159.6617	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
159.6849	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
160.7016	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
161.2183	0.7167	INK	20	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
161.9172	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
161.9349	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
162.9516	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.4683	0.4667	INK	21	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
163.9167	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
163.935	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
164.9516	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
165.4683	0.4833	INK	22	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
165.9323	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
165.9516	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
166.9683	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167.485	0.4667	INK	23	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
167.9318	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
167.9517	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
168.9683	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
169.485	0.65	INK	24	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
170.1074	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
170.135	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
171.1517	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
171.6684	0.8834	INK	25	Incongruent	zielony	green	czerwony	red	hit	n/a
172.5228	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
172.5517	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
173.5684	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
174.0851	0.5667	INK	26	Incongruent	żółty	yellow	czerwony	red	hit	n/a
174.6344	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
174.6517	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.6684	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
176.1851	0.65	INK	27	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
176.81	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
176.8351	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.8518	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.3685	0.7167	INK	28	Incongruent	niebieski	blue	zielony	green	hit	n/a
179.0654	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
179.0851	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.1018	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.6185	0.7333	INK	29	Incongruent	zielony	green	żółty	yellow	hit	n/a
181.321	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
181.3518	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.3685	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.8852	0.2833	INK	30	Incongruent	zielony	green	czerwony	red	incorrect	n/a
