onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0353	1.0	ISI	n/a	n/a	n/a	n/a
1.0353	0.5	DISTRACTOR	1	1	G	Correct Rejection
1.5353	1.0	ISI	n/a	n/a	n/a	n/a
2.5353	0.5	DISTRACTOR	1	2	C	Correct Rejection
3.0353	1.0	ISI	n/a	n/a	n/a	n/a
4.0353	0.5	DISTRACTOR	1	3	I	Correct Rejection
4.5353	1.0	ISI	n/a	n/a	n/a	n/a
5.5354	0.5	DISTRACTOR	1	4	C	Correct Rejection
6.0354	1.0	ISI	n/a	n/a	n/a	n/a
7.0354	0.5	DISTRACTOR	1	5	H	Correct Rejection
7.5354	1.0	ISI	n/a	n/a	n/a	n/a
8.5354	0.5	DISTRACTOR	1	6	E	Correct Rejection
9.0354	1.0	ISI	n/a	n/a	n/a	n/a
10.0354	0.5	DISTRACTOR	1	7	F	Correct Rejection
10.5354	1.0	ISI	n/a	n/a	n/a	n/a
11.5354	0.5	DISTRACTOR	1	8	H	Correct Rejection
12.0354	1.0	ISI	n/a	n/a	n/a	n/a
13.0355	0.5	TARGET	1	9	H	Hit
13.3729	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.5355	1.0	ISI	n/a	n/a	n/a	n/a
14.5355	0.5	TARGET	1	10	H	Hit
14.9086	n/a	RESPONSE	n/a	n/a	n/a	n/a
15.0355	1.0	ISI	n/a	n/a	n/a	n/a
16.0355	0.5	TARGET	1	11	H	Hit
16.4282	n/a	RESPONSE	n/a	n/a	n/a	n/a
16.5355	1.0	ISI	n/a	n/a	n/a	n/a
17.5355	0.5	TARGET	1	12	H	Hit
17.8999	n/a	RESPONSE	n/a	n/a	n/a	n/a
18.0355	1.0	ISI	n/a	n/a	n/a	n/a
19.0355	0.5	DISTRACTOR	1	13	B	Correct Rejection
19.5356	1.0	ISI	n/a	n/a	n/a	n/a
20.5356	0.5	DISTRACTOR	1	14	E	Correct Rejection
21.0356	1.0	ISI	n/a	n/a	n/a	n/a
22.0356	0.5	DISTRACTOR	1	15	J	Correct Rejection
22.5356	1.0	ISI	n/a	n/a	n/a	n/a
23.5356	0.5	TARGET	1	16	J	Hit
24.0265	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.0356	1.0	ISI	n/a	n/a	n/a	n/a
25.0356	0.5	TARGET	1	17	J	Hit
25.4181	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.5356	1.0	ISI	n/a	n/a	n/a	n/a
26.5356	0.5	DISTRACTOR	1	18	D	Correct Rejection
27.0357	1.0	ISI	n/a	n/a	n/a	n/a
28.0356	0.5001	DISTRACTOR	1	19	F	Correct Rejection
28.5357	1.0	ISI	n/a	n/a	n/a	n/a
29.5357	0.5167	DISTRACTOR	1	20	B	Correct Rejection
30.0524	1.0167	ISI	n/a	n/a	n/a	n/a
31.069	0.5167	DISTRACTOR	1	21	J	Correct Rejection
31.5857	1.0167	ISI	n/a	n/a	n/a	n/a
32.6024	0.5167	DISTRACTOR	1	22	A	Correct Rejection
33.1191	1.0167	ISI	n/a	n/a	n/a	n/a
34.1357	0.5167	DISTRACTOR	1	23	D	Correct Rejection
34.6524	1.0167	ISI	n/a	n/a	n/a	n/a
35.6691	0.5167	TARGET	1	24	D	Hit
36.0877	n/a	RESPONSE	n/a	n/a	n/a	n/a
36.1858	1.0167	ISI	n/a	n/a	n/a	n/a
37.2025	0.5167	DISTRACTOR	1	25	G	Correct Rejection
37.7191	1.0167	ISI	n/a	n/a	n/a	n/a
38.7358	0.5167	DISTRACTOR	1	26	A	Correct Rejection
39.2525	1.0167	ISI	n/a	n/a	n/a	n/a
40.2692	0.5167	DISTRACTOR	1	27	H	Correct Rejection
40.7858	1.0167	ISI	n/a	n/a	n/a	n/a
41.8025	0.5167	TARGET	1	28	H	Hit
42.1343	n/a	RESPONSE	n/a	n/a	n/a	n/a
42.3192	1.0167	ISI	n/a	n/a	n/a	n/a
43.3359	0.5167	DISTRACTOR	1	29	D	Correct Rejection
43.8525	1.0167	ISI	n/a	n/a	n/a	n/a
44.8692	0.5167	DISTRACTOR	1	30	I	Correct Rejection
45.3859	1.0167	ISI	n/a	n/a	n/a	n/a
46.4026	0.5167	DISTRACTOR	1	31	H	Correct Rejection
46.9193	1.0167	ISI	n/a	n/a	n/a	n/a
47.9359	0.5167	DISTRACTOR	1	32	C	Correct Rejection
48.4526	1.0167	ISI	n/a	n/a	n/a	n/a
49.4693	0.5167	DISTRACTOR	1	33	G	Correct Rejection
49.986	1.0167	ISI	n/a	n/a	n/a	n/a
51.0027	0.5167	DISTRACTOR	1	34	E	Correct Rejection
51.5193	1.0167	ISI	n/a	n/a	n/a	n/a
52.536	0.5167	DISTRACTOR	1	35	J	Correct Rejection
53.0527	1.0167	ISI	n/a	n/a	n/a	n/a
54.0694	0.5167	DISTRACTOR	1	36	C	Correct Rejection
54.586	1.0167	ISI	n/a	n/a	n/a	n/a
55.6027	0.5167	DISTRACTOR	1	37	B	Correct Rejection
56.1194	1.0167	ISI	n/a	n/a	n/a	n/a
57.1361	0.5167	DISTRACTOR	1	38	D	Correct Rejection
57.6527	1.0167	ISI	n/a	n/a	n/a	n/a
58.6694	0.5167	DISTRACTOR	1	39	B	Correct Rejection
59.1861	1.0167	ISI	n/a	n/a	n/a	n/a
60.2028	0.5167	DISTRACTOR	1	40	H	Correct Rejection
60.7195	1.0167	ISI	n/a	n/a	n/a	n/a
61.7361	0.5167	TARGET	1	41	H	Hit
62.2417	n/a	RESPONSE	n/a	n/a	n/a	n/a
62.2528	1.0167	ISI	n/a	n/a	n/a	n/a
63.2695	0.5167	TARGET	1	42	H	Hit
63.6813	n/a	RESPONSE	n/a	n/a	n/a	n/a
63.7862	1.0167	ISI	n/a	n/a	n/a	n/a
64.8028	0.5167	DISTRACTOR	1	43	D	Correct Rejection
65.3195	1.0167	ISI	n/a	n/a	n/a	n/a
66.3362	0.5167	DISTRACTOR	1	44	I	Correct Rejection
66.8529	1.0167	ISI	n/a	n/a	n/a	n/a
67.8695	0.5167	DISTRACTOR	1	45	D	Correct Rejection
68.3862	1.0167	ISI	n/a	n/a	n/a	n/a
69.4029	0.5167	DISTRACTOR	1	46	C	Correct Rejection
69.9196	1.0167	ISI	n/a	n/a	n/a	n/a
70.9363	0.5167	DISTRACTOR	1	47	B	Correct Rejection
71.4529	1.0167	ISI	n/a	n/a	n/a	n/a
72.4696	0.5167	DISTRACTOR	1	48	E	Correct Rejection
72.9863	1.0167	ISI	n/a	n/a	n/a	n/a
74.003	0.5167	DISTRACTOR	1	49	J	Correct Rejection
74.5196	1.0167	ISI	n/a	n/a	n/a	n/a
75.5363	0.5167	DISTRACTOR	1	50	H	Correct Rejection
76.053	1.1167	ISI	n/a	n/a	n/a	n/a
100.1688	n/a	RESPONSE	n/a	n/a	n/a	n/a
100.2367	1.0167	ISI	n/a	n/a	n/a	n/a
101.2534	0.5167	DISTRACTOR	2	1	A	Correct Rejection
101.77	1.0167	ISI	n/a	n/a	n/a	n/a
102.7867	0.5167	DISTRACTOR	2	2	G	Correct Rejection
103.3034	1.0167	ISI	n/a	n/a	n/a	n/a
104.32	0.5167	DISTRACTOR	2	3	J	Correct Rejection
104.8367	1.0167	ISI	n/a	n/a	n/a	n/a
105.8534	0.5167	DISTRACTOR	2	4	A	Correct Rejection
106.3701	1.0167	ISI	n/a	n/a	n/a	n/a
107.3868	0.5167	DISTRACTOR	2	5	D	Correct Rejection
107.9034	1.0167	ISI	n/a	n/a	n/a	n/a
108.9201	0.5167	DISTRACTOR	2	6	I	Correct Rejection
109.4368	1.0167	ISI	n/a	n/a	n/a	n/a
110.4535	0.5167	DISTRACTOR	2	7	F	Correct Rejection
110.9701	1.0167	ISI	n/a	n/a	n/a	n/a
111.9868	0.5167	DISTRACTOR	2	8	D	Correct Rejection
112.5035	1.0167	ISI	n/a	n/a	n/a	n/a
113.5202	0.5167	DISTRACTOR	2	9	D	Correct Rejection
114.0368	1.0167	ISI	n/a	n/a	n/a	n/a
115.0535	0.5167	DISTRACTOR	2	10	C	Correct Rejection
115.5702	1.0167	ISI	n/a	n/a	n/a	n/a
116.5869	0.5167	DISTRACTOR	2	11	F	Correct Rejection
117.1036	1.0167	ISI	n/a	n/a	n/a	n/a
118.1202	0.5167	DISTRACTOR	2	12	H	Correct Rejection
118.6369	1.0167	ISI	n/a	n/a	n/a	n/a
119.6536	0.5167	DISTRACTOR	2	13	C	Correct Rejection
120.1703	1.0167	ISI	n/a	n/a	n/a	n/a
121.187	0.5167	DISTRACTOR	2	14	B	Correct Rejection
121.7036	1.0167	ISI	n/a	n/a	n/a	n/a
122.7203	0.5167	TARGET	2	15	C	Hit
123.1875	n/a	RESPONSE	n/a	n/a	n/a	n/a
123.237	1.0167	ISI	n/a	n/a	n/a	n/a
124.2537	0.5167	DISTRACTOR	2	16	G	Correct Rejection
124.7703	1.0167	ISI	n/a	n/a	n/a	n/a
125.787	0.5167	DISTRACTOR	2	17	B	Correct Rejection
126.3037	1.0167	ISI	n/a	n/a	n/a	n/a
127.3204	0.5104	TARGET	2	18	G	Hit
