onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0328	1.0001	ISI	n/a	n/a	n/a	n/a
1.0329	0.5	DISTRACTOR	1	1	F	Correct Rejection
1.5329	1.0	ISI	n/a	n/a	n/a	n/a
2.5329	0.5	DISTRACTOR	1	2	D	Correct Rejection
3.0329	1.0	ISI	n/a	n/a	n/a	n/a
4.0329	0.5	DISTRACTOR	1	3	A	Correct Rejection
4.5329	1.0	ISI	n/a	n/a	n/a	n/a
5.5329	0.5	DISTRACTOR	1	4	J	Correct Rejection
6.0329	1.0	ISI	n/a	n/a	n/a	n/a
7.0329	0.5	DISTRACTOR	1	5	G	Correct Rejection
7.5329	1.0	ISI	n/a	n/a	n/a	n/a
8.5329	0.5	DISTRACTOR	1	6	H	Correct Rejection
9.0329	1.0	ISI	n/a	n/a	n/a	n/a
10.0329	0.5	DISTRACTOR	1	7	I	Correct Rejection
10.533	1.0	ISI	n/a	n/a	n/a	n/a
11.533	0.5	DISTRACTOR	1	8	J	Correct Rejection
12.033	1.0	ISI	n/a	n/a	n/a	n/a
13.033	0.5	DISTRACTOR	1	9	F	Correct Rejection
13.533	1.0	ISI	n/a	n/a	n/a	n/a
14.533	0.5	DISTRACTOR	1	10	H	Correct Rejection
15.033	1.0	ISI	n/a	n/a	n/a	n/a
16.033	0.5	DISTRACTOR	1	11	A	Correct Rejection
16.533	1.0	ISI	n/a	n/a	n/a	n/a
17.533	0.5	TARGET	1	12	A	Hit
17.9603	n/a	RESPONSE	n/a	n/a	n/a	n/a
18.033	1.0	ISI	n/a	n/a	n/a	n/a
19.033	0.5	DISTRACTOR	1	13	D	Correct Rejection
19.533	1.0	ISI	n/a	n/a	n/a	n/a
20.533	0.5	DISTRACTOR	1	14	I	Correct Rejection
21.033	1.0	ISI	n/a	n/a	n/a	n/a
22.033	0.5	DISTRACTOR	1	15	F	Correct Rejection
22.533	1.0	ISI	n/a	n/a	n/a	n/a
23.533	0.5	TARGET	1	16	F	Hit
24.0322	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.033	1.0	ISI	n/a	n/a	n/a	n/a
25.0331	0.5	DISTRACTOR	1	17	C	Correct Rejection
25.5331	1.0	ISI	n/a	n/a	n/a	n/a
26.5331	0.5	DISTRACTOR	1	18	B	Correct Rejection
27.0331	1.0	ISI	n/a	n/a	n/a	n/a
28.0331	0.5	TARGET	1	19	B	Hit
28.5331	1.0	ISI	n/a	n/a	n/a	n/a
28.6341	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.5331	0.5	DISTRACTOR	1	20	G	Correct Rejection
30.0331	1.0	ISI	n/a	n/a	n/a	n/a
31.0331	0.5	DISTRACTOR	1	21	A	Correct Rejection
31.5331	1.0	ISI	n/a	n/a	n/a	n/a
32.5331	0.5	TARGET	1	22	A	Hit
33.0331	1.0	ISI	n/a	n/a	n/a	n/a
33.1561	n/a	RESPONSE	n/a	n/a	n/a	n/a
34.0331	0.5	DISTRACTOR	1	23	C	Correct Rejection
34.5331	1.0	ISI	n/a	n/a	n/a	n/a
35.5331	0.5167	DISTRACTOR	1	24	D	Correct Rejection
36.0498	1.0167	ISI	n/a	n/a	n/a	n/a
37.0665	0.5167	DISTRACTOR	1	25	G	Correct Rejection
37.5832	1.0167	ISI	n/a	n/a	n/a	n/a
38.5998	0.5167	DISTRACTOR	1	26	J	Correct Rejection
39.1165	1.0167	ISI	n/a	n/a	n/a	n/a
40.1332	0.5167	TARGET	1	27	J	Hit
40.4904	n/a	RESPONSE	n/a	n/a	n/a	n/a
40.6498	1.0167	ISI	n/a	n/a	n/a	n/a
41.6665	0.5167	DISTRACTOR	1	28	C	Correct Rejection
42.1832	1.0167	ISI	n/a	n/a	n/a	n/a
43.1999	0.5167	DISTRACTOR	1	29	A	Correct Rejection
43.7165	1.0167	ISI	n/a	n/a	n/a	n/a
44.7332	0.5167	DISTRACTOR	1	30	H	Correct Rejection
45.2499	1.0167	ISI	n/a	n/a	n/a	n/a
46.2666	0.5167	TARGET	1	31	H	Hit
46.6742	n/a	RESPONSE	n/a	n/a	n/a	n/a
46.7832	1.0167	ISI	n/a	n/a	n/a	n/a
47.7999	0.5167	DISTRACTOR	1	32	J	Correct Rejection
48.3166	1.0167	ISI	n/a	n/a	n/a	n/a
49.3332	0.5167	TARGET	1	33	J	Hit
49.7102	n/a	RESPONSE	n/a	n/a	n/a	n/a
49.8499	1.0167	ISI	n/a	n/a	n/a	n/a
50.8666	0.5167	DISTRACTOR	1	34	F	Correct Rejection
51.3833	1.0167	ISI	n/a	n/a	n/a	n/a
52.3999	0.5167	TARGET	1	35	F	Hit
52.7782	n/a	RESPONSE	n/a	n/a	n/a	n/a
52.9166	1.0167	ISI	n/a	n/a	n/a	n/a
53.9333	0.5167	DISTRACTOR	1	36	C	Correct Rejection
54.45	1.0167	ISI	n/a	n/a	n/a	n/a
55.4666	0.5167	TARGET	1	37	C	Hit
55.862	n/a	RESPONSE	n/a	n/a	n/a	n/a
55.9833	1.0167	ISI	n/a	n/a	n/a	n/a
57.0	0.5167	DISTRACTOR	1	38	A	Correct Rejection
57.5166	1.0167	ISI	n/a	n/a	n/a	n/a
