onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0646	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0979	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6146	1.5167	T_INK	1	Incongruent	żółty	yellow	czerwony	red	hit	n/a
3.0971	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
3.1313	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.6479	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.6646	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.1812	1.0334	T_INK	2	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
6.1782	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
6.2146	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.7313	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.7479	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.2646	0.8166	T_INK	3	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
9.0518	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
9.0813	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.5979	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.6146	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.1313	0.7166	T_INK	4	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
11.8136	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
11.848	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.3647	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.3813	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.898	1.2333	T_INK	5	Incongruent	czerwony	red	zielony	green	hit	n/a
15.1022	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
15.1314	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.648	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.6647	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.1813	1.1834	T_INK	6	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
18.327	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
18.3647	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.8814	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.898	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.4147	1.2333	T_INK	7	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
21.6158	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
21.648	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.1647	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.1814	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.698	0.9334	T_INK	8	Incongruent	zielony	green	czerwony	red	hit	n/a
24.6011	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
24.6314	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.1481	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.1648	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.6814	0.6667	T_INK	9	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
27.3151	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
27.3481	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.8647	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.8814	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.3981	1.25	T_INK	10	Incongruent	czerwony	red	niebieski	blue	hit	n/a
30.6197	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
30.6481	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.1648	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.1815	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.6981	0.9667	T_INK	11	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
33.6369	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
33.6648	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.1815	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.1982	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.7148	0.95	T_INK	12	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
36.6382	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
36.6648	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.1815	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.4595	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.5149	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.5316	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.0482	2.9334	INK	1	Incongruent	żółty	yellow	zielony	green	hit	n/a
45.9615	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
45.9816	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
46.9982	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.5149	1.0667	INK	2	Incongruent	zielony	green	niebieski	blue	hit	n/a
48.5637	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
48.5816	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.5982	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.1149	0.9	INK	3	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
50.9902	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
51.0149	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.0316	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.5483	1.0	INK	4	Incongruent	zielony	green	żółty	yellow	hit	n/a
53.5285	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
53.5483	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.565	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.0816	0.9	INK	5	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
55.9552	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
55.9817	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
56.9983	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.515	0.7667	INK	6	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
58.2541	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
58.2817	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
59.2983	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
59.815	0.7167	INK	7	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
60.5051	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
60.5317	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.5484	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.065	1.05	INK	8	Incongruent	czerwony	red	żółty	yellow	hit	n/a
63.0913	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
63.115	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.1317	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.6484	1.05	INK	9	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
65.6775	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
65.6984	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.7151	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.2317	0.9166	INK	10	Incongruent	żółty	yellow	czerwony	red	hit	n/a
68.1201	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
68.1484	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.1651	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.6818	1.0666	INK	11	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
70.7222	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
70.7484	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.7651	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.2817	0.8834	INK	12	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
73.1328	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
73.1651	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.1818	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.6985	1.0	INK	13	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
75.6711	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
75.6985	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.7151	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
77.2318	0.8167	INK	14	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
78.018	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
78.0485	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.0652	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.5818	1.0	INK	15	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
80.5563	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
80.5818	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
