onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.013	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
7.012	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
8.029	5.008	6_DOT_DETECTION	NO_6-DOT	LKROR	n/a	n/a
14.176	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.062	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
16.079	5.008	6_DOT_DETECTION	NO_6-DOT	KCSR	n/a	n/a
19.816	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
23.12	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
24.138	5.008	6_DOT_DETECTION	6-DOT	##CU	n/a	n/a
26.856	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
31.171	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
32.188	5.008	6_DOT_DETECTION	6-DOT	#B#	n/a	n/a
34.456	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
39.22	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
40.238	5.008	6_DOT_DETECTION	6-DOT	#PI#	n/a	n/a
42.76	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
49.279	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
54.279	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
55.296	5.008	LEXICAL_DECISION	PSEUDOWORD	SAMAT	n/a	n/a
61.296	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
62.329	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
63.346	5.008	LEXICAL_DECISION	PSEUDOWORD	BLOSK	n/a	n/a
69.0	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
70.379	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
71.396	5.008	LEXICAL_DECISION	WORD	OBCE	n/a	n/a
77.44	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
78.429	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
79.446	5.008	LEXICAL_DECISION	WORD	BOM	n/a	n/a
85.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
86.479	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
87.496	5.008	LEXICAL_DECISION	WORD	TAMA	n/a	n/a
94.496	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
96.038	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
100.538	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
101.554	5.008	6_DOT_DETECTION	NO_6-DOT	KDIY	n/a	n/a
105.48	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
108.588	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
109.604	5.008	6_DOT_DETECTION	6-DOT	#ST#	n/a	n/a
113.856	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
116.638	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
117.654	5.008	6_DOT_DETECTION	NO_6-DOT	KARAC	n/a	n/a
121.68	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.688	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
125.704	5.008	6_DOT_DETECTION	NO_6-DOT	UUCEU	n/a	n/a
130.28	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
132.737	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
133.754	5.008	6_DOT_DETECTION	NO_6-DOT	RYŁA	n/a	n/a
139.48	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
141.796	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
146.796	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
147.813	5.008	LEXICAL_DECISION	PSEUDOWORD	MICE	n/a	n/a
154.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
154.846	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
155.863	5.008	LEXICAL_DECISION	WORD	MILI	n/a	n/a
161.8	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
162.896	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
163.913	5.008	LEXICAL_DECISION	PSEUDOWORD	OSIED	n/a	n/a
169.936	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
170.946	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
171.963	5.008	LEXICAL_DECISION	PSEUDOWORD	DIMKI	n/a	n/a
178.6	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
178.996	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
180.013	5.008	LEXICAL_DECISION	PSEUDOWORD	IBEA	n/a	n/a
186.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
188.555	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
194.055	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
195.071	5.009	6_DOT_DETECTION	6-DOT	OD##K	n/a	n/a
198.856	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
202.105	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
203.121	5.008	6_DOT_DETECTION	6-DOT	#UY#R	n/a	n/a
205.64	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
210.155	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
211.171	5.008	6_DOT_DETECTION	6-DOT	##A	n/a	n/a
