onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.9716	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.0049	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.5216	5.0167	T_INK	1	Incongruent	niebieski	blue	zielony	green	miss	n/a
7.5383	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.055	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.0717	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.5883	2.2833	T_INK	2	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
11.8456	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
11.8717	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.3884	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.405	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.9217	1.45	T_INK	3	Incongruent	żółty	yellow	czerwony	red	hit	n/a
15.3416	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
15.3717	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.8884	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.9051	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.4217	0.9834	T_INK	4	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
18.3749	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
18.4051	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.9217	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.9384	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.4551	1.2	T_INK	5	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
21.6316	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
21.6551	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.1718	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.1884	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.7051	0.7167	T_INK	6	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
24.3934	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
24.4218	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.9385	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
