onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0288	1.0	ISI	n/a	n/a	n/a	n/a
1.0288	0.5	DISTRACTOR	1	1	B	Correct Rejection
1.5288	1.0	ISI	n/a	n/a	n/a	n/a
2.5288	0.5	DISTRACTOR	1	2	I	Correct Rejection
3.0288	1.0	ISI	n/a	n/a	n/a	n/a
4.0288	0.5	DISTRACTOR	1	3	H	Correct Rejection
4.5288	1.0	ISI	n/a	n/a	n/a	n/a
5.5288	0.5	DISTRACTOR	1	4	I	Correct Rejection
6.0288	1.0	ISI	n/a	n/a	n/a	n/a
7.0288	0.5	DISTRACTOR	1	5	F	Correct Rejection
7.5288	1.0	ISI	n/a	n/a	n/a	n/a
8.5288	0.5	TARGET	1	6	F	Hit
8.9162	n/a	RESPONSE	n/a	n/a	n/a	n/a
9.0288	1.0	ISI	n/a	n/a	n/a	n/a
10.0288	0.5	DISTRACTOR	1	7	D	Correct Rejection
10.5288	1.0	ISI	n/a	n/a	n/a	n/a
11.5288	0.5	DISTRACTOR	1	8	I	Correct Rejection
12.0289	1.0	ISI	n/a	n/a	n/a	n/a
13.0289	0.5	DISTRACTOR	1	9	H	Correct Rejection
13.5289	1.0	ISI	n/a	n/a	n/a	n/a
14.5289	0.5	DISTRACTOR	1	10	A	Correct Rejection
15.0289	1.0	ISI	n/a	n/a	n/a	n/a
16.0289	0.5	DISTRACTOR	1	11	I	Correct Rejection
16.5289	1.0	ISI	n/a	n/a	n/a	n/a
17.5289	0.5	TARGET	1	12	I	Hit
17.9443	n/a	RESPONSE	n/a	n/a	n/a	n/a
18.0289	1.0	ISI	n/a	n/a	n/a	n/a
19.0289	0.5	DISTRACTOR	1	13	H	Correct Rejection
19.5289	1.0	ISI	n/a	n/a	n/a	n/a
20.5289	0.5	DISTRACTOR	1	14	C	Correct Rejection
21.0289	1.0	ISI	n/a	n/a	n/a	n/a
22.0289	0.5	DISTRACTOR	1	15	F	Correct Rejection
22.5289	1.0	ISI	n/a	n/a	n/a	n/a
23.5289	0.5	DISTRACTOR	1	16	J	Correct Rejection
24.0289	1.0	ISI	n/a	n/a	n/a	n/a
25.0289	0.5167	DISTRACTOR	1	17	I	Correct Rejection
25.5456	1.0167	ISI	n/a	n/a	n/a	n/a
26.5623	0.5167	DISTRACTOR	1	18	H	Correct Rejection
27.079	1.0167	ISI	n/a	n/a	n/a	n/a
28.0956	0.5167	TARGET	1	19	H	Hit
28.4904	n/a	RESPONSE	n/a	n/a	n/a	n/a
28.6123	1.0167	ISI	n/a	n/a	n/a	n/a
29.629	0.5167	DISTRACTOR	1	20	D	Correct Rejection
30.1456	1.0167	ISI	n/a	n/a	n/a	n/a
31.1623	0.5167	TARGET	1	21	D	Hit
31.4943	n/a	RESPONSE	n/a	n/a	n/a	n/a
31.679	1.0167	ISI	n/a	n/a	n/a	n/a
32.6957	0.5167	DISTRACTOR	1	22	C	Correct Rejection
33.2123	1.0167	ISI	n/a	n/a	n/a	n/a
34.229	0.5167	DISTRACTOR	1	23	D	Correct Rejection
34.7457	1.0167	ISI	n/a	n/a	n/a	n/a
35.7624	0.5167	DISTRACTOR	1	24	A	Correct Rejection
36.279	1.0167	ISI	n/a	n/a	n/a	n/a
37.2957	0.5167	DISTRACTOR	1	25	I	Correct Rejection
37.8124	1.0167	ISI	n/a	n/a	n/a	n/a
38.829	0.5167	TARGET	1	26	I	Miss
39.3457	1.0167	ISI	n/a	n/a	n/a	n/a
40.3624	0.5167	DISTRACTOR	1	27	A	Correct Rejection
40.8791	1.0167	ISI	n/a	n/a	n/a	n/a
41.8957	0.5167	DISTRACTOR	1	28	I	Correct Rejection
42.4124	1.0167	ISI	n/a	n/a	n/a	n/a
43.4291	0.5167	DISTRACTOR	1	29	A	False Alarm
43.9458	1.0167	ISI	n/a	n/a	n/a	n/a
43.9739	n/a	RESPONSE	n/a	n/a	n/a	n/a
44.9624	0.5167	TARGET	1	30	A	Hit
45.4791	1.0167	ISI	n/a	n/a	n/a	n/a
45.5079	n/a	RESPONSE	n/a	n/a	n/a	n/a
46.4958	0.5167	DISTRACTOR	1	31	B	Correct Rejection
47.0124	1.0167	ISI	n/a	n/a	n/a	n/a
48.0291	0.5167	DISTRACTOR	1	32	I	Correct Rejection
48.5458	1.0167	ISI	n/a	n/a	n/a	n/a
49.5625	0.5167	DISTRACTOR	1	33	J	Correct Rejection
50.0791	1.0167	ISI	n/a	n/a	n/a	n/a
51.0958	0.5167	DISTRACTOR	1	34	C	Correct Rejection
51.6125	1.0167	ISI	n/a	n/a	n/a	n/a
52.6291	0.5167	DISTRACTOR	1	35	D	Correct Rejection
53.1458	1.0167	ISI	n/a	n/a	n/a	n/a
54.1625	0.5167	TARGET	1	36	D	Hit
54.6792	1.0167	ISI	n/a	n/a	n/a	n/a
54.7277	n/a	RESPONSE	n/a	n/a	n/a	n/a
55.6958	0.5167	DISTRACTOR	1	37	A	Correct Rejection
56.2125	1.0167	ISI	n/a	n/a	n/a	n/a
57.2292	0.5167	TARGET	1	38	A	Hit
57.6359	n/a	RESPONSE	n/a	n/a	n/a	n/a
57.7458	1.0167	ISI	n/a	n/a	n/a	n/a
58.7625	0.5167	DISTRACTOR	1	39	B	Correct Rejection
59.2792	1.0167	ISI	n/a	n/a	n/a	n/a
60.2959	0.5167	TARGET	1	40	B	Hit
60.608	n/a	RESPONSE	n/a	n/a	n/a	n/a
60.8125	1.0167	ISI	n/a	n/a	n/a	n/a
61.8292	0.5167	DISTRACTOR	1	41	I	Correct Rejection
62.3459	1.0167	ISI	n/a	n/a	n/a	n/a
63.3626	0.5167	DISTRACTOR	1	42	H	Correct Rejection
63.8792	1.0167	ISI	n/a	n/a	n/a	n/a
64.8959	0.5167	DISTRACTOR	1	43	B	Correct Rejection
65.4126	1.0167	ISI	n/a	n/a	n/a	n/a
66.4292	0.5167	DISTRACTOR	1	44	G	Correct Rejection
66.9459	1.0167	ISI	n/a	n/a	n/a	n/a
67.9626	0.5167	DISTRACTOR	1	45	C	Correct Rejection
68.4793	1.0167	ISI	n/a	n/a	n/a	n/a
69.4959	0.5167	DISTRACTOR	1	46	G	Correct Rejection
70.0126	1.0167	ISI	n/a	n/a	n/a	n/a
71.0293	0.5167	DISTRACTOR	1	47	E	Correct Rejection
71.5459	1.0167	ISI	n/a	n/a	n/a	n/a
72.5626	0.5167	DISTRACTOR	1	48	D	Correct Rejection
73.0793	1.0167	ISI	n/a	n/a	n/a	n/a
74.096	0.5167	DISTRACTOR	1	49	A	Correct Rejection
74.6126	1.0167	ISI	n/a	n/a	n/a	n/a
75.6293	0.5167	TARGET	1	50	A	Hit
76.146	1.0999	ISI	n/a	n/a	n/a	n/a
76.3632	n/a	RESPONSE	n/a	n/a	n/a	n/a
84.3367	n/a	RESPONSE	n/a	n/a	n/a	n/a
84.396	1.0167	ISI	n/a	n/a	n/a	n/a
85.4127	0.5167	DISTRACTOR	2	1	A	Correct Rejection
85.9294	1.0167	ISI	n/a	n/a	n/a	n/a
86.9461	0.5167	DISTRACTOR	2	2	I	Correct Rejection
87.4627	1.0167	ISI	n/a	n/a	n/a	n/a
88.4794	0.5167	TARGET	2	3	A	Hit
88.9387	n/a	RESPONSE	n/a	n/a	n/a	n/a
88.9961	1.0167	ISI	n/a	n/a	n/a	n/a
90.0127	0.5167	TARGET	2	4	I	Hit
90.4566	n/a	RESPONSE	n/a	n/a	n/a	n/a
90.5294	1.0167	ISI	n/a	n/a	n/a	n/a
91.5461	0.5167	DISTRACTOR	2	5	I	Correct Rejection
92.0628	1.0167	ISI	n/a	n/a	n/a	n/a
93.0794	0.5167	DISTRACTOR	2	6	E	Correct Rejection
93.5961	1.0167	ISI	n/a	n/a	n/a	n/a
94.6128	0.5167	DISTRACTOR	2	7	C	Correct Rejection
95.1294	1.0167	ISI	n/a	n/a	n/a	n/a
96.1461	0.5167	TARGET	2	8	E	Hit
96.6628	1.0167	ISI	n/a	n/a	n/a	n/a
96.8961	n/a	RESPONSE	n/a	n/a	n/a	n/a
97.6795	0.5167	TARGET	2	9	C	Hit
98.1961	1.0167	ISI	n/a	n/a	n/a	n/a
98.5899	n/a	RESPONSE	n/a	n/a	n/a	n/a
99.2128	0.5167	TARGET	2	10	E	Hit
99.6125	n/a	RESPONSE	n/a	n/a	n/a	n/a
99.7295	1.0167	ISI	n/a	n/a	n/a	n/a
100.7462	0.5167	DISTRACTOR	2	11	I	Correct Rejection
101.2628	1.0167	ISI	n/a	n/a	n/a	n/a
102.2795	0.5167	TARGET	2	12	E	Hit
102.6485	n/a	RESPONSE	n/a	n/a	n/a	n/a
102.7962	1.0167	ISI	n/a	n/a	n/a	n/a
103.8128	0.5167	TARGET	2	13	I	Hit
104.1346	n/a	RESPONSE	n/a	n/a	n/a	n/a
104.3295	1.0167	ISI	n/a	n/a	n/a	n/a
105.3462	0.5167	DISTRACTOR	2	14	H	Correct Rejection
105.8629	1.0167	ISI	n/a	n/a	n/a	n/a
106.8795	0.5167	DISTRACTOR	2	15	C	Correct Rejection
107.3962	1.0167	ISI	n/a	n/a	n/a	n/a
108.4129	0.5167	DISTRACTOR	2	16	C	Correct Rejection
108.9296	1.0167	ISI	n/a	n/a	n/a	n/a
109.9462	0.5167	DISTRACTOR	2	17	B	Correct Rejection
110.4629	1.0167	ISI	n/a	n/a	n/a	n/a
111.4796	0.5167	DISTRACTOR	2	18	G	Correct Rejection
111.9962	1.0167	ISI	n/a	n/a	n/a	n/a
113.0129	0.5167	DISTRACTOR	2	19	A	Correct Rejection
113.5296	1.0167	ISI	n/a	n/a	n/a	n/a
114.5463	0.5167	DISTRACTOR	2	20	B	Correct Rejection
115.0629	1.0167	ISI	n/a	n/a	n/a	n/a
116.0796	0.5167	TARGET	2	21	A	Hit
116.4703	n/a	RESPONSE	n/a	n/a	n/a	n/a
116.5963	1.0167	ISI	n/a	n/a	n/a	n/a
117.6129	0.5167	DISTRACTOR	2	22	G	Correct Rejection
118.1296	1.0167	ISI	n/a	n/a	n/a	n/a
119.1463	0.5167	DISTRACTOR	2	23	C	Correct Rejection
119.663	1.0167	ISI	n/a	n/a	n/a	n/a
120.6796	0.5167	DISTRACTOR	2	24	A	Correct Rejection
121.1963	1.0167	ISI	n/a	n/a	n/a	n/a
122.213	0.5167	DISTRACTOR	2	25	E	Correct Rejection
122.7296	1.0166	ISI	n/a	n/a	n/a	n/a
123.7463	0.5167	DISTRACTOR	2	26	B	Correct Rejection
124.263	1.0167	ISI	n/a	n/a	n/a	n/a
125.2797	0.5167	DISTRACTOR	2	27	I	Correct Rejection
