onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0276	1.0	ISI	n/a	n/a	n/a	n/a
1.0276	0.5	DISTRACTOR	1	1	E	Correct Rejection
1.5276	1.0	ISI	n/a	n/a	n/a	n/a
2.5276	0.5	DISTRACTOR	1	2	F	Correct Rejection
3.0276	1.0	ISI	n/a	n/a	n/a	n/a
4.0276	0.5	DISTRACTOR	1	3	H	Correct Rejection
4.5276	1.0	ISI	n/a	n/a	n/a	n/a
5.5276	0.5	TARGET	1	4	H	Hit
5.9611	n/a	RESPONSE	n/a	n/a	n/a	n/a
6.0276	1.0	ISI	n/a	n/a	n/a	n/a
7.0276	0.5	TARGET	1	5	H	Hit
7.5276	1.0	ISI	n/a	n/a	n/a	n/a
7.5433	n/a	RESPONSE	n/a	n/a	n/a	n/a
8.5277	0.5	TARGET	1	6	H	Hit
8.8697	n/a	RESPONSE	n/a	n/a	n/a	n/a
9.0277	1.0	ISI	n/a	n/a	n/a	n/a
10.0277	0.5	DISTRACTOR	1	7	E	Correct Rejection
10.5277	1.0	ISI	n/a	n/a	n/a	n/a
11.5277	0.5	DISTRACTOR	1	8	F	Correct Rejection
12.0277	1.0	ISI	n/a	n/a	n/a	n/a
13.0277	0.5	DISTRACTOR	1	9	G	Correct Rejection
13.5277	1.0	ISI	n/a	n/a	n/a	n/a
14.5277	0.5	DISTRACTOR	1	10	E	Correct Rejection
15.0277	1.0	ISI	n/a	n/a	n/a	n/a
16.0277	0.5	DISTRACTOR	1	11	G	Correct Rejection
16.5277	1.0	ISI	n/a	n/a	n/a	n/a
17.5277	0.5	DISTRACTOR	1	12	J	Correct Rejection
18.0277	1.0	ISI	n/a	n/a	n/a	n/a
19.0277	0.5	DISTRACTOR	1	13	I	Correct Rejection
19.5277	1.0	ISI	n/a	n/a	n/a	n/a
20.5278	0.5	DISTRACTOR	1	14	G	Correct Rejection
21.0278	1.0	ISI	n/a	n/a	n/a	n/a
22.0278	0.5	DISTRACTOR	1	15	C	Correct Rejection
22.5278	1.0	ISI	n/a	n/a	n/a	n/a
23.5278	0.5	DISTRACTOR	1	16	B	Correct Rejection
24.0278	1.0	ISI	n/a	n/a	n/a	n/a
25.0278	0.5	DISTRACTOR	1	17	I	Correct Rejection
25.5278	1.0	ISI	n/a	n/a	n/a	n/a
26.5278	0.5	DISTRACTOR	1	18	G	Correct Rejection
27.0278	1.0	ISI	n/a	n/a	n/a	n/a
28.0278	0.5	DISTRACTOR	1	19	J	Correct Rejection
28.5278	1.0	ISI	n/a	n/a	n/a	n/a
29.5278	0.5	DISTRACTOR	1	20	H	Correct Rejection
30.0278	1.0	ISI	n/a	n/a	n/a	n/a
31.0278	0.5167	DISTRACTOR	1	21	F	Correct Rejection
31.5445	1.0167	ISI	n/a	n/a	n/a	n/a
32.5612	0.5167	DISTRACTOR	1	22	C	Correct Rejection
33.0779	1.0167	ISI	n/a	n/a	n/a	n/a
34.0945	0.5167	DISTRACTOR	1	23	A	Correct Rejection
34.6112	1.0167	ISI	n/a	n/a	n/a	n/a
35.6279	0.5167	DISTRACTOR	1	24	G	Correct Rejection
36.1445	1.0167	ISI	n/a	n/a	n/a	n/a
37.1612	0.5167	DISTRACTOR	1	25	I	Correct Rejection
37.6779	1.0167	ISI	n/a	n/a	n/a	n/a
38.6946	0.5167	DISTRACTOR	1	26	J	Correct Rejection
39.2112	1.0167	ISI	n/a	n/a	n/a	n/a
40.2279	0.5167	DISTRACTOR	1	27	H	Correct Rejection
40.7446	1.0167	ISI	n/a	n/a	n/a	n/a
41.7613	0.5167	DISTRACTOR	1	28	G	Correct Rejection
42.2779	1.0167	ISI	n/a	n/a	n/a	n/a
43.2946	0.5167	DISTRACTOR	1	29	A	Correct Rejection
