global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102
500.2831950085967	n/a	n/a	250283.2752080096	646.9863980407149	n/a	418591.3992496984	n/a	408.2583859104803	n/a	n/a	166674.90966623064	406.86312293554994	693.1409825186142	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.030336	n/a	n/a	0.0009202728959999	-0.146157	n/a	n/a	0.021361868649	-0.36724	n/a	n/a	0.1348652176	-5.61017e-05	n/a	n/a	3.14740074289e-09	-0.000632381	n/a	n/a	3.99905729161e-07	0.000986212	n/a	9.72614108944e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
492.7394930589302	-7.543701949666513	56.90743910540235	242792.2080199715	600.1307258263583	-46.85567221435656	360156.88808087166	2195.4540186592253	409.1402316298818	0.8818457194014968	0.7776518728267434	167395.7291381533	407.3582503125024	655.5456644232426	1.234063	60.564236	0.181232615	0.123661	-0.004277792	0.0089259309	0.0161199084	-0.0121721563	0.0090542165	-0.0060360013	0.0005745934	-0.028461477	0.0277679829	-0.0191605388	0.0363977673	-0.0108915942	0.0133185058	-0.0133787475	0.023371335	-0.0266435806	0.074146899	-0.0195077266	0.0357821875	-0.0496797188	0.0288008265	-0.0439767801	0.0562224151	-0.0257214291	0.0552081382	-0.0187400021	0.0088001102	-0.0702918761	0.0008245843	-0.0678637193	0.1385892752	-0.0954852862	0.0704612433	-0.0842534777	-0.0196584859	0.0350471541	-0.0147619652	0.0097211493	-0.0134299102	0.0253282249	-0.0298914793	0.0570474164	-0.0401420015	0.0329999373	-0.056690385	0.0294948688	-0.0582800657	0.0581096832	-0.0458310295	-0.0387707931	0.0491074343	-0.0276972671	0.0655503426	-0.0054063582	0.0772290511	-0.14757856	0.0823423108	-0.0489853451	0.1332058409	0.0932483061	0.093241782	0.0932309089	0.0932156873	0.0	0.0152769	-0.0150590999999999	0.0002267764928099	0.0002333836736099	-0.174111	-0.0279539999999999	0.0007814261159999	0.0303146403209999	-0.248684	0.118556	0.014055525136	0.0618437318559999	-0.000151902	-9.580030000000002e-05	9.177697480090005e-09	2.3074217604e-08	-0.000420615	0.000211766	4.4844838756000004e-08	1.76916978225e-07	0.0009005079999999	-8.57040000001e-05	8.109146580638199e-07	7.34517561601714e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.4058208453257	-1.3336722136044727	1.7786815733406545	241479.6807606684	599.3764019133954	-0.7543239129629455	359252.0711706481	0.5690045656677294	407.3627154771793	-1.7775161527025034	3.159563673118309	165944.3819609413	405.6774757446355	657.3227598191138	0.96415	47.317654	0.2053121	0.129394	-0.0048592441	-0.0013318385	0.0125858443	-0.0090324236	-0.0042065556	0.0307026488	0.0503574967	-0.0289823398	-0.024941378	0.0059296822	0.0053050147	0.0002965808	0.0332705751	0.0065975528	0.0097052145	-0.0173562073	0.1402721558	0.0388156644	0.0240781249	0.0452824442	0.0079048643	0.0102746968	0.0003603772	-0.046706337	-0.0198144486	0.0947265307	0.0173220164	0.0225330503	-0.0349449902	-0.0290852461	-0.0427071929	0.0507126379	-0.0181255143	0.0984872094	0.0050957367	0.0062014762	-0.0103064873	0.0360544721	0.0068063073	0.0090490643	-0.043314351	0.1400977708	0.0100523697	0.0427554476	0.0442242348	0.0074218668	0.0284365363	0.0014697927	-0.0416349138	-0.0055889752	-0.0958330363	-0.0105530192	0.0103144284	-0.0367794589	0.0091294724	0.0476744112	-0.0643197205	0.0008467411	0.0057259489	0.0932309089	0.0931722015	0.0930743832	0.0929374951	0.0	0.027779	0.0125021	0.00015630250441	0.000771672841	-0.149622	0.0244889999999999	0.0005997111209999	0.022386742884	-0.371427	-0.122743	0.015065844049	0.137958016329	-0.000340045	-0.0001881429999999	3.5397788448999985e-08	1.1563060202499999e-07	-0.00100263	-0.000582015	3.38741460225e-07	1.0052669169e-06	0.00104191	0.0001414020000001	1.0855764481000002e-06	1.99945256040283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490.3121622501801	-1.0936585951455982	1.1960891227358434	240406.0164504469	593.2202880982575	-6.156113815137928	351910.3102113796	37.89773730493206	407.583768376748	0.2210528995687468	0.0488643844077504	166124.5282441906	405.59719306884114	645.2247499395022	1.083033	53.152119	0.1946659	0.116862	0.0006030564	-0.0012674782	-0.0097415081	0.0148686416	0.0110250766	-0.0047756296	-0.0467224458	-0.0414815817	0.0287189686	0.0084494028	0.0171891902	0.0045271854	0.0217107299	0.0051743717	0.0009645697	0.0320627329	0.0611713654	-0.0491524804	0.0851799159	-0.0819165332	-0.0150375322	-0.015326067	0.0327597148	-0.0093346596	-0.0613090145	-0.0089261356	0.0347695293	0.0404783228	-0.0291025654	-0.0398172526	-0.0653058717	-0.0098008041	0.070413024	0.0062264546	0.0086285887	0.0159525854	-0.0011614679	0.0173005353	-0.0041535642	0.0082849217	0.0294301197	0.0514331458	-0.0921188069	0.0759773282	-0.0742281787	-0.0140013158	-0.0220786798	0.0195589722	-0.0238940197	0.0620777112	0.0096893261	-0.0303139246	-0.0033867507	-0.0407627492	0.021879944	0.0775190837	-0.0055370892	-0.0786651106	0.0857719939	0.0931961179	0.0930330924	0.0927615946	0.0923819408	0.0	0.0225875	-0.0051915	2.6951672250000018e-05	0.00051019515625	-0.101613	0.048009	0.002304864081	0.0103252017689999	-0.269606	0.101821	0.0103675160409999	0.072687395236	0.000227503	0.000567548	3.22110732304e-07	5.1757615009e-08	-0.00100263	0.0	0.0	1.0052669169e-06	0.00126725	0.0002253399999999	1.6059225624999998e-06	5.077811559999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.9500009152621	1.637838665081972	2.682515492837496	242014.8034005264	597.4850028903762	4.2647147921187525	356988.3286789129	18.18779225811649	408.0659230893471	0.4821547125990832	0.2324731668815045	166517.79758676095	406.3621401681403	657.3451733357715	1.072766	52.648212	0.1522226	0.0939287	-0.0022885197	0.0021437036	0.0028430974	-0.0045819075	0.0124697846	0.0019130871	0.0268927162	-0.0175115529	-0.0215627676	-0.0051840046	0.0101925778	-0.0046555915	0.0350218098	0.005901079	0.0350506649	-0.0165621014	0.1158099859	0.0248796261	0.0252908547	0.0708926645	0.0082722253	-0.0265915336	0.0312846599	-0.0819758544	0.0355474333	0.0733507132	0.0342013333	-0.0257436001	0.0497813654	0.0934565606	-0.0210923143	0.1244906754	-0.0654085446	-0.0208410165	-0.006387659	0.0112297342	-0.0126724294	0.0365711689	0.0055618785	0.0313521862	-0.0320405149	0.1092227975	0.0174870177	0.0246281521	0.0836989067	0.0094461897	-0.0254684355	0.0339811507	-0.0809805985	-0.0606767764	-0.0634642817	-0.0175921031	-0.0424892188	0.0904203391	-0.085179385	0.0051899303	-0.1043970353	0.0431748686	-0.1378990893	0.0931439394	0.0928245585	0.0922930681	0.0915506825	0.0	0.0235721	0.0009845999999999	9.694371599999974e-07	0.0005556438984099	-0.0259407	0.0756723	0.0057262969872899	0.00067291991649	-0.27439	-0.004784	2.28866560000001e-05	0.0752898721	-0.000958166	-0.0011856689999999	1.4058109775609995e-06	9.18082083556e-07	-0.000841025	0.000161605	2.6116176025e-08	7.07323050625e-07	0.00133561	6.836000000000017e-05	1.7838540721000003e-06	4.6730896000000235e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490.85478576540055	-1.0952151498615308	1.1994962244862153	240938.4207087973	594.6031904309534	-2.881812459422804	353552.95407066867	8.304843051284509	407.9930084127389	-0.0729146766082067	0.0053165500648793	166458.29491367724	406.09015589387104	656.4473756150883	0.938697	46.068504	0.4231576	0.24275	0.002245733	-0.003039048	-0.0068487676	0.0203957699	-4.54663e-05	-0.0235061567	-0.0112025391	-0.0469515392	0.0122215495	-0.0032220223	0.0242979974	-0.0031179857	0.0342731544	-0.001236094	0.0188908967	0.0310668283	0.121973728	-0.0295877771	0.1126647761	-0.0143543106	0.0092521367	0.0076636257	-0.0366254473	0.0475874474	-0.0507305654	0.1251138301	0.0092663747	-0.0070349571	0.0065722381	-0.068970522	-0.0407428382	-0.1482809068	0.0112166217	-0.0517141755	-0.0031361374	0.0241148347	-0.0122555126	0.0323454529	-0.0092178386	0.0193105917	0.0112463505	0.1177019434	-0.0770979135	0.0976130027	-0.0005630534	0.0089253912	-0.0063148373	-0.0346581039	0.0503801987	0.0266621018	-0.1157601566	-0.0219028485	0.0150977487	-0.0131586646	0.0717384132	0.0506520355	0.1048598895	-0.0199956803	0.1815190255	0.0930743832	0.0925467555	0.0916695905	0.090446201	0.0	0.0316964	0.0081243	6.600425049000001e-05	0.00100466177296	-0.243819	-0.2178783	0.04747095361089	0.059447704761	-0.344733	-0.0703429999999999	0.0049481376489999	0.118840841289	0.000646179	0.001604345	2.5739228790250003e-06	4.17547300041e-07	-0.00167576	-0.000834735	6.967825202250002e-07	2.8081715776e-06	0.00123845	-9.716e-05	1.5337584025000005e-06	9.4400656e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493.2650642325224	2.410278467121828	5.8094422890711455	243310.4235923144	599.7157309212025	5.112540490249103	359658.9579143522	26.138070264436536	409.6300540703962	1.637045657657325	2.679918485254703	167796.78119771573	407.7575546408832	654.3824384857162	0.625672	30.70615	0.1465041	0.117985	0.0067664684	0.0013103827	0.0127496064	0.0011176177	0.0166983064	-0.0177297588	-0.0044144964	-0.0461789592	0.0212045294	-0.0231830611	0.040185415	0.0175165735	0.0386816037	-0.0035388683	0.0434307102	-0.0199070064	0.1216800905	-0.0200543357	0.0889188546	-0.0225196392	0.0409212684	0.0151768646	0.0483933602	-0.1121112675	-0.0671350291	0.0590257679	-0.0399829185	-0.0464991247	-0.0593573253	0.0318730735	-0.0876957325	-0.0334800757	-0.0167686435	0.1457681528	-0.0227229616	0.0409312689	0.005980175	0.0374315188	-0.0080551442	0.0511288331	-0.0327897324	0.1103536686	-0.0712487916	0.0956224019	-0.0194675981	0.0390597031	0.0279142155	0.0204840731	-0.1174213498	0.0418551716	-0.0678369457	0.0459134846	0.0822388872	-0.0214334245	-0.0408939694	0.0674988573	0.0308841372	-0.0202340923	0.014809146	0.0929874623	0.0921998906	0.0908922084	0.0890717925	0.0	0.032654	0.0009576	9.169977600000056e-07	0.001066283716	-0.127079	0.11674	0.0136282276	0.0161490722409999	-0.349968	-0.0052349999999999	2.7405224999999893e-05	0.122477601024	0.000720679	7.450000000000002e-05	5.5502500000000045e-09	5.19378221041e-07	-0.00185744	-0.0001816799999999	3.300762239999993e-08	3.4500833536e-06	0.0010232	-0.00021525	1.04693824e-06	4.6332562500000076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.1536703711701	-2.111393861352269	4.457984037756045	241231.927919072	596.7336599057395	-2.982071015463021	356091.0608644988	8.89274754126465	407.8204702823597	-1.809583788036548	3.274593485924702	166317.53598132505	405.9384985059636	646.9346522214141	0.929563	45.620235	0.5302618	0.291695	0.0047436769	-0.0001491492	-0.00140818	-0.0194566764	0.0038989539	-0.0117018295	0.0023264247	-0.0020994642	0.0199139501	0.0012992896	0.0127854041	0.0219627498	0.0197338601	-0.0034939249	-0.0008250077	0.0062899023	0.0827386085	-0.0215396552	0.0475614918	-0.0357053512	-0.0473904573	-0.0802099028	0.0746506916	0.0356493856	0.1140969559	-0.1526155262	0.0395447984	-0.022730939	0.0080782055	-0.0032004172	-0.0132986646	0.0386646108	-0.0251404439	-0.1105235873	0.0007668576	0.0124703751	0.0144631512	0.0284798896	-0.002001929	-0.0028264321	-0.0050231886	0.0716591819	-0.0334535616	0.0226784792	-0.0234177135	-0.0515666508	-0.1152365984	0.0781498154	0.0183588685	-0.076322643	0.1635022367	-0.0279570613	0.0104479065	0.0381912868	-0.0181979582	0.0249656831	-0.0367582541	0.0532785186	-0.0505159369	0.092883193	0.0917842227	0.0899622271	0.0874315588	0.0	0.0158216	-0.0168324	0.00028332968976	0.00025032302656	0.0791243999999999	0.2062033999999999	0.0425198421715599	0.0062606706753599	-0.156439	0.193529	0.037453473841	0.024473160721	-0.000341563	-0.001062242	1.1283580665640005e-06	1.1666528296900001e-07	-0.0008422819999999	0.0010151580000001	1.030545764964203e-06	7.094389675238316e-07	0.00121974	0.00019654	1.4877656676e-06	3.8627971600000024e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.24656584121135	0.0928954700412418	0.0086295683541832	241323.1884507836	596.9612537834504	0.2275938777108876	356362.7385187091	0.0517989731714784	406.864284658113	-0.9561856242467002	0.9142909480160516	165538.54613035798	405.1027317078648	657.6592946210786	0.92297	45.296696	0.57253165	0.338474	0.0071536097	-0.0057384579	-0.0034708826	0.0015521371	0.0024009761	-0.0139324624	0.0233099772	-0.0283484954	-0.0040422072	0.0189087758	-0.0059796797	-0.0048964663	-0.0098843778	-0.0071086852	0.0124586839	-0.0402281008	0.1535636809	0.0070309759	0.0518826185	0.0152328764	0.034049663	0.0224572711	0.0269069608	-0.0041384983	-0.0291478493	0.1168120238	-0.0270112007	0.0469869182	-0.0285257946	0.0321579581	-0.0092945604	0.0242758167	0.1606983933	0.0018686849	0.0180817098	-0.0062541515	-0.0057512717	-0.0094308572	-0.0062841136	0.0155165774	-0.0625602687	0.143020179	-0.0337386062	0.0609342755	0.0147497094	0.0338941507	0.0256993535	0.0299513863	-0.0121754854	0.0089611206	-0.1055302113	0.0014665826	-0.0304404105	-0.0642086443	-0.0214078776	-0.0043295776	-0.0078828746	-0.1735167179	0.0004949996	0.0927615946	0.0913000619	0.0888812078	0.0855303949	0.0	0.0222686	0.0064469999999999	4.156380899999997e-05	0.00049589054596	-0.211498	-0.2906223999999999	0.0844613793817599	0.044731404004	-0.318576	-0.162137	0.026288406769	0.101490667776	0.000964834	0.001306397	1.706673121609e-06	9.30904647556e-07	-0.00141405	-0.0005717680000001	3.269186458241144e-07	1.9995374025e-06	0.0008314	-0.0003883399999999	6.912259600000001e-07	1.5080795559999998e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
488.8845500613925	-2.362015779818876	5.579118544113372	239008.10328873017	591.4530447400275	-5.50820904342288	349816.704132249	30.340366866045603	407.7826162203833	0.918331562270339	0.8433328582618814	166286.66209154043	405.8475040732191	637.7749239265943	0.910789	44.698856	0.4398093	0.273367	0.0116954074	-0.0064958631	-0.0218741664	0.0010116395	-0.0148754279	-0.0250505871	-0.0209605121	-0.024415491	0.0321235288	-0.0009003415	0.0060849188	-0.013326087	0.0041688098	-0.0140529914	0.0149834875	-0.0046109483	0.05316007	-0.0025533083	0.0252924788	-0.0848750467	-0.0625050768	-0.0772760805	0.0576853506	0.0250887267	0.1201010651	-0.2217205906	0.0204219507	-0.1323670906	0.0215565853	-0.0380383613	0.0817398195	0.0752462348	-0.0875724634	-0.0320475535	-0.0009048737	0.0052553041	-0.0144428146	0.0008226698	-0.0144966473	0.0148810964	-0.0136776723	0.046312726	-0.0189879592	0.0211897369	-0.0764237042	-0.070638975	-0.0964024134	0.0522193045	0.0099463883	-0.0669832398	0.2184441731	0.0030184532	0.09501794	0.0936330236	0.0188394321	-0.0718123996	-0.0456793108	0.1009801938	-0.049469344	0.0926226898	0.0907477697	0.0876509655	0.0833739747	0.0	0.00477219	-0.01749641	0.0003061243628881	2.27737973961e-05	0.00212709	0.21362509	0.045635679077508	4.5245118681e-06	-0.151252	0.167324	0.027997320976	0.022877167504	0.0008696599999999	-9.517400000010002e-05	9.058090276019041e-09	7.563085155998261e-07	-0.000883888	0.000530162	2.810717462440001e-07	7.81257996544e-07	0.00103334	0.0002019399999999	1.0677915556e-06	4.077976359999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
