onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
0.006	1.008	n/a	FIXCROSS	n/a	n/a	n/a
1.023	5.008	n/a	NO_6-DOT	BDMTŁ	n/a	n/a
4.624	n/a	n/a	RESPONSE	n/a	YES	n/a
8.056	1.008	n/a	FIXCROSS	n/a	n/a	n/a
9.073	5.008	n/a	NO_6-DOT	BCŁI	n/a	n/a
11.4	n/a	n/a	RESPONSE	n/a	NO	n/a
16.106	1.009	n/a	FIXCROSS	n/a	n/a	n/a
17.123	5.008	n/a	6-DOT	#KCD#	n/a	n/a
20.744	n/a	n/a	RESPONSE	n/a	NO	n/a
24.156	1.008	n/a	FIXCROSS	n/a	n/a	n/a
25.173	5.008	n/a	6-DOT	D#E#L	n/a	n/a
27.824	n/a	n/a	RESPONSE	n/a	YES	n/a
32.206	1.008	n/a	FIXCROSS	n/a	n/a	n/a
33.223	5.008	n/a	NO_6-DOT	YMTKO	n/a	n/a
36.064	n/a	n/a	RESPONSE	n/a	YES	n/a
42.265	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
47.265	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
48.282	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
50.824	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
55.315	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
56.332	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
59.68	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
63.364	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
64.382	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
67.4	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
71.415	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
72.432	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
74.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
79.465	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
80.482	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
82.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
89.523	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
94.523	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
95.54	5.008	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
98.88	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
102.573	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
103.59	5.008	6_DOT_DETECTION	NO_6-DOT	BLPAK	n/a	n/a
106.24	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
110.623	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
111.639	5.009	6_DOT_DETECTION	6-DOT	LT##	n/a	n/a
114.664	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
118.673	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
119.69	5.008	6_DOT_DETECTION	NO_6-DOT	TCBYK	n/a	n/a
122.784	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
126.723	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
127.74	5.008	6_DOT_DETECTION	NO_6-DOT	KDB	n/a	n/a
130.264	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
135.782	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
140.782	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
141.798	5.008	LEXICAL_DECISION	PSEUDOWORD	TYBE	n/a	n/a
144.424	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
148.832	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
149.848	5.008	LEXICAL_DECISION	PSEUDOWORD	LIET	n/a	n/a
152.584	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
156.881	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
157.898	5.008	LEXICAL_DECISION	PSEUDOWORD	ALTUM	n/a	n/a
160.72	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
164.932	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
165.948	5.008	LEXICAL_DECISION	WORD	SŁUP	n/a	n/a
167.96	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
172.981	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
173.999	5.008	LEXICAL_DECISION	WORD	KIT	n/a	n/a
176.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
182.54	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
187.04	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
188.057	5.008	6_DOT_DETECTION	6-DOT	#AL#K	n/a	n/a
190.744	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
195.09	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
196.107	5.008	6_DOT_DETECTION	NO_6-DOT	AYDL	n/a	n/a
198.64	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
203.14	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
204.157	5.008	6_DOT_DETECTION	6-DOT	##ŁK	n/a	n/a
206.04	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
211.19	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
212.207	5.008	6_DOT_DETECTION	6-DOT	E#T#	n/a	n/a
215.52	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
219.24	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
220.257	5.008	6_DOT_DETECTION	NO_6-DOT	CPK	n/a	n/a
222.664	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
228.799	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
235.299	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
236.315	5.008	LEXICAL_DECISION	WORD	TEMU	n/a	n/a
238.72	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
243.349	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
244.365	5.008	LEXICAL_DECISION	PSEUDOWORD	DET	n/a	n/a
246.8	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
251.399	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
252.415	5.008	LEXICAL_DECISION	WORD	SKOK	n/a	n/a
254.32	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
259.449	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
260.466	5.008	LEXICAL_DECISION	WORD	UKŁAD	n/a	n/a
263.52	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
267.499	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
268.516	5.008	LEXICAL_DECISION	WORD	METKA	n/a	n/a
270.6	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
277.057	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
282.557	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
283.574	5.008	6_DOT_DETECTION	NO_6-DOT	PŁS	n/a	n/a
286.936	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
290.607	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
291.624	5.008	6_DOT_DETECTION	NO_6-DOT	ETBY	n/a	n/a
294.4	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
298.657	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
299.674	5.008	6_DOT_DETECTION	NO_6-DOT	OKOŁI	n/a	n/a
302.32	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
306.707	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
307.724	5.008	6_DOT_DETECTION	6-DOT	I#T#	n/a	n/a
310.32	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
314.757	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
315.774	5.008	6_DOT_DETECTION	NO_6-DOT	OTŁP	n/a	n/a
318.456	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
324.816	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
330.816	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
331.832	5.008	LEXICAL_DECISION	PSEUDOWORD	MEKLE	n/a	n/a
334.72	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
338.865	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
339.882	5.008	LEXICAL_DECISION	WORD	MYK	n/a	n/a
342.28	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
346.915	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
347.932	5.008	LEXICAL_DECISION	PSEUDOWORD	SABI	n/a	n/a
351.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
354.966	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
355.982	5.008	LEXICAL_DECISION	WORD	BIAŁY	n/a	n/a
358.96	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
363.016	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
364.032	5.008	LEXICAL_DECISION	WORD	POBYT	n/a	n/a
366.376	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
373.074	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
379.074	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
380.091	5.008	6_DOT_DETECTION	6-DOT	#AC#	n/a	n/a
382.936	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
387.124	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
388.141	5.008	6_DOT_DETECTION	6-DOT	O##P	n/a	n/a
390.2	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
