onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0569	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0903	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6069	1.5833	T_INK	1	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
3.1672	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
3.1903	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.707	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.7403	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.257	0.9	T_INK	2	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
6.1264	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
6.157	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.6737	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.6903	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.207	0.9667	T_INK	3	Incongruent	czerwony	red	niebieski	blue	incorrect	n/a
9.1496	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
9.1737	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.6903	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.707	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.2237	1.4667	T_INK	4	Incongruent	zielony	green	czerwony	red	incorrect	n/a
12.6687	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
12.6904	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.207	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.2237	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.7404	1.1	T_INK	5	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
15.8199	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
15.8404	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.3571	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.3737	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.8904	0.9833	T_INK	6	Incongruent	niebieski	blue	zielony	green	incorrect	n/a
18.8431	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
18.8737	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.3904	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.4071	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.9238	0.8833	T_INK	7	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
21.7703	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
21.8071	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.3238	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.3405	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.8571	0.65	T_INK	8	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
24.4736	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
24.5071	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.0238	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.0405	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.5572	0.7667	T_INK	9	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
27.2888	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
27.3238	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.8405	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.8572	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.3738	1.0833	T_INK	10	Incongruent	czerwony	red	zielony	green	hit	n/a
30.424	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
30.4572	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.9739	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.9905	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.5072	0.7833	T_INK	11	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
33.2553	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
