onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
0.0001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
0.0001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
0.0001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
0.0001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
0.0001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
0.0001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
0.0001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.0002	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.0002	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
0.0002	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
0.0002	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
0.0002	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.0002	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
0.0002	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
0.0003	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
0.0003	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
0.0003	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.0003	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
0.0003	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.0009	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.0009	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.0009	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
0.001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
0.001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
0.001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
0.001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
149.5355	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
149.6009	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.6342	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.1509	3.7334	T_INK	1	Incongruent	zielony	green	żółty	yellow	incorrect	n/a
154.857	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
154.8843	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
155.4009	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
156.4176	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
156.9343	4.2667	T_INK	2	Incongruent	czerwony	red	zielony	green	hit	n/a
161.1692	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
161.201	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
161.7177	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
162.7343	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.251	2.1834	T_INK	3	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
165.404	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
165.4344	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
165.951	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
166.9677	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167.4844	1.1833	T_INK	4	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
168.632	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
168.6677	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
169.1844	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
170.2011	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
170.7177	0.9833	T_INK	5	Incongruent	czerwony	red	niebieski	blue	hit	n/a
171.6682	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
171.7011	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
