onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0259	1.0	ISI	n/a	n/a	n/a	n/a
1.0259	0.5	DISTRACTOR	1	1	A	Correct Rejection
1.5259	1.0	ISI	n/a	n/a	n/a	n/a
2.5259	0.5	TARGET	1	2	A	Hit
2.8633	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.0259	1.0	ISI	n/a	n/a	n/a	n/a
4.0259	0.5	DISTRACTOR	1	3	D	Correct Rejection
4.5259	1.0	ISI	n/a	n/a	n/a	n/a
5.5259	0.5	DISTRACTOR	1	4	A	Correct Rejection
6.0259	1.0	ISI	n/a	n/a	n/a	n/a
7.0259	0.5	DISTRACTOR	1	5	E	Correct Rejection
7.526	1.0	ISI	n/a	n/a	n/a	n/a
8.526	0.5	DISTRACTOR	1	6	I	Correct Rejection
9.026	1.0	ISI	n/a	n/a	n/a	n/a
10.026	0.5	DISTRACTOR	1	7	D	Correct Rejection
10.526	1.0	ISI	n/a	n/a	n/a	n/a
11.526	0.5	DISTRACTOR	1	8	H	Correct Rejection
12.026	1.0	ISI	n/a	n/a	n/a	n/a
13.026	0.5	DISTRACTOR	1	9	E	Correct Rejection
13.526	1.0	ISI	n/a	n/a	n/a	n/a
14.5261	0.5	DISTRACTOR	1	10	J	Correct Rejection
15.0261	1.0	ISI	n/a	n/a	n/a	n/a
16.0261	0.5	TARGET	1	11	J	Hit
16.332	n/a	RESPONSE	n/a	n/a	n/a	n/a
16.5261	1.0	ISI	n/a	n/a	n/a	n/a
17.5261	0.5	DISTRACTOR	1	12	I	Correct Rejection
18.0261	1.0	ISI	n/a	n/a	n/a	n/a
19.0261	0.5	TARGET	1	13	I	Hit
19.3553	n/a	RESPONSE	n/a	n/a	n/a	n/a
19.5261	1.0	ISI	n/a	n/a	n/a	n/a
20.5261	0.5167	DISTRACTOR	1	14	G	Correct Rejection
21.0428	1.0167	ISI	n/a	n/a	n/a	n/a
22.0595	0.5167	DISTRACTOR	1	15	D	Correct Rejection
22.5762	1.0167	ISI	n/a	n/a	n/a	n/a
23.5928	0.5167	TARGET	1	16	D	Hit
24.0262	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.1095	1.0167	ISI	n/a	n/a	n/a	n/a
25.1262	0.5167	DISTRACTOR	1	17	G	Correct Rejection
25.6429	1.0167	ISI	n/a	n/a	n/a	n/a
26.6596	0.5167	DISTRACTOR	1	18	D	Correct Rejection
27.1762	1.0167	ISI	n/a	n/a	n/a	n/a
28.1929	0.5167	DISTRACTOR	1	19	E	Correct Rejection
28.7096	1.0167	ISI	n/a	n/a	n/a	n/a
29.7263	0.5167	DISTRACTOR	1	20	G	Correct Rejection
30.2429	1.0167	ISI	n/a	n/a	n/a	n/a
31.2596	0.5167	DISTRACTOR	1	21	A	Correct Rejection
31.7763	1.0167	ISI	n/a	n/a	n/a	n/a
32.793	0.5167	DISTRACTOR	1	22	G	Correct Rejection
33.3096	1.0167	ISI	n/a	n/a	n/a	n/a
34.3263	0.5167	DISTRACTOR	1	23	E	Correct Rejection
34.843	1.0167	ISI	n/a	n/a	n/a	n/a
35.8597	0.5167	DISTRACTOR	1	24	H	Correct Rejection
36.3764	1.0167	ISI	n/a	n/a	n/a	n/a
37.393	0.5167	DISTRACTOR	1	25	D	Correct Rejection
37.9097	1.0167	ISI	n/a	n/a	n/a	n/a
38.9264	0.5167	DISTRACTOR	1	26	C	Correct Rejection
39.4431	1.0167	ISI	n/a	n/a	n/a	n/a
40.4598	0.5167	DISTRACTOR	1	27	F	Correct Rejection
40.9764	1.0167	ISI	n/a	n/a	n/a	n/a
41.9931	0.5167	DISTRACTOR	1	28	G	Correct Rejection
42.5098	1.0167	ISI	n/a	n/a	n/a	n/a
43.5265	0.5167	DISTRACTOR	1	29	H	Correct Rejection
44.0431	1.0167	ISI	n/a	n/a	n/a	n/a
45.0598	0.5167	TARGET	1	30	H	Hit
45.477	n/a	RESPONSE	n/a	n/a	n/a	n/a
45.5765	1.0167	ISI	n/a	n/a	n/a	n/a
46.5932	0.5167	DISTRACTOR	1	31	D	Correct Rejection
47.1098	1.0167	ISI	n/a	n/a	n/a	n/a
48.1265	0.5167	DISTRACTOR	1	32	C	Correct Rejection
48.6432	1.0167	ISI	n/a	n/a	n/a	n/a
49.6599	0.5167	DISTRACTOR	1	33	I	Correct Rejection
50.1765	1.0167	ISI	n/a	n/a	n/a	n/a
51.1932	0.5167	DISTRACTOR	1	34	D	Correct Rejection
51.7099	1.0167	ISI	n/a	n/a	n/a	n/a
52.7266	0.5167	DISTRACTOR	1	35	H	Correct Rejection
53.2433	1.0167	ISI	n/a	n/a	n/a	n/a
54.2599	0.5167	DISTRACTOR	1	36	I	Correct Rejection
54.7766	1.0167	ISI	n/a	n/a	n/a	n/a
55.7933	0.5167	DISTRACTOR	1	37	H	Correct Rejection
56.31	1.0167	ISI	n/a	n/a	n/a	n/a
