onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0581	1.0167	ISI	n/a	n/a	n/a	n/a
1.0747	0.5167	DISTRACTOR	1	1	D	Correct Rejection
1.5914	1.0167	ISI	n/a	n/a	n/a	n/a
2.6081	0.5167	DISTRACTOR	1	2	H	Correct Rejection
3.1247	1.0167	ISI	n/a	n/a	n/a	n/a
4.1414	0.5167	DISTRACTOR	1	3	I	Correct Rejection
4.6581	1.0167	ISI	n/a	n/a	n/a	n/a
5.6748	0.5167	DISTRACTOR	1	4	J	Correct Rejection
6.1914	1.0167	ISI	n/a	n/a	n/a	n/a
7.2081	0.5167	DISTRACTOR	1	5	I	Correct Rejection
7.7248	1.0167	ISI	n/a	n/a	n/a	n/a
8.7415	0.5167	DISTRACTOR	1	6	D	Correct Rejection
9.2582	1.0167	ISI	n/a	n/a	n/a	n/a
10.2748	0.5167	DISTRACTOR	1	7	J	Correct Rejection
10.7915	1.0167	ISI	n/a	n/a	n/a	n/a
11.8082	0.5167	DISTRACTOR	1	8	E	Correct Rejection
12.3249	1.0167	ISI	n/a	n/a	n/a	n/a
13.3415	0.5167	TARGET	1	9	E	Hit
13.6451	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.8582	1.0167	ISI	n/a	n/a	n/a	n/a
14.8749	0.5167	DISTRACTOR	1	10	C	Correct Rejection
15.3916	1.0167	ISI	n/a	n/a	n/a	n/a
16.4082	0.5167	DISTRACTOR	1	11	J	Correct Rejection
16.9249	1.0167	ISI	n/a	n/a	n/a	n/a
17.9416	0.5167	DISTRACTOR	1	12	G	Correct Rejection
18.4583	1.0167	ISI	n/a	n/a	n/a	n/a
19.4749	0.5167	DISTRACTOR	1	13	H	Correct Rejection
19.9916	1.0167	ISI	n/a	n/a	n/a	n/a
21.0083	0.5167	DISTRACTOR	1	14	F	Correct Rejection
21.525	1.0167	ISI	n/a	n/a	n/a	n/a
22.5416	0.5167	TARGET	1	15	F	Hit
22.8751	n/a	RESPONSE	n/a	n/a	n/a	n/a
23.0583	1.0167	ISI	n/a	n/a	n/a	n/a
24.075	0.5167	DISTRACTOR	1	16	E	Correct Rejection
24.5917	1.0167	ISI	n/a	n/a	n/a	n/a
25.6084	0.5167	DISTRACTOR	1	17	I	Correct Rejection
26.125	1.0167	ISI	n/a	n/a	n/a	n/a
27.1417	0.5167	DISTRACTOR	1	18	G	Correct Rejection
27.6584	1.0167	ISI	n/a	n/a	n/a	n/a
28.675	0.5167	DISTRACTOR	1	19	C	Correct Rejection
29.1917	1.0167	ISI	n/a	n/a	n/a	n/a
30.2084	0.5167	DISTRACTOR	1	20	E	Correct Rejection
