onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0329	1.0	ISI	n/a	n/a	n/a	n/a
1.0329	0.5	DISTRACTOR	1	1	G	Correct Rejection
1.5329	1.0	ISI	n/a	n/a	n/a	n/a
2.5329	0.5	DISTRACTOR	1	2	D	Correct Rejection
3.033	1.0	ISI	n/a	n/a	n/a	n/a
4.033	0.5	DISTRACTOR	1	3	E	Correct Rejection
4.5329	1.0	ISI	n/a	n/a	n/a	n/a
5.533	0.5	DISTRACTOR	1	4	C	Correct Rejection
6.0329	1.0	ISI	n/a	n/a	n/a	n/a
7.033	0.5	DISTRACTOR	1	5	G	Correct Rejection
7.5329	1.0	ISI	n/a	n/a	n/a	n/a
8.533	0.5	TARGET	1	6	G	Hit
8.9071	n/a	RESPONSE	n/a	n/a	n/a	n/a
9.033	1.0	ISI	n/a	n/a	n/a	n/a
10.033	0.5	DISTRACTOR	1	7	E	Correct Rejection
10.533	1.0	ISI	n/a	n/a	n/a	n/a
11.533	0.5	DISTRACTOR	1	8	I	Correct Rejection
12.033	1.0	ISI	n/a	n/a	n/a	n/a
13.033	0.5	TARGET	1	9	I	Hit
13.4884	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.533	1.0	ISI	n/a	n/a	n/a	n/a
14.5331	0.5	DISTRACTOR	1	10	G	Correct Rejection
15.033	1.0	ISI	n/a	n/a	n/a	n/a
16.033	0.9	DISTRACTOR	1	11	H	Correct Rejection
16.933	1.0	ISI	n/a	n/a	n/a	n/a
17.9331	2.0	DISTRACTOR	1	12	I	Correct Rejection
19.9331	1.0	ISI	n/a	n/a	n/a	n/a
20.9331	0.5	TARGET	1	13	I	Hit
21.3901	n/a	RESPONSE	n/a	n/a	n/a	n/a
21.4331	1.0	ISI	n/a	n/a	n/a	n/a
22.4331	0.5	DISTRACTOR	1	14	A	Correct Rejection
22.9331	1.0	ISI	n/a	n/a	n/a	n/a
23.9331	0.5	TARGET	1	15	A	Hit
24.2795	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.4331	1.0	ISI	n/a	n/a	n/a	n/a
25.4331	0.5	DISTRACTOR	1	16	E	Correct Rejection
25.9331	1.0167	ISI	n/a	n/a	n/a	n/a
26.9498	0.5167	DISTRACTOR	1	17	J	Correct Rejection
27.4665	1.0167	ISI	n/a	n/a	n/a	n/a
28.4832	0.5167	DISTRACTOR	1	18	C	Correct Rejection
28.9998	1.0167	ISI	n/a	n/a	n/a	n/a
30.0165	0.5167	DISTRACTOR	1	19	J	Correct Rejection
30.5332	1.0167	ISI	n/a	n/a	n/a	n/a
31.5499	0.5167	TARGET	1	20	J	Hit
31.8936	n/a	RESPONSE	n/a	n/a	n/a	n/a
32.0665	1.0167	ISI	n/a	n/a	n/a	n/a
33.0832	0.5167	DISTRACTOR	1	21	F	Correct Rejection
33.5999	1.0167	ISI	n/a	n/a	n/a	n/a
34.6165	0.5167	DISTRACTOR	1	22	C	Correct Rejection
35.1332	1.0167	ISI	n/a	n/a	n/a	n/a
36.1499	0.5166	DISTRACTOR	1	23	G	Correct Rejection
36.6665	1.0167	ISI	n/a	n/a	n/a	n/a
37.6832	0.5167	TARGET	1	24	G	Hit
38.1032	n/a	RESPONSE	n/a	n/a	n/a	n/a
38.1999	1.0167	ISI	n/a	n/a	n/a	n/a
39.2166	0.5166	DISTRACTOR	1	25	D	Correct Rejection
39.7332	1.0167	ISI	n/a	n/a	n/a	n/a
40.7499	0.5167	DISTRACTOR	1	26	A	Correct Rejection
41.2666	1.0167	ISI	n/a	n/a	n/a	n/a
42.2833	0.5167	DISTRACTOR	1	27	B	Correct Rejection
42.8	1.0167	ISI	n/a	n/a	n/a	n/a
43.8166	0.5167	DISTRACTOR	1	28	J	Correct Rejection
44.3333	1.0166	ISI	n/a	n/a	n/a	n/a
45.3499	0.5167	DISTRACTOR	1	29	G	False Alarm
45.8666	1.0167	ISI	n/a	n/a	n/a	n/a
45.893	n/a	RESPONSE	n/a	n/a	n/a	n/a
46.8833	0.5167	DISTRACTOR	1	30	J	Correct Rejection
47.4	1.0167	ISI	n/a	n/a	n/a	n/a
48.4167	0.5166	TARGET	1	31	J	Hit
48.9258	n/a	RESPONSE	n/a	n/a	n/a	n/a
48.9333	1.0167	ISI	n/a	n/a	n/a	n/a
49.95	0.5167	DISTRACTOR	1	32	A	Correct Rejection
50.4667	1.0167	ISI	n/a	n/a	n/a	n/a
51.4834	0.5167	TARGET	1	33	A	Hit
52.0	1.0167	ISI	n/a	n/a	n/a	n/a
52.0385	n/a	RESPONSE	n/a	n/a	n/a	n/a
53.0167	0.5167	DISTRACTOR	1	34	C	Correct Rejection
53.5334	1.0167	ISI	n/a	n/a	n/a	n/a
54.5501	0.5167	DISTRACTOR	1	35	I	Correct Rejection
55.0667	1.0167	ISI	n/a	n/a	n/a	n/a
56.0834	0.5167	DISTRACTOR	1	36	F	Correct Rejection
56.6001	1.0167	ISI	n/a	n/a	n/a	n/a
57.6168	0.5166	DISTRACTOR	1	37	E	Correct Rejection
58.1334	1.0167	ISI	n/a	n/a	n/a	n/a
59.1501	0.5167	DISTRACTOR	1	38	G	Correct Rejection
59.6668	1.0166	ISI	n/a	n/a	n/a	n/a
60.6834	0.5167	TARGET	1	39	G	Hit
61.0255	n/a	RESPONSE	n/a	n/a	n/a	n/a
61.2001	1.0167	ISI	n/a	n/a	n/a	n/a
62.2168	0.5166	DISTRACTOR	1	40	C	False Alarm
62.5262	n/a	RESPONSE	n/a	n/a	n/a	n/a
62.7334	1.0167	ISI	n/a	n/a	n/a	n/a
63.7501	0.5167	DISTRACTOR	1	41	D	Correct Rejection
64.2668	1.0167	ISI	n/a	n/a	n/a	n/a
65.2835	0.5167	DISTRACTOR	1	42	H	Correct Rejection
65.8001	1.0167	ISI	n/a	n/a	n/a	n/a
66.8168	0.5166	DISTRACTOR	1	43	D	Correct Rejection
67.3335	1.0167	ISI	n/a	n/a	n/a	n/a
68.3502	0.5166	TARGET	1	44	D	Hit
68.7995	n/a	RESPONSE	n/a	n/a	n/a	n/a
