onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0255	0.9999	ISI	n/a	n/a	n/a	n/a
1.0255	0.5001	DISTRACTOR	1	1	G	Correct Rejection
1.5256	1.0	ISI	n/a	n/a	n/a	n/a
2.5256	0.5	DISTRACTOR	1	2	D	Correct Rejection
3.0256	1.0	ISI	n/a	n/a	n/a	n/a
4.0256	0.5	DISTRACTOR	1	3	C	Correct Rejection
4.5256	1.0	ISI	n/a	n/a	n/a	n/a
5.5256	0.5	DISTRACTOR	1	4	B	Correct Rejection
6.0256	1.0	ISI	n/a	n/a	n/a	n/a
7.0256	0.5	DISTRACTOR	1	5	H	Correct Rejection
7.5256	1.0	ISI	n/a	n/a	n/a	n/a
8.5256	0.5	DISTRACTOR	1	6	J	Correct Rejection
9.0257	1.0	ISI	n/a	n/a	n/a	n/a
10.0257	0.5	DISTRACTOR	1	7	A	Correct Rejection
10.5257	1.0	ISI	n/a	n/a	n/a	n/a
11.5257	0.5	TARGET	1	8	A	Hit
11.8371	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.0257	1.0	ISI	n/a	n/a	n/a	n/a
13.0257	0.5167	DISTRACTOR	1	9	G	Correct Rejection
13.5424	1.0167	ISI	n/a	n/a	n/a	n/a
14.5591	0.5167	DISTRACTOR	1	10	D	Correct Rejection
15.0757	1.0167	ISI	n/a	n/a	n/a	n/a
16.0924	0.5167	DISTRACTOR	1	11	A	Correct Rejection
16.6091	1.0167	ISI	n/a	n/a	n/a	n/a
17.6258	0.5167	DISTRACTOR	1	12	J	Correct Rejection
18.1424	1.0167	ISI	n/a	n/a	n/a	n/a
19.1591	0.5167	TARGET	1	13	J	Hit
19.5473	n/a	RESPONSE	n/a	n/a	n/a	n/a
19.6758	1.0167	ISI	n/a	n/a	n/a	n/a
20.6925	0.5167	DISTRACTOR	1	14	I	Correct Rejection
21.2091	1.0167	ISI	n/a	n/a	n/a	n/a
22.2258	0.5167	DISTRACTOR	1	15	D	Correct Rejection
22.7425	1.0167	ISI	n/a	n/a	n/a	n/a
23.7592	0.5167	DISTRACTOR	1	16	H	Correct Rejection
24.2758	1.0167	ISI	n/a	n/a	n/a	n/a
25.2925	0.5167	DISTRACTOR	1	17	F	Correct Rejection
25.8092	1.0167	ISI	n/a	n/a	n/a	n/a
26.8259	0.5167	TARGET	1	18	F	Hit
27.1774	n/a	RESPONSE	n/a	n/a	n/a	n/a
27.3425	1.0167	ISI	n/a	n/a	n/a	n/a
28.3592	0.5167	TARGET	1	19	F	Hit
28.873	n/a	RESPONSE	n/a	n/a	n/a	n/a
28.8759	1.0167	ISI	n/a	n/a	n/a	n/a
29.8926	0.5167	DISTRACTOR	1	20	E	Correct Rejection
30.4092	1.0167	ISI	n/a	n/a	n/a	n/a
31.4259	0.5167	DISTRACTOR	1	21	G	Correct Rejection
31.9426	1.0167	ISI	n/a	n/a	n/a	n/a
32.9593	0.5167	DISTRACTOR	1	22	J	Correct Rejection
33.476	1.0167	ISI	n/a	n/a	n/a	n/a
34.4926	0.5167	DISTRACTOR	1	23	E	Correct Rejection
35.0093	1.0167	ISI	n/a	n/a	n/a	n/a
36.026	0.5167	DISTRACTOR	1	24	B	Correct Rejection
36.5427	1.0167	ISI	n/a	n/a	n/a	n/a
37.5593	0.5167	DISTRACTOR	1	25	F	Correct Rejection
38.076	1.0167	ISI	n/a	n/a	n/a	n/a
39.0927	0.5167	DISTRACTOR	1	26	E	Correct Rejection
39.6094	1.0167	ISI	n/a	n/a	n/a	n/a
40.626	0.5167	DISTRACTOR	1	27	J	Correct Rejection
41.1427	1.0167	ISI	n/a	n/a	n/a	n/a
42.1594	0.5167	DISTRACTOR	1	28	E	Correct Rejection
42.6761	1.0167	ISI	n/a	n/a	n/a	n/a
43.6927	0.5167	DISTRACTOR	1	29	F	Correct Rejection
44.2094	1.0167	ISI	n/a	n/a	n/a	n/a
45.2261	0.5167	TARGET	1	30	F	Hit
45.557	n/a	RESPONSE	n/a	n/a	n/a	n/a
45.7428	1.0167	ISI	n/a	n/a	n/a	n/a
46.7594	0.5167	DISTRACTOR	1	31	I	Correct Rejection
47.2761	1.0167	ISI	n/a	n/a	n/a	n/a
48.2928	0.5167	DISTRACTOR	1	32	D	Correct Rejection
48.8095	1.0167	ISI	n/a	n/a	n/a	n/a
49.8262	0.5167	DISTRACTOR	1	33	C	Correct Rejection
50.3428	1.0167	ISI	n/a	n/a	n/a	n/a
51.3595	0.5167	DISTRACTOR	1	34	J	Correct Rejection
51.8762	1.0167	ISI	n/a	n/a	n/a	n/a
52.8929	0.5167	DISTRACTOR	1	35	A	Correct Rejection
53.4095	1.0167	ISI	n/a	n/a	n/a	n/a
54.4262	0.5167	DISTRACTOR	1	36	D	Correct Rejection
54.9429	1.0167	ISI	n/a	n/a	n/a	n/a
55.9596	0.5167	DISTRACTOR	1	37	I	Correct Rejection
56.4762	1.0167	ISI	n/a	n/a	n/a	n/a
57.4929	0.5167	DISTRACTOR	1	38	H	Correct Rejection
58.0096	1.0167	ISI	n/a	n/a	n/a	n/a
59.0263	0.5167	TARGET	1	39	H	Hit
59.3456	n/a	RESPONSE	n/a	n/a	n/a	n/a
59.5429	1.0167	ISI	n/a	n/a	n/a	n/a
60.5596	0.5167	TARGET	1	40	H	Hit
61.0763	1.0167	ISI	n/a	n/a	n/a	n/a
61.1212	n/a	RESPONSE	n/a	n/a	n/a	n/a
62.093	0.5167	TARGET	1	41	H	Hit
62.6096	1.0167	ISI	n/a	n/a	n/a	n/a
62.6568	n/a	RESPONSE	n/a	n/a	n/a	n/a
63.6263	0.5167	DISTRACTOR	1	42	B	Correct Rejection
64.143	1.0167	ISI	n/a	n/a	n/a	n/a
65.1597	0.5167	DISTRACTOR	1	43	D	Correct Rejection
65.6763	1.0167	ISI	n/a	n/a	n/a	n/a
66.693	0.5167	DISTRACTOR	1	44	C	Correct Rejection
67.2097	1.0167	ISI	n/a	n/a	n/a	n/a
68.2264	0.5167	DISTRACTOR	1	45	F	Correct Rejection
68.7431	1.0167	ISI	n/a	n/a	n/a	n/a
69.7597	0.5167	TARGET	1	46	F	Hit
70.239	n/a	RESPONSE	n/a	n/a	n/a	n/a
70.2764	1.0167	ISI	n/a	n/a	n/a	n/a
71.2931	0.5167	DISTRACTOR	1	47	A	Correct Rejection
71.8098	1.0167	ISI	n/a	n/a	n/a	n/a
72.8264	0.5167	DISTRACTOR	1	48	B	Correct Rejection
73.3431	1.0167	ISI	n/a	n/a	n/a	n/a
74.3598	0.5167	DISTRACTOR	1	49	I	Correct Rejection
74.8765	1.0167	ISI	n/a	n/a	n/a	n/a
75.8931	0.5167	TARGET	1	50	I	Hit
76.4098	1.1	ISI	n/a	n/a	n/a	n/a
76.6694	n/a	RESPONSE	n/a	n/a	n/a	n/a
93.6893	n/a	RESPONSE	n/a	n/a	n/a	n/a
93.7434	1.0167	ISI	n/a	n/a	n/a	n/a
94.76	0.5167	DISTRACTOR	2	1	A	Correct Rejection
95.2767	1.0167	ISI	n/a	n/a	n/a	n/a
96.2934	0.5167	DISTRACTOR	2	2	B	Correct Rejection
96.8101	1.0167	ISI	n/a	n/a	n/a	n/a
97.8267	0.5167	DISTRACTOR	2	3	I	Correct Rejection
98.3434	1.0167	ISI	n/a	n/a	n/a	n/a
99.3601	0.5167	DISTRACTOR	2	4	J	Correct Rejection
99.8768	1.0167	ISI	n/a	n/a	n/a	n/a
100.8934	0.5167	TARGET	2	5	I	Hit
101.4101	1.0167	ISI	n/a	n/a	n/a	n/a
101.4794	n/a	RESPONSE	n/a	n/a	n/a	n/a
102.4268	0.5167	DISTRACTOR	2	6	C	Correct Rejection
102.9435	1.0167	ISI	n/a	n/a	n/a	n/a
103.9601	0.5167	DISTRACTOR	2	7	F	Correct Rejection
104.4768	1.0167	ISI	n/a	n/a	n/a	n/a
105.4935	0.5167	DISTRACTOR	2	8	A	Correct Rejection
106.0102	1.0167	ISI	n/a	n/a	n/a	n/a
107.0268	0.5167	DISTRACTOR	2	9	I	Correct Rejection
107.5435	1.0167	ISI	n/a	n/a	n/a	n/a
108.5602	0.5167	DISTRACTOR	2	10	C	Correct Rejection
109.0769	1.0167	ISI	n/a	n/a	n/a	n/a
110.0935	0.5167	DISTRACTOR	2	11	F	Correct Rejection
110.6102	1.0167	ISI	n/a	n/a	n/a	n/a
111.6269	0.5167	DISTRACTOR	2	12	E	Correct Rejection
112.1436	1.0167	ISI	n/a	n/a	n/a	n/a
113.1603	0.5167	DISTRACTOR	2	13	B	Correct Rejection
113.6769	1.0167	ISI	n/a	n/a	n/a	n/a
114.6936	0.5167	TARGET	2	14	E	Hit
115.2103	1.0167	ISI	n/a	n/a	n/a	n/a
115.2201	n/a	RESPONSE	n/a	n/a	n/a	n/a
116.227	0.5167	DISTRACTOR	2	15	I	Correct Rejection
116.7436	1.0167	ISI	n/a	n/a	n/a	n/a
117.7603	0.5167	DISTRACTOR	2	16	G	Correct Rejection
118.277	1.0167	ISI	n/a	n/a	n/a	n/a
119.2937	0.5167	DISTRACTOR	2	17	H	Correct Rejection
119.8103	1.0167	ISI	n/a	n/a	n/a	n/a
120.827	0.5167	DISTRACTOR	2	18	J	Correct Rejection
121.3437	1.0167	ISI	n/a	n/a	n/a	n/a
