onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0351	1.0166	ISI	n/a	n/a	n/a	n/a
1.0517	0.5167	DISTRACTOR	1	1	I	Correct Rejection
1.5684	1.0167	ISI	n/a	n/a	n/a	n/a
2.5851	0.5167	DISTRACTOR	1	2	A	Correct Rejection
3.1018	1.0167	ISI	n/a	n/a	n/a	n/a
4.1185	0.5167	TARGET	1	3	A	Hit
4.4151	n/a	RESPONSE	n/a	n/a	n/a	n/a
4.6351	1.0167	ISI	n/a	n/a	n/a	n/a
5.6518	0.5167	DISTRACTOR	1	4	F	Correct Rejection
6.1685	1.0167	ISI	n/a	n/a	n/a	n/a
7.1851	0.5167	DISTRACTOR	1	5	G	Correct Rejection
7.7018	1.0167	ISI	n/a	n/a	n/a	n/a
8.7185	0.5167	DISTRACTOR	1	6	I	Correct Rejection
9.2352	1.0167	ISI	n/a	n/a	n/a	n/a
10.2518	0.5167	DISTRACTOR	1	7	H	Correct Rejection
10.7685	1.0167	ISI	n/a	n/a	n/a	n/a
11.7852	0.5167	DISTRACTOR	1	8	I	Correct Rejection
12.3019	1.0167	ISI	n/a	n/a	n/a	n/a
13.3185	0.5167	TARGET	1	9	I	Hit
13.7731	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.8352	1.0167	ISI	n/a	n/a	n/a	n/a
14.8519	0.5167	DISTRACTOR	1	10	D	Correct Rejection
15.3685	1.0167	ISI	n/a	n/a	n/a	n/a
16.3852	0.5167	DISTRACTOR	1	11	J	Correct Rejection
16.9019	1.0167	ISI	n/a	n/a	n/a	n/a
17.9185	0.5167	DISTRACTOR	1	12	I	Correct Rejection
18.4352	1.0167	ISI	n/a	n/a	n/a	n/a
19.4519	0.5167	DISTRACTOR	1	13	B	Correct Rejection
19.9686	1.0167	ISI	n/a	n/a	n/a	n/a
20.9852	0.5167	DISTRACTOR	1	14	E	Correct Rejection
21.5019	1.0167	ISI	n/a	n/a	n/a	n/a
22.5186	0.5167	DISTRACTOR	1	15	G	Correct Rejection
23.0353	1.0167	ISI	n/a	n/a	n/a	n/a
24.0519	0.5167	DISTRACTOR	1	16	F	Correct Rejection
24.5686	1.0167	ISI	n/a	n/a	n/a	n/a
25.5853	0.5167	DISTRACTOR	1	17	J	Correct Rejection
26.1019	1.0167	ISI	n/a	n/a	n/a	n/a
27.1186	0.5167	DISTRACTOR	1	18	A	Correct Rejection
27.6353	1.0167	ISI	n/a	n/a	n/a	n/a
28.652	0.5167	TARGET	1	19	A	Hit
28.954	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.1686	1.0167	ISI	n/a	n/a	n/a	n/a
30.1853	0.5167	TARGET	1	20	A	Hit
30.6016	n/a	RESPONSE	n/a	n/a	n/a	n/a
30.702	1.0167	ISI	n/a	n/a	n/a	n/a
31.7187	0.5167	DISTRACTOR	1	21	B	Correct Rejection
32.2353	1.0167	ISI	n/a	n/a	n/a	n/a
33.252	0.5167	DISTRACTOR	1	22	G	Correct Rejection
