onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0222	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0388	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5388	1.4333	T_INK	1	Incongruent	zielony	green	żółty	yellow	incorrect	n/a
2.956	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
2.9721	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.4721	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.4721	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.9721	1.4666	T_INK	2	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
6.4233	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
6.4387	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.9387	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.9387	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.4387	1.2333	T_INK	3	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
9.6669	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
9.672	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.172	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.1719	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.6719	0.85	T_INK	4	Incongruent	czerwony	red	zielony	green	hit	n/a
12.5111	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
12.5219	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.0219	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.0386	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.5386	0.8	T_INK	5	Incongruent	żółty	yellow	czerwony	red	hit	n/a
15.3233	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
15.3385	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.8385	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.8385	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.3385	0.8	T_INK	6	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
18.1195	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
18.1385	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.6385	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.6385	0.4998	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.1382	0.8835	T_INK	7	Incongruent	zielony	green	niebieski	blue	hit	n/a
21.0114	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
21.0218	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.5217	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.5217	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.0217	0.6	T_INK	8	Incongruent	czerwony	red	niebieski	blue	hit	n/a
23.6159	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
23.6217	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.1217	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.1217	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.6217	0.7333	T_INK	9	Incongruent	zielony	green	czerwony	red	hit	n/a
26.3483	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
26.355	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.855	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.855	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.355	0.8333	T_INK	10	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
29.1764	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
29.1883	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.6883	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.6882	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.1882	0.85	T_INK	11	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
32.0205	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
32.0382	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.5382	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.5382	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.0382	0.7333	T_INK	12	Incongruent	żółty	yellow	zielony	green	hit	n/a
34.7528	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
34.7715	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.2715	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.8593	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.8881	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.8881	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.388	1.05	INK	1	Incongruent	zielony	green	niebieski	blue	hit	n/a
41.4319	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
41.438	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.438	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.938	0.5333	INK	2	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
43.4611	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
43.4713	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.4713	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.9713	0.6166	INK	3	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
45.5702	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
45.5879	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
46.5879	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.0879	0.5333	INK	4	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
