onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0697	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.103	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6197	1.15	T_INK	1	Incongruent	czerwony	red	niebieski	blue	hit	n/a
2.7297	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
2.7697	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.2864	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.3197	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.8364	0.8334	T_INK	2	Incongruent	czerwony	red	żółty	yellow	hit	n/a
5.6349	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
5.6697	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.1864	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.2031	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.7198	0.85	T_INK	3	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
8.5401	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
8.5698	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.0864	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.1031	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.6197	0.85	T_INK	4	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
11.4453	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
11.4698	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.9865	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.0031	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.5198	0.6667	T_INK	5	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
14.1589	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
14.1865	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.7031	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.7198	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.2365	1.0	T_INK	6	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
17.2079	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
17.2365	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.7532	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.7698	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.2865	0.6166	T_INK	7	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
19.8736	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
19.9032	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.4199	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.4365	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.9532	0.6667	T_INK	8	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
22.5873	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
22.6199	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.1365	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.1532	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.6699	0.7	T_INK	9	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
25.3488	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
25.3699	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.8866	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.9199	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.4366	0.8667	T_INK	10	Incongruent	żółty	yellow	czerwony	red	hit	n/a
28.27	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
28.3033	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.8199	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.8366	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.3533	0.55	T_INK	11	Incongruent	niebieski	blue	czerwony	red	hit	n/a
30.872	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
30.9033	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.4199	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.4366	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.9533	0.7333	T_INK	12	Incongruent	żółty	yellow	zielony	green	hit	n/a
33.6654	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
33.6866	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.2033	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.8635	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.92	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.9366	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.4533	0.5167	INK	1	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
39.9388	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
39.97	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.9867	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.5034	0.4833	INK	2	Incongruent	zielony	green	żółty	yellow	hit	n/a
41.966	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
41.9867	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.0033	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.5201	1.1333	INK	3	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
44.6317	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
44.6534	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.6701	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
