onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.029	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0456	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5456	2.3666	T_INK	1	Incongruent	żółty	yellow	zielony	green	hit	n/a
3.9012	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
3.9122	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.4122	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.4122	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.9122	0.9667	T_INK	2	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
6.8591	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
6.8788	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.3788	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.3788	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.8788	1.0333	T_INK	3	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
9.8969	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
9.9121	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.4121	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.4121	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.912	0.7	T_INK	4	Incongruent	zielony	green	żółty	yellow	hit	n/a
12.599	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
12.612	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.112	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.112	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.612	0.8166	T_INK	5	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
15.413	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
15.4286	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.9286	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.9286	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.4286	0.7333	T_INK	6	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
18.1471	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
18.1619	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.6619	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.6619	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.1619	0.65	T_INK	7	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
20.8012	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
20.8119	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.3119	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.3118	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.8118	0.8833	T_INK	8	Incongruent	czerwony	red	niebieski	blue	hit	n/a
23.6792	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
23.6951	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.1951	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.1951	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.6951	0.6	T_INK	9	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
26.2853	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
26.2951	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.7951	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.7951	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.295	1.1	T_INK	10	Incongruent	niebieski	blue	żółty	yellow	incorrect	n/a
29.387	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
29.395	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.895	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.895	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.395	0.85	T_INK	11	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
32.233	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
32.245	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.745	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.7449	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.2449	0.9333	T_INK	12	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
35.159	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
35.1782	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.6782	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
